problem_name,bug_path,correct_path,debugged_path,bug_type,ngram_match,weighted_ngram_match,syntax_match,dataflow_match,codebleu_bug,codebleu_debugged,difference
Linked List Cycle II,../data/formatted/buggy_codes_GPT/Linked List Cycle II.java,../data/formatted/correct_codes/Linked List Cycle II.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Linked List Cycle II.java,Linked List Cycle II,,,,,0.7083445489191514,0.5075615548208212,-0.20078299409833023
Longest Binary Subsequence Less Than or Equal to K,../data/formatted/buggy_codes_GPT/Longest Binary Subsequence Less Than or Equal to K.java,../data/formatted/correct_codes/Longest Binary Subsequence Less Than or Equal to K.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Longest Binary Subsequence Less Than or Equal to K.java,Longest Binary Subsequence Less Than or Equal to K,,,,,0.5092862313616228,0.2900442520880209,-0.21924197927360184
Longest Common Prefix,../data/formatted/buggy_codes_GPT/Longest Common Prefix.java,../data/formatted/correct_codes/Longest Common Prefix.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Longest Common Prefix.java,Longest Common Prefix,,,,,0.9052256638521328,0.0011339133351301433,-0.9040917505170026
Longest Harmonious Subsequence,../data/formatted/buggy_codes_GPT/Longest Harmonious Subsequence.java,../data/formatted/correct_codes/Longest Harmonious Subsequence.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Longest Harmonious Subsequence.java,Longest Harmonious Subsequence,,,,,0.9344929816697718,0.8111207099227852,-0.12337227174698662
Longest Substring Of All Vowels in Order,../data/formatted/buggy_codes_GPT/Longest Substring Of All Vowels in Order.java,../data/formatted/correct_codes/Longest Substring Of All Vowels in Order.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Longest Substring Of All Vowels in Order.java,Longest Substring Of All Vowels in Order,,,,,0.9125508927807642,0.8305182434734721,-0.08203264930729204
Longest Valid Parentheses,../data/formatted/buggy_codes_GPT/Longest Valid Parentheses.java,../data/formatted/correct_codes/Longest Valid Parentheses.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Longest Valid Parentheses.java,Longest Valid Parentheses,,,,,0.9307044850510193,0.7386472315386341,-0.19205725351238523
Majority Element,../data/formatted/buggy_codes_GPT/Majority Element.java,../data/formatted/correct_codes/Majority Element.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Majority Element.java,Majority Element,,,,,0.189373068012376,0.21485607614072672,0.02548300812835072
Max Consecutive Ones III,../data/formatted/buggy_codes_GPT/Max Consecutive Ones III.java,../data/formatted/correct_codes/Max Consecutive Ones III.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Max Consecutive Ones III.java,Max Consecutive Ones III,,,,,0.8168669344773196,0.9048735058892583,0.08800657141193868
Maximize Distance to Closest Person,../data/formatted/buggy_codes_GPT/Maximize Distance to Closest Person.java,../data/formatted/correct_codes/Maximize Distance to Closest Person.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Maximize Distance to Closest Person.java,Maximize Distance to Closest Person,,,,,0.5910773318841692,0.42067378446179654,-0.17040354742237268
Maximum AND Sum of Array,../data/formatted/buggy_codes_GPT/Maximum AND Sum of Array.java,../data/formatted/correct_codes/Maximum AND Sum of Array.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Maximum AND Sum of Array.java,Maximum AND Sum of Array,,,,,0.9543621861630012,0.670022632552619,-0.2843395536103822
Maximum Count of Positive Integer and Negative Integer,../data/formatted/buggy_codes_GPT/Maximum Count of Positive Integer and Negative Integer.java,../data/formatted/correct_codes/Maximum Count of Positive Integer and Negative Integer.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Maximum Count of Positive Integer and Negative Integer.java,Maximum Count of Positive Integer and Negative Integer,,,,,0.916103674772641,0.9176977217414444,0.0015940469688033865
Maximum Equal Frequency,../data/formatted/buggy_codes_GPT/Maximum Equal Frequency.java,../data/formatted/correct_codes/Maximum Equal Frequency.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Maximum Equal Frequency.java,Maximum Equal Frequency,,,,,0.15431257281629487,0.5115401232105077,0.35722755039421283
Maximum Number of Events That Can Be Attended II,../data/formatted/buggy_codes_GPT/Maximum Number of Events That Can Be Attended II.java,../data/formatted/correct_codes/Maximum Number of Events That Can Be Attended II.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Maximum Number of Events That Can Be Attended II.java,Maximum Number of Events That Can Be Attended II,,,,,0.9650021659807237,0.9650021659807237,0.0
Maximum Number of Moves in a Grid,../data/formatted/buggy_codes_GPT/Maximum Number of Moves in a Grid.java,../data/formatted/correct_codes/Maximum Number of Moves in a Grid.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Maximum Number of Moves in a Grid.java,Maximum Number of Moves in a Grid,,,,,0.9469857858299553,0.7624374958648239,-0.1845482899651314
Maximum Number of Pairs in Array,../data/formatted/buggy_codes_GPT/Maximum Number of Pairs in Array.java,../data/formatted/correct_codes/Maximum Number of Pairs in Array.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Maximum Number of Pairs in Array.java,Maximum Number of Pairs in Array,,,,,0.8819472911882613,0.7272948867936345,-0.1546524043946268
Maximum Product of the Length of Two Palindromic Substrings,../data/formatted/buggy_codes_GPT/Maximum Product of the Length of Two Palindromic Substrings.java,../data/formatted/correct_codes/Maximum Product of the Length of Two Palindromic Substrings.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Maximum Product of the Length of Two Palindromic Substrings.java,Maximum Product of the Length of Two Palindromic Substrings,,,,,0.9562976135381986,0.7621531235914556,-0.19414448994674305
Maximum Subarray Sum with One Deletion,../data/formatted/buggy_codes_GPT/Maximum Subarray Sum with One Deletion.java,../data/formatted/correct_codes/Maximum Subarray Sum with One Deletion.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Maximum Subarray Sum with One Deletion.java,Maximum Subarray Sum with One Deletion,,,,,0.09249748988561998,0.09410019418058309,0.001602704294963106
Median of Two Sorted Arrays,../data/formatted/buggy_codes_GPT/Median of Two Sorted Arrays.java,../data/formatted/correct_codes/Median of Two Sorted Arrays.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Median of Two Sorted Arrays.java,Median of Two Sorted Arrays,,,,,0.6115631744564927,0.0009194999029699475,-0.6106436745535228
Merge Nodes in Between Zeros,../data/formatted/buggy_codes_GPT/Merge Nodes in Between Zeros.java,../data/formatted/correct_codes/Merge Nodes in Between Zeros.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Merge Nodes in Between Zeros.java,Merge Nodes in Between Zeros,,,,,0.9165626858358265,0.8821638201657765,-0.034398865670049905
Middle of the Linked List,../data/formatted/buggy_codes_GPT/Middle of the Linked List.java,../data/formatted/correct_codes/Middle of the Linked List.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Middle of the Linked List.java,Middle of the Linked List,,,,,0.8594626140594351,0.1430699573805615,-0.7163926566788736
Minimize Malware Spread,../data/formatted/buggy_codes_GPT/Minimize Malware Spread.java,../data/formatted/correct_codes/Minimize Malware Spread.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimize Malware Spread.java,Minimize Malware Spread,,,,,0.8503017502096766,0.0006598633376199232,-0.8496418868720567
Minimum Adjacent Swaps to Reach the Kth Smallest Number,../data/formatted/buggy_codes_GPT/Minimum Adjacent Swaps to Reach the Kth Smallest Number.java,../data/formatted/correct_codes/Minimum Adjacent Swaps to Reach the Kth Smallest Number.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Adjacent Swaps to Reach the Kth Smallest Number.java,Minimum Adjacent Swaps to Reach the Kth Smallest Number,,,,,0.9143885307090841,0.6239987032455794,-0.2903898274635047
Minimum Amount of Time to Fill Cups,../data/formatted/buggy_codes_GPT/Minimum Amount of Time to Fill Cups.java,../data/formatted/correct_codes/Minimum Amount of Time to Fill Cups.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Amount of Time to Fill Cups.java,Minimum Amount of Time to Fill Cups,,,,,0.20032975151904286,0.8031986124009866,0.6028688608819437
Minimum Consecutive Cards to Pick Up,../data/formatted/buggy_codes_GPT/Minimum Consecutive Cards to Pick Up.java,../data/formatted/correct_codes/Minimum Consecutive Cards to Pick Up.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Consecutive Cards to Pick Up.java,Minimum Consecutive Cards to Pick Up,,,,,0.9015129459612516,0.9383563296976182,0.03684338373636653
Minimum Cost to Cut a Stick,../data/formatted/buggy_codes_GPT/Minimum Cost to Cut a Stick.java,../data/formatted/correct_codes/Minimum Cost to Cut a Stick.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Cost to Cut a Stick.java,Minimum Cost to Cut a Stick,,,,,0.956859533279042,0.7088540533988352,-0.24800547988020682
Minimum Deletions to Make Character Frequencies Unique,../data/formatted/buggy_codes_GPT/Minimum Deletions to Make Character Frequencies Unique.java,../data/formatted/correct_codes/Minimum Deletions to Make Character Frequencies Unique.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Deletions to Make Character Frequencies Unique.java,Minimum Deletions to Make Character Frequencies Unique,,,,,0.8579434775247783,0.0022909398879977813,-0.8556525376367805
Minimum Falling Path Sum II,../data/formatted/buggy_codes_GPT/Minimum Falling Path Sum II.java,../data/formatted/correct_codes/Minimum Falling Path Sum II.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Falling Path Sum II.java,Minimum Falling Path Sum II,,,,,0.2197597886590301,0.16140214682795467,-0.05835764183107542
Minimum Initial Energy to Finish Tasks,../data/formatted/buggy_codes_GPT/Minimum Initial Energy to Finish Tasks.java,../data/formatted/correct_codes/Minimum Initial Energy to Finish Tasks.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Initial Energy to Finish Tasks.java,Minimum Initial Energy to Finish Tasks,,,,,0.8679121209714444,0.9107449519467272,0.04283283097528279
Minimum Insertion Steps to Make a String Palindrome,../data/formatted/buggy_codes_GPT/Minimum Insertion Steps to Make a String Palindrome.java,../data/formatted/correct_codes/Minimum Insertion Steps to Make a String Palindrome.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Insertion Steps to Make a String Palindrome.java,Minimum Insertion Steps to Make a String Palindrome,,,,,0.9497698296877098,0.8363971249638785,-0.11337270472383132
Minimum Length of String After Deleting Similar Ends,../data/formatted/buggy_codes_GPT/Minimum Length of String After Deleting Similar Ends.java,../data/formatted/correct_codes/Minimum Length of String After Deleting Similar Ends.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Length of String After Deleting Similar Ends.java,Minimum Length of String After Deleting Similar Ends,,,,,0.8360187907208292,0.8360187907208292,0.0
Minimum Limit of Balls in a Bag,../data/formatted/buggy_codes_GPT/Minimum Limit of Balls in a Bag.java,../data/formatted/correct_codes/Minimum Limit of Balls in a Bag.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Limit of Balls in a Bag.java,Minimum Limit of Balls in a Bag,,,,,0.9212808366298996,0.8676239154942693,-0.05365692113563025
Minimum Moves to Equal Array Elements II,../data/formatted/buggy_codes_GPT/Minimum Moves to Equal Array Elements II.java,../data/formatted/correct_codes/Minimum Moves to Equal Array Elements II.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Moves to Equal Array Elements II.java,Minimum Moves to Equal Array Elements II,,,,,0.8155788951303807,0.0,-0.8155788951303807
Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,../data/formatted/buggy_codes_GPT/Minimum Number of Flips to Convert Binary Matrix to Zero Matrix.java,../data/formatted/correct_codes/Minimum Number of Flips to Convert Binary Matrix to Zero Matrix.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Number of Flips to Convert Binary Matrix to Zero Matrix.java,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,,,,,0.9568799349977697,0.4116869395105794,-0.5451929954871904
Minimum Number of Moves to Make Palindrome,../data/formatted/buggy_codes_GPT/Minimum Number of Moves to Make Palindrome.java,../data/formatted/correct_codes/Minimum Number of Moves to Make Palindrome.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Number of Moves to Make Palindrome.java,Minimum Number of Moves to Make Palindrome,,,,,0.4973129456102636,0.5964992121107191,0.09918626650045548
Minimum Number of Operations to Convert Time,../data/formatted/buggy_codes_GPT/Minimum Number of Operations to Convert Time.java,../data/formatted/correct_codes/Minimum Number of Operations to Convert Time.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Number of Operations to Convert Time.java,Minimum Number of Operations to Convert Time,,,,,0.9052348338978502,0.9052348338978502,0.0
Minimum Number of Operations to Move All Balls to Each Box,../data/formatted/buggy_codes_GPT/Minimum Number of Operations to Move All Balls to Each Box.java,../data/formatted/correct_codes/Minimum Number of Operations to Move All Balls to Each Box.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Number of Operations to Move All Balls to Each Box.java,Minimum Number of Operations to Move All Balls to Each Box,,,,,0.8845829609626,0.07944146006441334,-0.8051415008981867
Minimum Operations to Convert Number,../data/formatted/buggy_codes_GPT/Minimum Operations to Convert Number.java,../data/formatted/correct_codes/Minimum Operations to Convert Number.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Operations to Convert Number.java,Minimum Operations to Convert Number,,,,,0.8940237758996287,0.7740815407029796,-0.11994223519664904
Minimum Operations to Make a Subsequence,../data/formatted/buggy_codes_GPT/Minimum Operations to Make a Subsequence.java,../data/formatted/correct_codes/Minimum Operations to Make a Subsequence.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Operations to Make a Subsequence.java,Minimum Operations to Make a Subsequence,,,,,0.9193822636792157,0.9155656176938969,-0.003816645985318834
Minimum Operations to Make the Array K-Increasing,../data/formatted/buggy_codes_GPT/Minimum Operations to Make the Array K-Increasing.java,../data/formatted/correct_codes/Minimum Operations to Make the Array K-Increasing.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Operations to Make the Array K-Increasing.java,Minimum Operations to Make the Array K-Increasing,,,,,0.9300809086338417,0.3751369887601677,-0.5549439198736741
Minimum Remove to Make Valid Parentheses,../data/formatted/buggy_codes_GPT/Minimum Remove to Make Valid Parentheses.java,../data/formatted/correct_codes/Minimum Remove to Make Valid Parentheses.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Remove to Make Valid Parentheses.java,Minimum Remove to Make Valid Parentheses,,,,,0.8800170063228213,0.7653538079761034,-0.1146631983467179
Minimum Sum of Four Digit Number After Splitting Digits,../data/formatted/buggy_codes_GPT/Minimum Sum of Four Digit Number After Splitting Digits.java,../data/formatted/correct_codes/Minimum Sum of Four Digit Number After Splitting Digits.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Minimum Sum of Four Digit Number After Splitting Digits.java,Minimum Sum of Four Digit Number After Splitting Digits,,,,,0.45813515781355263,0.870903125240769,0.41276796742721633
Mirror Reflection,../data/formatted/buggy_codes_GPT/Mirror Reflection.java,../data/formatted/correct_codes/Mirror Reflection.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Mirror Reflection.java,Mirror Reflection,,,,,0.6464148294700424,0.6464148294700424,0.0
Missing Number,../data/formatted/buggy_codes_GPT/Missing Number.java,../data/formatted/correct_codes/Missing Number.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Missing Number.java,Missing Number,,,,,0.8909358332288724,0.5132179088695172,-0.37771792435935514
Multiply Strings,../data/formatted/buggy_codes_GPT/Multiply Strings.java,../data/formatted/correct_codes/Multiply Strings.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Multiply Strings.java,Multiply Strings,,,,,0.9197101627449084,0.903011853414514,-0.0166983093303944
My Calendar II,../data/formatted/buggy_codes_GPT/My Calendar II.java,../data/formatted/correct_codes/My Calendar II.java,../data/formatted/debugged_GPTBuggyCodes_0_c/My Calendar II.java,My Calendar II,,,,,0.831105332203759,0.3653236603020643,-0.4657816719016947
N-ary Tree Preorder Traversal,../data/formatted/buggy_codes_GPT/N-ary Tree Preorder Traversal.java,../data/formatted/correct_codes/N-ary Tree Preorder Traversal.java,../data/formatted/debugged_GPTBuggyCodes_0_c/N-ary Tree Preorder Traversal.java,N-ary Tree Preorder Traversal,,,,,0.8293332324723891,0.8665873301700555,0.03725409769766641
Network Delay Time,../data/formatted/buggy_codes_GPT/Network Delay Time.java,../data/formatted/correct_codes/Network Delay Time.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Network Delay Time.java,Network Delay Time,,,,,0.5839259320073459,0.6806537225821669,0.09672779057482106
Next Permutation,../data/formatted/buggy_codes_GPT/Next Permutation.java,../data/formatted/correct_codes/Next Permutation.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Next Permutation.java,Next Permutation,,,,,0.8958477993159644,0.7928890755618887,-0.10295872375407567
Non-decreasing Array,../data/formatted/buggy_codes_GPT/Non-decreasing Array.java,../data/formatted/correct_codes/Non-decreasing Array.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Non-decreasing Array.java,Non-decreasing Array,,,,,0.8993332746223605,0.7393541790519836,-0.15997909557037682
Non-overlapping Intervals,../data/formatted/buggy_codes_GPT/Non-overlapping Intervals.java,../data/formatted/correct_codes/Non-overlapping Intervals.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Non-overlapping Intervals.java,Non-overlapping Intervals,,,,,0.8829500471232068,0.8300010571971721,-0.052948989926034695
Nth Digit,../data/formatted/buggy_codes_GPT/Nth Digit.java,../data/formatted/correct_codes/Nth Digit.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Nth Digit.java,Nth Digit,,,,,0.8847265898608643,0.01644347129415372,-0.8682831185667106
Number of Boomerangs,../data/formatted/buggy_codes_GPT/Number of Boomerangs.java,../data/formatted/correct_codes/Number of Boomerangs.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Number of Boomerangs.java,Number of Boomerangs,,,,,0.92476957039071,0.6510982185676284,-0.27367135182308155
Number of Different Subsequences GCDs,../data/formatted/buggy_codes_GPT/Number of Different Subsequences GCDs.java,../data/formatted/correct_codes/Number of Different Subsequences GCDs.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Number of Different Subsequences GCDs.java,Number of Different Subsequences GCDs,,,,,0.9059722322749502,0.3056911725258573,-0.6002810597490928
Number of Digit One,../data/formatted/buggy_codes_GPT/Number of Digit One.java,../data/formatted/correct_codes/Number of Digit One.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Number of Digit One.java,Number of Digit One,,,,,0.8173051506738336,0.9203664508979532,0.10306130022411963
Number of Good Leaf Nodes Pairs,../data/formatted/buggy_codes_GPT/Number of Good Leaf Nodes Pairs.java,../data/formatted/correct_codes/Number of Good Leaf Nodes Pairs.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Number of Good Leaf Nodes Pairs.java,Number of Good Leaf Nodes Pairs,,,,,0.8858293963356245,0.8957236650174704,0.009894268681845841
Number of Good Pairs,../data/formatted/buggy_codes_GPT/Number of Good Pairs.java,../data/formatted/correct_codes/Number of Good Pairs.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Number of Good Pairs.java,Number of Good Pairs,,,,,0.8860310777482032,0.9097117615238461,0.02368068377564292
Number of Longest Increasing Subsequence,../data/formatted/buggy_codes_GPT/Number of Longest Increasing Subsequence.java,../data/formatted/correct_codes/Number of Longest Increasing Subsequence.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Number of Longest Increasing Subsequence.java,Number of Longest Increasing Subsequence,,,,,0.9208436174812988,0.0,-0.9208436174812988
Number of Pairs of Strings With Concatenation Equal to Target,../data/formatted/buggy_codes_GPT/Number of Pairs of Strings With Concatenation Equal to Target.java,../data/formatted/correct_codes/Number of Pairs of Strings With Concatenation Equal to Target.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Number of Pairs of Strings With Concatenation Equal to Target.java,Number of Pairs of Strings With Concatenation Equal to Target,,,,,0.9363223898486391,0.953431118778181,0.01710872892954185
Number Of Rectangles That Can Form The Largest Square,../data/formatted/buggy_codes_GPT/Number Of Rectangles That Can Form The Largest Square.java,../data/formatted/correct_codes/Number Of Rectangles That Can Form The Largest Square.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Number Of Rectangles That Can Form The Largest Square.java,Number Of Rectangles That Can Form The Largest Square,,,,,0.8799217613582658,0.8608404108733692,-0.019081350484896675
Number of Strings That Appear as Substrings in Word,../data/formatted/buggy_codes_GPT/Number of Strings That Appear as Substrings in Word.java,../data/formatted/correct_codes/Number of Strings That Appear as Substrings in Word.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Number of Strings That Appear as Substrings in Word.java,Number of Strings That Appear as Substrings in Word,,,,,0.8139852563209262,0.8753340216911709,0.061348765370244696
Number of Unique Good Subsequences,../data/formatted/buggy_codes_GPT/Number of Unique Good Subsequences.java,../data/formatted/correct_codes/Number of Unique Good Subsequences.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Number of Unique Good Subsequences.java,Number of Unique Good Subsequences,,,,,0.978160283222537,0.7139953009123442,-0.2641649823101928
Number Of Ways To Reconstruct A Tree,../data/formatted/buggy_codes_GPT/Number Of Ways To Reconstruct A Tree.java,../data/formatted/correct_codes/Number Of Ways To Reconstruct A Tree.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Number Of Ways To Reconstruct A Tree.java,Number Of Ways To Reconstruct A Tree,,,,,0.9319635956931431,0.3274678038211544,-0.6044957918719887
Number of Ways Where Square of Number Is Equal to Product of Two Numbers,../data/formatted/buggy_codes_GPT/Number of Ways Where Square of Number Is Equal to Product of Two Numbers.java,../data/formatted/correct_codes/Number of Ways Where Square of Number Is Equal to Product of Two Numbers.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Number of Ways Where Square of Number Is Equal to Product of Two Numbers.java,Number of Ways Where Square of Number Is Equal to Product of Two Numbers,,,,,0.9181588373549355,0.9299565893058657,0.011797751950930135
Orderly Queue,../data/formatted/buggy_codes_GPT/Orderly Queue.java,../data/formatted/correct_codes/Orderly Queue.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Orderly Queue.java,Orderly Queue,,,,,0.8409548679274051,0.0,-0.8409548679274051
Path Sum III,../data/formatted/buggy_codes_GPT/Path Sum III.java,../data/formatted/correct_codes/Path Sum III.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Path Sum III.java,Path Sum III,,,,,0.9443743114260477,0.37348610589840386,-0.5708882055276439
Perfect Squares,../data/formatted/buggy_codes_GPT/Perfect Squares.java,../data/formatted/correct_codes/Perfect Squares.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Perfect Squares.java,Perfect Squares,,,,,0.8116147282773205,0.01856442466610396,-0.7930503036112165
Permutation Sequence,../data/formatted/buggy_codes_GPT/Permutation Sequence.java,../data/formatted/correct_codes/Permutation Sequence.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Permutation Sequence.java,Permutation Sequence,,,,,0.9047861886110282,0.4423937175312242,-0.462392471079804
Poor Pigs,../data/formatted/buggy_codes_GPT/Poor Pigs.java,../data/formatted/correct_codes/Poor Pigs.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Poor Pigs.java,Poor Pigs,,,,,0.8715249781623235,0.9082468130689749,0.036721834906651374
"Pow(x, n)","../data/formatted/buggy_codes_GPT/Pow(x, n).java","../data/formatted/correct_codes/Pow(x, n).java","../data/formatted/debugged_GPTBuggyCodes_0_c/Pow(x, n).java","Pow(x, n)",,,,,0.9806284632736963,0.8878445702517521,-0.09278389302194423
Queens That Can Attack the King,../data/formatted/buggy_codes_GPT/Queens That Can Attack the King.java,../data/formatted/correct_codes/Queens That Can Attack the King.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Queens That Can Attack the King.java,Queens That Can Attack the King,,,,,0.9103696111250935,0.7201182754489467,-0.19025133567614683
Query Kth Smallest Trimmed Number,../data/formatted/buggy_codes_GPT/Query Kth Smallest Trimmed Number.java,../data/formatted/correct_codes/Query Kth Smallest Trimmed Number.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Query Kth Smallest Trimmed Number.java,Query Kth Smallest Trimmed Number,,,,,0.9167974641520072,0.0,-0.9167974641520072
Range Frequency Queries,../data/formatted/buggy_codes_GPT/Range Frequency Queries.java,../data/formatted/correct_codes/Range Frequency Queries.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Range Frequency Queries.java,Range Frequency Queries,,,,,0.006097560975609756,0.0,-0.006097560975609756
Rank Transform of a Matrix,../data/formatted/buggy_codes_GPT/Rank Transform of a Matrix.java,../data/formatted/correct_codes/Rank Transform of a Matrix.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Rank Transform of a Matrix.java,Rank Transform of a Matrix,,,,,0.5486776986126642,0.5371162652248073,-0.011561433387856979
Reachable Nodes In Subdivided Graph,../data/formatted/buggy_codes_GPT/Reachable Nodes In Subdivided Graph.java,../data/formatted/correct_codes/Reachable Nodes In Subdivided Graph.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Reachable Nodes In Subdivided Graph.java,Reachable Nodes In Subdivided Graph,,,,,0.9036523098749476,0.0,-0.9036523098749476
Rearrange Spaces Between Words,../data/formatted/buggy_codes_GPT/Rearrange Spaces Between Words.java,../data/formatted/correct_codes/Rearrange Spaces Between Words.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Rearrange Spaces Between Words.java,Rearrange Spaces Between Words,,,,,0.47482723043304764,0.9250140622398503,0.45018683180680263
Remove All Adjacent Duplicates In String,../data/formatted/buggy_codes_GPT/Remove All Adjacent Duplicates In String.java,../data/formatted/correct_codes/Remove All Adjacent Duplicates In String.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Remove All Adjacent Duplicates In String.java,Remove All Adjacent Duplicates In String,,,,,0.8409213677028248,0.8577577619092784,0.016836394206453664
Remove Duplicates from Sorted List,../data/formatted/buggy_codes_GPT/Remove Duplicates from Sorted List.java,../data/formatted/correct_codes/Remove Duplicates from Sorted List.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Remove Duplicates from Sorted List.java,Remove Duplicates from Sorted List,,,,,0.8051201312686115,0.1927599231562133,-0.6123602081123982
Remove Element,../data/formatted/buggy_codes_GPT/Remove Element.java,../data/formatted/correct_codes/Remove Element.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Remove Element.java,Remove Element,,,,,0.8456958465341402,0.9013051960546463,0.05560934952050611
Remove Zero Sum Consecutive Nodes from Linked List,../data/formatted/buggy_codes_GPT/Remove Zero Sum Consecutive Nodes from Linked List.java,../data/formatted/correct_codes/Remove Zero Sum Consecutive Nodes from Linked List.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Remove Zero Sum Consecutive Nodes from Linked List.java,Remove Zero Sum Consecutive Nodes from Linked List,,,,,0.8094827962742895,0.6911171099366132,-0.1183656863376763
Reorder List,../data/formatted/buggy_codes_GPT/Reorder List.java,../data/formatted/correct_codes/Reorder List.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Reorder List.java,Reorder List,,,,,0.602291158075775,0.09031098045277765,-0.5119801776229974
Replace All Digits with Characters,../data/formatted/buggy_codes_GPT/Replace All Digits with Characters.java,../data/formatted/correct_codes/Replace All Digits with Characters.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Replace All Digits with Characters.java,Replace All Digits with Characters,,,,,0.838211206151671,0.26155986194244923,-0.5766513442092218
Robot Return to Origin,../data/formatted/buggy_codes_GPT/Robot Return to Origin.java,../data/formatted/correct_codes/Robot Return to Origin.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Robot Return to Origin.java,Robot Return to Origin,,,,,0.9418086927282459,0.9531804037472922,0.011371711019046327
Rotate Image,../data/formatted/buggy_codes_GPT/Rotate Image.java,../data/formatted/correct_codes/Rotate Image.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Rotate Image.java,Rotate Image,,,,,0.9321778755352887,0.9489398451079015,0.016761969572612778
