problem_name,bug_path,correct_path,debugged_path,bug_type,ngram_match,weighted_ngram_match,syntax_match,dataflow_match,codebleu_bug,codebleu_debugged,difference
Counting Bits_index,../data/formatted/buggy_codes/Counting Bits_index.java,../data/formatted/correct_codes/Counting Bits.java,../data/formatted/debugged_codes_0_n/Counting Bits_index.java,index,,,,,0.9144231744493245,0.9376416434637647,0.023218469014440135
Counting Words With a Given Prefix_nobug,../data/formatted/buggy_codes/Counting Words With a Given Prefix_nobug.java,../data/formatted/correct_codes/Counting Words With a Given Prefix.java,../data/formatted/debugged_codes_0_n/Counting Words With a Given Prefix_nobug.java,nobug,,,,,0.8780349849890106,0.8185617844965025,-0.05947320049250804
Couples Holding Hands_operation,../data/formatted/buggy_codes/Couples Holding Hands_operation.java,../data/formatted/correct_codes/Couples Holding Hands.java,../data/formatted/debugged_codes_0_n/Couples Holding Hands_operation.java,operation,,,,,0.9444497878361033,0.9002069900766266,-0.044242797759476704
Course Schedule III_nobug,../data/formatted/buggy_codes/Course Schedule III_nobug.java,../data/formatted/correct_codes/Course Schedule III.java,../data/formatted/debugged_codes_0_n/Course Schedule III_nobug.java,nobug,,,,,0.9148498457617719,0.9148498457617719,0.0
Course Schedule II_index,../data/formatted/buggy_codes/Course Schedule II_index.java,../data/formatted/correct_codes/Course Schedule II.java,../data/formatted/debugged_codes_0_n/Course Schedule II_index.java,index,,,,,0.8931916641870479,0.8768389075765272,-0.016352756610520713
Course Schedule IV_operation,../data/formatted/buggy_codes/Course Schedule IV_operation.java,../data/formatted/correct_codes/Course Schedule IV.java,../data/formatted/debugged_codes_0_n/Course Schedule IV_operation.java,operation,,,,,0.8789503787912665,0.5979822231633608,-0.28096815562790567
Course Schedule_character,../data/formatted/buggy_codes/Course Schedule_character.java,../data/formatted/correct_codes/Course Schedule.java,../data/formatted/debugged_codes_0_n/Course Schedule_character.java,character,,,,,0.4061464110716284,0.8748570805020002,0.46871066943037176
Cousins in Binary Tree_operation,../data/formatted/buggy_codes/Cousins in Binary Tree_operation.java,../data/formatted/correct_codes/Cousins in Binary Tree.java,../data/formatted/debugged_codes_0_n/Cousins in Binary Tree_operation.java,operation,,,,,0.9118154458681639,0.3606477786679212,-0.5511676672002427
Cracking the Safe_value,../data/formatted/buggy_codes/Cracking the Safe_value.java,../data/formatted/correct_codes/Cracking the Safe.java,../data/formatted/debugged_codes_0_n/Cracking the Safe_value.java,value,,,,,0.9068732336774518,0.6494546698770585,-0.2574185638003933
Crawler Log Folder_value,../data/formatted/buggy_codes/Crawler Log Folder_value.java,../data/formatted/correct_codes/Crawler Log Folder.java,../data/formatted/debugged_codes_0_n/Crawler Log Folder_value.java,value,,,,,0.820699953409056,0.6277953248588332,-0.19290462855022283
Create Binary Tree From Descriptions_index,../data/formatted/buggy_codes/Create Binary Tree From Descriptions_index.java,../data/formatted/correct_codes/Create Binary Tree From Descriptions.java,../data/formatted/debugged_codes_0_n/Create Binary Tree From Descriptions_index.java,index,,,,,0.8599804097818532,0.8719375586129918,0.011957148831138631
Create Maximum Number_index,../data/formatted/buggy_codes/Create Maximum Number_index.java,../data/formatted/correct_codes/Create Maximum Number.java,../data/formatted/debugged_codes_0_n/Create Maximum Number_index.java,index,,,,,0.9257116433195511,0.9429736185728911,0.017261975253339945
Create Sorted Array through Instructions_nobug,../data/formatted/buggy_codes/Create Sorted Array through Instructions_nobug.java,../data/formatted/correct_codes/Create Sorted Array through Instructions.java,../data/formatted/debugged_codes_0_n/Create Sorted Array through Instructions_nobug.java,nobug,,,,,0.9258157130676974,0.7904131490214064,-0.13540256404629103
Critical Connections in a Network_condition,../data/formatted/buggy_codes/Critical Connections in a Network_condition.java,../data/formatted/correct_codes/Critical Connections in a Network.java,../data/formatted/debugged_codes_0_n/Critical Connections in a Network_condition.java,condition,,,,,0.9171015881295871,0.06175553126552334,-0.8553460568640637
Custom Sort String_value,../data/formatted/buggy_codes/Custom Sort String_value.java,../data/formatted/correct_codes/Custom Sort String.java,../data/formatted/debugged_codes_0_n/Custom Sort String_value.java,value,,,,,0.8961932165274924,0.9091326023930208,0.012939385865528452
Cut Off Trees for Golf Event_index,../data/formatted/buggy_codes/Cut Off Trees for Golf Event_index.java,../data/formatted/correct_codes/Cut Off Trees for Golf Event.java,../data/formatted/debugged_codes_0_n/Cut Off Trees for Golf Event_index.java,index,,,,,0.9434737719900766,0.8464300021747793,-0.09704376981529739
Cycle Length Queries in a Tree_character,../data/formatted/buggy_codes/Cycle Length Queries in a Tree_character.java,../data/formatted/correct_codes/Cycle Length Queries in a Tree.java,../data/formatted/debugged_codes_0_n/Cycle Length Queries in a Tree_character.java,character,,,,,0.8988154068494622,0.7205408938528872,-0.17827451299657493
Cyclically Rotating a Grid_index,../data/formatted/buggy_codes/Cyclically Rotating a Grid_index.java,../data/formatted/correct_codes/Cyclically Rotating a Grid.java,../data/formatted/debugged_codes_0_n/Cyclically Rotating a Grid_index.java,index,,,,,0.9497757228190755,0.3860910964869744,-0.5636846263321011
Daily Temperatures_index,../data/formatted/buggy_codes/Daily Temperatures_index.java,../data/formatted/correct_codes/Daily Temperatures.java,../data/formatted/debugged_codes_0_n/Daily Temperatures_index.java,index,,,,,0.886412138343945,0.9120360430550603,0.025623904711115197
Data Stream as Disjoint Intervals_condition,../data/formatted/buggy_codes/Data Stream as Disjoint Intervals_condition.java,../data/formatted/correct_codes/Data Stream as Disjoint Intervals.java,../data/formatted/debugged_codes_0_n/Data Stream as Disjoint Intervals_condition.java,condition,,,,,0.9065184030212865,0.7667866043059,-0.13973179871538655
Day of the Week_operation,../data/formatted/buggy_codes/Day of the Week_operation.java,../data/formatted/correct_codes/Day of the Week.java,../data/formatted/debugged_codes_0_n/Day of the Week_operation.java,operation,,,,,0.9408250756121354,0.8326011182435358,-0.10822395736859958
Day of the Year_condition,../data/formatted/buggy_codes/Day of the Year_condition.java,../data/formatted/correct_codes/Day of the Year.java,../data/formatted/debugged_codes_0_n/Day of the Year_condition.java,condition,,,,,0.9474257886023558,0.7245843401583872,-0.22284144844396858
Decode String_character,../data/formatted/buggy_codes/Decode String_character.java,../data/formatted/correct_codes/Decode String.java,../data/formatted/debugged_codes_0_n/Decode String_character.java,character,,,,,0.9014171177188087,0.75772328327782,-0.1436938344409887
Decode the Message_condition,../data/formatted/buggy_codes/Decode the Message_condition.java,../data/formatted/correct_codes/Decode the Message.java,../data/formatted/debugged_codes_0_n/Decode the Message_condition.java,condition,,,,,0.8707763015888532,0.8990543815831422,0.028278079994288996
Decode the Slanted Ciphertext_condition,../data/formatted/buggy_codes/Decode the Slanted Ciphertext_condition.java,../data/formatted/correct_codes/Decode the Slanted Ciphertext.java,../data/formatted/debugged_codes_0_n/Decode the Slanted Ciphertext_condition.java,condition,,,,,0.9120663891224795,0.871366143944636,-0.04070024517784354
Decode Ways II_nobug,../data/formatted/buggy_codes/Decode Ways II_nobug.java,../data/formatted/correct_codes/Decode Ways II.java,../data/formatted/debugged_codes_0_n/Decode Ways II_nobug.java,nobug,,,,,0.9617446593286008,0.9245673275078791,-0.03717733182072169
Decode Ways_nobug,../data/formatted/buggy_codes/Decode Ways_nobug.java,../data/formatted/correct_codes/Decode Ways.java,../data/formatted/debugged_codes_0_n/Decode Ways_nobug.java,nobug,,,,,0.9462324662311881,0.889549236242788,-0.05668322998840003
Decode XORed Array_condition,../data/formatted/buggy_codes/Decode XORed Array_condition.java,../data/formatted/correct_codes/Decode XORed Array.java,../data/formatted/debugged_codes_0_n/Decode XORed Array_condition.java,condition,,,,,0.8839824026440264,0.929547980810328,0.04556557816630158
Decode XORed Permutation_operation,../data/formatted/buggy_codes/Decode XORed Permutation_operation.java,../data/formatted/correct_codes/Decode XORed Permutation.java,../data/formatted/debugged_codes_0_n/Decode XORed Permutation_operation.java,operation,,,,,0.9507301678918911,0.9466295322918286,-0.004100635600062574
Decoded String at Index_condition,../data/formatted/buggy_codes/Decoded String at Index_condition.java,../data/formatted/correct_codes/Decoded String at Index.java,../data/formatted/debugged_codes_0_n/Decoded String at Index_condition.java,condition,,,,,0.9169240832231247,0.8888376324283741,-0.028086450794750584
Decompress Run-Length Encoded List_condition,../data/formatted/buggy_codes/Decompress Run-Length Encoded List_condition.java,../data/formatted/correct_codes/Decompress Run-Length Encoded List.java,../data/formatted/debugged_codes_0_n/Decompress Run-Length Encoded List_condition.java,condition,,,,,0.9017445679271774,0.734035719794398,-0.16770884813277942
Decrease Elements To Make Array Zigzag_index,../data/formatted/buggy_codes/Decrease Elements To Make Array Zigzag_index.java,../data/formatted/correct_codes/Decrease Elements To Make Array Zigzag.java,../data/formatted/debugged_codes_0_n/Decrease Elements To Make Array Zigzag_index.java,index,,,,,0.928992155092586,0.9584857490056321,0.029493593913046068
Decrypt String from Alphabet to Integer Mapping_value,../data/formatted/buggy_codes/Decrypt String from Alphabet to Integer Mapping_value.java,../data/formatted/correct_codes/Decrypt String from Alphabet to Integer Mapping.java,../data/formatted/debugged_codes_0_n/Decrypt String from Alphabet to Integer Mapping_value.java,value,,,,,0.9084971481594667,0.9136430700237514,0.005145921864284753
Deepest Leaves Sum_operation,../data/formatted/buggy_codes/Deepest Leaves Sum_operation.java,../data/formatted/correct_codes/Deepest Leaves Sum.java,../data/formatted/debugged_codes_0_n/Deepest Leaves Sum_operation.java,operation,,,,,0.8993312351836175,0.9109843691964209,0.011653134012803434
Defanging an IP Address_nobug,../data/formatted/buggy_codes/Defanging an IP Address_nobug.java,../data/formatted/correct_codes/Defanging an IP Address.java,../data/formatted/debugged_codes_0_n/Defanging an IP Address_nobug.java,nobug,,,,,0.5692419164092923,0.5692419164092923,0.0
Defuse the Bomb_index,../data/formatted/buggy_codes/Defuse the Bomb_index.java,../data/formatted/correct_codes/Defuse the Bomb.java,../data/formatted/debugged_codes_0_n/Defuse the Bomb_index.java,index,,,,,0.9102510558449621,0.8455762629127334,-0.06467479293222878
Degree of an Array_nobug,../data/formatted/buggy_codes/Degree of an Array_nobug.java,../data/formatted/correct_codes/Degree of an Array.java,../data/formatted/debugged_codes_0_n/Degree of an Array_nobug.java,nobug,,,,,0.9326780289838588,0.8852028780132503,-0.047475150970608504
Delete and Earn_operation,../data/formatted/buggy_codes/Delete and Earn_operation.java,../data/formatted/correct_codes/Delete and Earn.java,../data/formatted/debugged_codes_0_n/Delete and Earn_operation.java,operation,,,,,0.8936020819935927,0.8764724974140217,-0.017129584579571033
Delete Characters to Make Fancy String_nobug,../data/formatted/buggy_codes/Delete Characters to Make Fancy String_nobug.java,../data/formatted/correct_codes/Delete Characters to Make Fancy String.java,../data/formatted/debugged_codes_0_n/Delete Characters to Make Fancy String_nobug.java,nobug,,,,,0.8397142266186184,0.7093992614248249,-0.13031496519379349
Delete Columns to Make Sorted II_nobug,../data/formatted/buggy_codes/Delete Columns to Make Sorted II_nobug.java,../data/formatted/correct_codes/Delete Columns to Make Sorted II.java,../data/formatted/debugged_codes_0_n/Delete Columns to Make Sorted II_nobug.java,nobug,,,,,0.8889515003338866,0.8060178480288107,-0.08293365230507588
Delete Columns to Make Sorted_character,../data/formatted/buggy_codes/Delete Columns to Make Sorted_character.java,../data/formatted/correct_codes/Delete Columns to Make Sorted.java,../data/formatted/debugged_codes_0_n/Delete Columns to Make Sorted_character.java,character,,,,,0.8598319696440246,0.7715581837573415,-0.08827378588668311
Delete Leaves With a Given Value_nobug,../data/formatted/buggy_codes/Delete Leaves With a Given Value_nobug.java,../data/formatted/correct_codes/Delete Leaves With a Given Value.java,../data/formatted/debugged_codes_0_n/Delete Leaves With a Given Value_nobug.java,nobug,,,,,0.9285567899424444,0.9039750306907668,-0.024581759251677604
Delete Node in a BST_nobug,../data/formatted/buggy_codes/Delete Node in a BST_nobug.java,../data/formatted/correct_codes/Delete Node in a BST.java,../data/formatted/debugged_codes_0_n/Delete Node in a BST_nobug.java,nobug,,,,,0.9049018640336308,0.3637045001922054,-0.5411973638414254
Delete Node in a Linked List_operation,../data/formatted/buggy_codes/Delete Node in a Linked List_operation.java,../data/formatted/correct_codes/Delete Node in a Linked List.java,../data/formatted/debugged_codes_0_n/Delete Node in a Linked List_operation.java,operation,,,,,0.8111657208839325,0.8111657208839325,0.0
Delete Nodes And Return Forest_character,../data/formatted/buggy_codes/Delete Nodes And Return Forest_character.java,../data/formatted/correct_codes/Delete Nodes And Return Forest.java,../data/formatted/debugged_codes_0_n/Delete Nodes And Return Forest_character.java,character,,,,,0.853025328491388,0.8712662209787376,0.018240892487349614
Delete Operation for Two Strings_condition,../data/formatted/buggy_codes/Delete Operation for Two Strings_condition.java,../data/formatted/correct_codes/Delete Operation for Two Strings.java,../data/formatted/debugged_codes_0_n/Delete Operation for Two Strings_condition.java,condition,,,,,0.9381285411040147,0.9232410152357126,-0.01488752586830211
Delete the Middle Node of a Linked List_nobug,../data/formatted/buggy_codes/Delete the Middle Node of a Linked List_nobug.java,../data/formatted/correct_codes/Delete the Middle Node of a Linked List.java,../data/formatted/debugged_codes_0_n/Delete the Middle Node of a Linked List_nobug.java,nobug,,,,,0.8713022321716224,0.6435216372790893,-0.2277805948925331
Delivering Boxes from Storage to Ports_character,../data/formatted/buggy_codes/Delivering Boxes from Storage to Ports_character.java,../data/formatted/correct_codes/Delivering Boxes from Storage to Ports.java,../data/formatted/debugged_codes_0_n/Delivering Boxes from Storage to Ports_character.java,character,,,,,0.91828116216761,0.962404726405909,0.044123564238298996
Describe the Painting_character,../data/formatted/buggy_codes/Describe the Painting_character.java,../data/formatted/correct_codes/Describe the Painting.java,../data/formatted/debugged_codes_0_n/Describe the Painting_character.java,character,,,,,0.9279555691654064,0.7490373837024772,-0.17891818546292926
Design a Food Rating System_character,../data/formatted/buggy_codes/Design a Food Rating System_character.java,../data/formatted/correct_codes/Design a Food Rating System.java,../data/formatted/debugged_codes_0_n/Design a Food Rating System_character.java,character,,,,,0.8888922581054907,0.7839881134519859,-0.10490414465350473
Design a Number Container System_operation,../data/formatted/buggy_codes/Design a Number Container System_operation.java,../data/formatted/correct_codes/Design a Number Container System.java,../data/formatted/debugged_codes_0_n/Design a Number Container System_operation.java,operation,,,,,0.8220772834537861,0.42109736219161664,-0.4009799212621694
Design a Stack With Increment Operation_value,../data/formatted/buggy_codes/Design a Stack With Increment Operation_value.java,../data/formatted/correct_codes/Design a Stack With Increment Operation.java,../data/formatted/debugged_codes_0_n/Design a Stack With Increment Operation_value.java,value,,,,,0.8949966005440461,0.44173482993034574,-0.4532617706137003
Design a Text Editor_operation,../data/formatted/buggy_codes/Design a Text Editor_operation.java,../data/formatted/correct_codes/Design a Text Editor.java,../data/formatted/debugged_codes_0_n/Design a Text Editor_operation.java,operation,,,,,0.9174940374886469,0.7742380001798843,-0.14325603730876257
Design Add and Search Words Data Structure_index,../data/formatted/buggy_codes/Design Add and Search Words Data Structure_index.java,../data/formatted/correct_codes/Design Add and Search Words Data Structure.java,../data/formatted/debugged_codes_0_n/Design Add and Search Words Data Structure_index.java,index,,,,,0.899210373348558,0.913441564306991,0.014231190958432949
Design an ATM Machine_index,../data/formatted/buggy_codes/Design an ATM Machine_index.java,../data/formatted/correct_codes/Design an ATM Machine.java,../data/formatted/debugged_codes_0_n/Design an ATM Machine_index.java,index,,,,,0.9013147117913102,0.9250312397752999,0.02371652798398971
Design Authentication Manager_nobug,../data/formatted/buggy_codes/Design Authentication Manager_nobug.java,../data/formatted/correct_codes/Design Authentication Manager.java,../data/formatted/debugged_codes_0_n/Design Authentication Manager_nobug.java,nobug,,,,,0.8946874899289504,0.8224662698890202,-0.07222122003993026
Design Bitset_nobug,../data/formatted/buggy_codes/Design Bitset_nobug.java,../data/formatted/correct_codes/Design Bitset.java,../data/formatted/debugged_codes_0_n/Design Bitset_nobug.java,nobug,,,,,0.8702106080442448,0.7957539082601126,-0.07445669978413216
Design Browser History_character,../data/formatted/buggy_codes/Design Browser History_character.java,../data/formatted/correct_codes/Design Browser History.java,../data/formatted/debugged_codes_0_n/Design Browser History_character.java,character,,,,,0.8869476387772592,0.8869476387772592,0.0
Design Circular Deque_character,../data/formatted/buggy_codes/Design Circular Deque_character.java,../data/formatted/correct_codes/Design Circular Deque.java,../data/formatted/debugged_codes_0_n/Design Circular Deque_character.java,character,,,,,0.7572980344182627,0.7014310179640868,-0.05586701645417591
Design Circular Queue_operation,../data/formatted/buggy_codes/Design Circular Queue_operation.java,../data/formatted/correct_codes/Design Circular Queue.java,../data/formatted/debugged_codes_0_n/Design Circular Queue_operation.java,operation,,,,,0.8933025474550447,0.6660522886192952,-0.22725025883574945
Design Front Middle Back Queue_nobug,../data/formatted/buggy_codes/Design Front Middle Back Queue_nobug.java,../data/formatted/correct_codes/Design Front Middle Back Queue.java,../data/formatted/debugged_codes_0_n/Design Front Middle Back Queue_nobug.java,nobug,,,,,0.8510508246655083,0.8272248221671799,-0.023826002498328447
Design HashMap_operation,../data/formatted/buggy_codes/Design HashMap_operation.java,../data/formatted/correct_codes/Design HashMap.java,../data/formatted/debugged_codes_0_n/Design HashMap_operation.java,operation,,,,,0.9018447749399301,0.23683962357022034,-0.6650051513697097
Design HashSet_value,../data/formatted/buggy_codes/Design HashSet_value.java,../data/formatted/correct_codes/Design HashSet.java,../data/formatted/debugged_codes_0_n/Design HashSet_value.java,value,,,,,0.8829424579792422,0.8905015652275958,0.007559107248353625
Design Linked List_nobug,../data/formatted/buggy_codes/Design Linked List_nobug.java,../data/formatted/correct_codes/Design Linked List.java,../data/formatted/debugged_codes_0_n/Design Linked List_nobug.java,nobug,,,,,0.8759562619575181,0.8191366392271691,-0.05681962273034902
Design Memory Allocator_operation,../data/formatted/buggy_codes/Design Memory Allocator_operation.java,../data/formatted/correct_codes/Design Memory Allocator.java,../data/formatted/debugged_codes_0_n/Design Memory Allocator_operation.java,operation,,,,,0.9196217422189793,0.9370397736220438,0.017418031403064527
Design Movie Rental System_value,../data/formatted/buggy_codes/Design Movie Rental System_value.java,../data/formatted/correct_codes/Design Movie Rental System.java,../data/formatted/debugged_codes_0_n/Design Movie Rental System_value.java,value,,,,,0.8936146944118226,0.7622505491022047,-0.13136414530961793
Design Parking System_condition,../data/formatted/buggy_codes/Design Parking System_condition.java,../data/formatted/correct_codes/Design Parking System.java,../data/formatted/debugged_codes_0_n/Design Parking System_condition.java,condition,,,,,0.8900884040017691,0.9269610498808285,0.03687264587905936
Design Skiplist_character,../data/formatted/buggy_codes/Design Skiplist_character.java,../data/formatted/correct_codes/Design Skiplist.java,../data/formatted/debugged_codes_0_n/Design Skiplist_character.java,character,,,,,0.8469335190263745,0.5888390189118313,-0.25809450011454316
Design Underground System_nobug,../data/formatted/buggy_codes/Design Underground System_nobug.java,../data/formatted/correct_codes/Design Underground System.java,../data/formatted/debugged_codes_0_n/Design Underground System_nobug.java,nobug,,,,,0.9005843161285246,0.7977000020477265,-0.10288431408079812
Destination City_condition,../data/formatted/buggy_codes/Destination City_condition.java,../data/formatted/correct_codes/Destination City.java,../data/formatted/debugged_codes_0_n/Destination City_condition.java,condition,,,,,0.8792860970723129,0.9181380845834323,0.0388519875111194
Destroying Asteroids_nobug,../data/formatted/buggy_codes/Destroying Asteroids_nobug.java,../data/formatted/correct_codes/Destroying Asteroids.java,../data/formatted/debugged_codes_0_n/Destroying Asteroids_nobug.java,nobug,,,,,0.9246035684184614,0.9246035684184614,0.0
Detect Capital_condition,../data/formatted/buggy_codes/Detect Capital_condition.java,../data/formatted/correct_codes/Detect Capital.java,../data/formatted/debugged_codes_0_n/Detect Capital_condition.java,condition,,,,,0.9085039810233805,0.7977624698777902,-0.11074151114559028
Detect Cycles in 2D Grid_condition,../data/formatted/buggy_codes/Detect Cycles in 2D Grid_condition.java,../data/formatted/correct_codes/Detect Cycles in 2D Grid.java,../data/formatted/debugged_codes_0_n/Detect Cycles in 2D Grid_condition.java,condition,,,,,0.9414956539520116,0.8881111653135656,-0.053384488638446026
Detect Pattern of Length M Repeated K or More Times_index,../data/formatted/buggy_codes/Detect Pattern of Length M Repeated K or More Times_index.java,../data/formatted/correct_codes/Detect Pattern of Length M Repeated K or More Times.java,../data/formatted/debugged_codes_0_n/Detect Pattern of Length M Repeated K or More Times_index.java,index,,,,,0.8541080971242563,0.8102533120956649,-0.043854785028591414
Detect Squares_character,../data/formatted/buggy_codes/Detect Squares_character.java,../data/formatted/correct_codes/Detect Squares.java,../data/formatted/debugged_codes_0_n/Detect Squares_character.java,character,,,,,0.9221973510317435,0.9399660962192824,0.017768745187538904
Determine Color of a Chessboard Square_operation,../data/formatted/buggy_codes/Determine Color of a Chessboard Square_operation.java,../data/formatted/correct_codes/Determine Color of a Chessboard Square.java,../data/formatted/debugged_codes_0_n/Determine Color of a Chessboard Square_operation.java,operation,,,,,0.769236478221951,0.6276115024778739,-0.14162497574407706
Determine if String Halves Are Alike_operation,../data/formatted/buggy_codes/Determine if String Halves Are Alike_operation.java,../data/formatted/correct_codes/Determine if String Halves Are Alike.java,../data/formatted/debugged_codes_0_n/Determine if String Halves Are Alike_operation.java,operation,,,,,0.827530826732889,0.8420511387868324,0.01452031205394333
Determine if Two Strings Are Close_character,../data/formatted/buggy_codes/Determine if Two Strings Are Close_character.java,../data/formatted/correct_codes/Determine if Two Strings Are Close.java,../data/formatted/debugged_codes_0_n/Determine if Two Strings Are Close_character.java,character,,,,,0.9007372505540364,0.7887868405935643,-0.11195040996047212
Determine Whether Matrix Can Be Obtained By Rotation_operation,../data/formatted/buggy_codes/Determine Whether Matrix Can Be Obtained By Rotation_operation.java,../data/formatted/correct_codes/Determine Whether Matrix Can Be Obtained By Rotation.java,../data/formatted/debugged_codes_0_n/Determine Whether Matrix Can Be Obtained By Rotation_operation.java,operation,,,,,0.9336159495078364,0.8837896423680361,-0.0498263071398003
Detonate the Maximum Bombs_index,../data/formatted/buggy_codes/Detonate the Maximum Bombs_index.java,../data/formatted/correct_codes/Detonate the Maximum Bombs.java,../data/formatted/debugged_codes_0_n/Detonate the Maximum Bombs_index.java,index,,,,,0.9170554997735111,0.9416914648788445,0.02463596510533339
DI String Match_operation,../data/formatted/buggy_codes/DI String Match_operation.java,../data/formatted/correct_codes/DI String Match.java,../data/formatted/debugged_codes_0_n/DI String Match_operation.java,operation,,,,,0.8804382525279844,0.9065092916133731,0.02607103908538877
Diagonal Traverse II_index,../data/formatted/buggy_codes/Diagonal Traverse II_index.java,../data/formatted/correct_codes/Diagonal Traverse II.java,../data/formatted/debugged_codes_0_n/Diagonal Traverse II_index.java,index,,,,,0.8802024428761368,0.8747582844178493,-0.005444158458287496
Diagonal Traverse_character,../data/formatted/buggy_codes/Diagonal Traverse_character.java,../data/formatted/correct_codes/Diagonal Traverse.java,../data/formatted/debugged_codes_0_n/Diagonal Traverse_character.java,character,,,,,0.8934693677264653,0.8711155262337308,-0.02235384149273456
Diameter of Binary Tree_character,../data/formatted/buggy_codes/Diameter of Binary Tree_character.java,../data/formatted/correct_codes/Diameter of Binary Tree.java,../data/formatted/debugged_codes_0_n/Diameter of Binary Tree_character.java,character,,,,,0.879274089280416,0.9183380878096594,0.03906399852924347
Dice Roll Simulation_value,../data/formatted/buggy_codes/Dice Roll Simulation_value.java,../data/formatted/correct_codes/Dice Roll Simulation.java,../data/formatted/debugged_codes_0_n/Dice Roll Simulation_value.java,value,,,,,0.9533359583171974,0.9071206417759239,-0.04621531654127353
Difference Between Element Sum and Digit Sum of an Array_value,../data/formatted/buggy_codes/Difference Between Element Sum and Digit Sum of an Array_value.java,../data/formatted/correct_codes/Difference Between Element Sum and Digit Sum of an Array.java,../data/formatted/debugged_codes_0_n/Difference Between Element Sum and Digit Sum of an Array_value.java,value,,,,,0.9326824268546178,0.8872634890617203,-0.04541893779289752
Difference of Number of Distinct Values on Diagonals_value,../data/formatted/buggy_codes/Difference of Number of Distinct Values on Diagonals_value.java,../data/formatted/correct_codes/Difference of Number of Distinct Values on Diagonals.java,../data/formatted/debugged_codes_0_n/Difference of Number of Distinct Values on Diagonals_value.java,value,,,,,0.939156465684487,0.9185026871103339,-0.02065377857415307
Different Ways to Add Parentheses_character,../data/formatted/buggy_codes/Different Ways to Add Parentheses_character.java,../data/formatted/correct_codes/Different Ways to Add Parentheses.java,../data/formatted/debugged_codes_0_n/Different Ways to Add Parentheses_character.java,character,,,,,0.9018445621609058,0.9249082158082571,0.0230636536473513
Dinner Plate Stacks_character,../data/formatted/buggy_codes/Dinner Plate Stacks_character.java,../data/formatted/correct_codes/Dinner Plate Stacks.java,../data/formatted/debugged_codes_0_n/Dinner Plate Stacks_character.java,character,,,,,0.8791614491020047,0.854090462566744,-0.02507098653526063
Disconnect Path in a Binary Matrix by at Most One Flip_index,../data/formatted/buggy_codes/Disconnect Path in a Binary Matrix by at Most One Flip_index.java,../data/formatted/correct_codes/Disconnect Path in a Binary Matrix by at Most One Flip.java,../data/formatted/debugged_codes_0_n/Disconnect Path in a Binary Matrix by at Most One Flip_index.java,index,,,,,0.9292008378301503,0.7507633032874963,-0.17843753454265399
Display Table of Food Orders in a Restaurant_operation,../data/formatted/buggy_codes/Display Table of Food Orders in a Restaurant_operation.java,../data/formatted/correct_codes/Display Table of Food Orders in a Restaurant.java,../data/formatted/debugged_codes_0_n/Display Table of Food Orders in a Restaurant_operation.java,operation,,,,,0.8881005027143649,0.3767621479369191,-0.5113383547774458
Distance Between Bus Stops_character,../data/formatted/buggy_codes/Distance Between Bus Stops_character.java,../data/formatted/correct_codes/Distance Between Bus Stops.java,../data/formatted/debugged_codes_0_n/Distance Between Bus Stops_character.java,character,,,,,0.9311992853234465,0.9562792679796193,0.025079982656172728
Distant Barcodes_nobug,../data/formatted/buggy_codes/Distant Barcodes_nobug.java,../data/formatted/correct_codes/Distant Barcodes.java,../data/formatted/debugged_codes_0_n/Distant Barcodes_nobug.java,nobug,,,,,0.8884012077178801,0.8884012077178801,0.0
Distinct Echo Substrings_character,../data/formatted/buggy_codes/Distinct Echo Substrings_character.java,../data/formatted/correct_codes/Distinct Echo Substrings.java,../data/formatted/debugged_codes_0_n/Distinct Echo Substrings_character.java,character,,,,,0.9557786110325239,0.9639082079419511,0.008129596909427161
Distinct Subsequences II_index,../data/formatted/buggy_codes/Distinct Subsequences II_index.java,../data/formatted/correct_codes/Distinct Subsequences II.java,../data/formatted/debugged_codes_0_n/Distinct Subsequences II_index.java,index,,,,,0.9217988964056895,0.9118612348944294,-0.009937661511260076
Distinct Subsequences_value,../data/formatted/buggy_codes/Distinct Subsequences_value.java,../data/formatted/correct_codes/Distinct Subsequences.java,../data/formatted/debugged_codes_0_n/Distinct Subsequences_value.java,value,,,,,0.8869061635880777,0.9416196221704807,0.05471345858240295
Distribute Candies to People_index,../data/formatted/buggy_codes/Distribute Candies to People_index.java,../data/formatted/correct_codes/Distribute Candies to People.java,../data/formatted/debugged_codes_0_n/Distribute Candies to People_index.java,index,,,,,0.841793072829699,0.4935559656748567,-0.34823710715484224
Distribute Candies_operation,../data/formatted/buggy_codes/Distribute Candies_operation.java,../data/formatted/correct_codes/Distribute Candies.java,../data/formatted/debugged_codes_0_n/Distribute Candies_operation.java,operation,,,,,0.8334912858149306,0.6559148613276219,-0.1775764244873087
Distribute Coins in Binary Tree_operation,../data/formatted/buggy_codes/Distribute Coins in Binary Tree_operation.java,../data/formatted/correct_codes/Distribute Coins in Binary Tree.java,../data/formatted/debugged_codes_0_n/Distribute Coins in Binary Tree_operation.java,operation,,,,,0.9104670048410903,0.9104670048410903,0.0
Distribute Repeating Integers_index,../data/formatted/buggy_codes/Distribute Repeating Integers_index.java,../data/formatted/correct_codes/Distribute Repeating Integers.java,../data/formatted/debugged_codes_0_n/Distribute Repeating Integers_index.java,index,,,,,0.9252446343727779,0.9372039729669466,0.011959338594168645
