problem_name,bug_path,correct_path,debugged_path,bug_type,codebleu_bug,codebleu_debugged,codebleu_diff,coderouge_bug,coderouge_debugged,coderouge_diff,codef1_bug,codef1_debugged,codef1_diff,truncated,pad_bug,pad_correct,pad_debugged
Check if One String Swap Can Make Strings Equal_character,../data/formatted/buggy_codes/Check if One String Swap Can Make Strings Equal_character.java,../data/formatted/correct_codes/Check if One String Swap Can Make Strings Equal.java,../data/formatted/debugged_desc_codes_0_n/Check if One String Swap Can Make Strings Equal_character.java,character,0.9027817770045651,0.9226298431086193,0.019848066104054207,0.8990879879839101,0.9226298431086193,0.023541855124709188,0.9009011178758346,0.9226298431086193,0.021728725232784685,False,False,False,False
Check If String Is a Prefix of Array_nobug,../data/formatted/buggy_codes/Check If String Is a Prefix of Array_nobug.java,../data/formatted/correct_codes/Check If String Is a Prefix of Array.java,../data/formatted/debugged_desc_codes_0_n/Check If String Is a Prefix of Array_nobug.java,nobug,0.8663636017595566,0.7999104234362238,-0.06645317832333286,0.8663636017595566,0.7977158225927554,-0.0686477791668012,0.8663636017595566,0.7979985495375727,-0.06836505222198397,False,False,False,False
Check If String Is Transformable With Substring Sort Operations_character,../data/formatted/buggy_codes/Check If String Is Transformable With Substring Sort Operations_character.java,../data/formatted/correct_codes/Check If String Is Transformable With Substring Sort Operations.java,../data/formatted/debugged_desc_codes_0_n/Check If String Is Transformable With Substring Sort Operations_character.java,character,0.9315600616210977,0.9327602250787772,0.0012001634576794817,0.9295188388630183,0.9311740249269942,0.0016551860639758553,0.9305274614826633,0.9319383087569196,0.0014108472742563327,False,False,False,False
Check if the Sentence Is Pangram_value,../data/formatted/buggy_codes/Check if the Sentence Is Pangram_value.java,../data/formatted/correct_codes/Check if the Sentence Is Pangram.java,../data/formatted/debugged_desc_codes_0_n/Check if the Sentence Is Pangram_value.java,value,0.9176385844487356,0.9432450532939549,0.025606468845219332,0.901663780989526,0.9432450532939549,0.04158127230442887,0.9092521529870246,0.9432450532939549,0.03399290030693036,False,False,False,False
Check if There Is a Valid Parentheses String Path_index,../data/formatted/buggy_codes/Check if There Is a Valid Parentheses String Path_index.java,../data/formatted/correct_codes/Check if There Is a Valid Parentheses String Path.java,../data/formatted/debugged_desc_codes_0_n/Check if There Is a Valid Parentheses String Path_index.java,index,0.9363114372340258,0.9485538139439682,0.012242376709942437,0.935397793194551,0.9485538139439682,0.013156020749417241,0.9358518164939611,0.9485538139439682,0.012701997450007108,False,False,False,False
Check if There is a Valid Partition For The Array_index,../data/formatted/buggy_codes/Check if There is a Valid Partition For The Array_index.java,../data/formatted/correct_codes/Check if There is a Valid Partition For The Array.java,../data/formatted/debugged_desc_codes_0_n/Check if There is a Valid Partition For The Array_index.java,index,0.9497907253936408,0.9414178911706635,-0.008372834222977299,0.9493413834916343,0.9399022969696995,-0.009439086521934814,0.9495481043780012,0.9406448339018572,-0.008903270476144032,False,False,False,False
Check if There is a Valid Path in a Grid_value,../data/formatted/buggy_codes/Check if There is a Valid Path in a Grid_value.java,../data/formatted/correct_codes/Check if There is a Valid Path in a Grid.java,../data/formatted/debugged_desc_codes_0_n/Check if There is a Valid Path in a Grid_value.java,value,0.9890037127571432,0.8661010827686703,-0.1229026299884729,0.9884297663667737,0.8283900964434807,-0.160039669923293,0.9887157442169561,0.843882739132336,-0.14483300508462005,False,False,False,False
Check If Two String Arrays are Equivalent_nobug,../data/formatted/buggy_codes/Check If Two String Arrays are Equivalent_nobug.java,../data/formatted/correct_codes/Check If Two String Arrays are Equivalent.java,../data/formatted/debugged_desc_codes_0_n/Check If Two String Arrays are Equivalent_nobug.java,nobug,0.8923105697693836,0.8923105697693836,0.0,0.8923105697693836,0.8923105697693836,0.0,0.8923105697693836,0.8923105697693836,0.0,False,False,False,False
Check if Word Can Be Placed In Crossword_operation,../data/formatted/buggy_codes/Check if Word Can Be Placed In Crossword_operation.java,../data/formatted/correct_codes/Check if Word Can Be Placed In Crossword.java,../data/formatted/debugged_desc_codes_0_n/Check if Word Can Be Placed In Crossword_operation.java,operation,0.8931055543691797,0.6273976480492175,-0.2657079063199622,0.8931055543691797,0.6049510291509113,-0.28815452521826845,0.8931055543691797,0.613570473889291,-0.27953508047988873,False,False,False,False
Check if Word Equals Summation of Two Words_nobug,../data/formatted/buggy_codes/Check if Word Equals Summation of Two Words_nobug.java,../data/formatted/correct_codes/Check if Word Equals Summation of Two Words.java,../data/formatted/debugged_desc_codes_0_n/Check if Word Equals Summation of Two Words_nobug.java,nobug,0.9353438407902416,0.4073853489385348,-0.5279584918517068,0.9353438407902416,0.36251519817923983,-0.5728286426110017,0.9353438407902416,0.37994266979916747,-0.5554011709910741,False,False,False,True
Check If Word Is Valid After Substitutions_nobug,../data/formatted/buggy_codes/Check If Word Is Valid After Substitutions_nobug.java,../data/formatted/correct_codes/Check If Word Is Valid After Substitutions.java,../data/formatted/debugged_desc_codes_0_n/Check If Word Is Valid After Substitutions_nobug.java,nobug,0.9150325027075553,0.9150325027075553,0.0,0.9150325027075553,0.9150325027075553,0.0,0.9150325027075554,0.9150325027075554,0.0,False,False,False,False
Check Whether Two Strings are Almost Equivalent_operation,../data/formatted/buggy_codes/Check Whether Two Strings are Almost Equivalent_operation.java,../data/formatted/correct_codes/Check Whether Two Strings are Almost Equivalent.java,../data/formatted/debugged_desc_codes_0_n/Check Whether Two Strings are Almost Equivalent_operation.java,operation,0.8718657917995991,0.47705959843717116,-0.39480619336242795,0.8629301446258609,0.4549454468198061,-0.40798469780605484,0.8672619329521636,0.46250846235019283,-0.40475347060197076,False,True,True,False
Checking Existence of Edge Length Limited Paths_character,../data/formatted/buggy_codes/Checking Existence of Edge Length Limited Paths_character.java,../data/formatted/correct_codes/Checking Existence of Edge Length Limited Paths.java,../data/formatted/debugged_desc_codes_0_n/Checking Existence of Edge Length Limited Paths_character.java,character,0.9397637618329361,0.9524413119335762,0.01267755010064009,0.9355283139743764,0.9524413119335762,0.01691299795919976,0.9376192147558319,0.9524413119335762,0.014822097177744298,False,False,False,False
Cherry Pickup_condition,../data/formatted/buggy_codes/Cherry Pickup_condition.java,../data/formatted/correct_codes/Cherry Pickup.java,../data/formatted/debugged_desc_codes_0_n/Cherry Pickup_condition.java,condition,0.976880455520052,0.9476807301355117,-0.029199725384540298,0.973789838593159,0.9349102453948657,-0.03887959319829337,0.9753252025825883,0.9409118017244162,-0.034413400858172016,False,False,False,False
Cinema Seat Allocation_index,../data/formatted/buggy_codes/Cinema Seat Allocation_index.java,../data/formatted/correct_codes/Cinema Seat Allocation.java,../data/formatted/debugged_desc_codes_0_n/Cinema Seat Allocation_index.java,index,0.9103427498095623,0.9129583691803178,0.0026156193707554953,0.9098087822108789,0.9129583691803178,0.0031495869694389,0.9100746586033932,0.9129583691803178,0.002883710576924603,False,False,False,False
Circle and Rectangle Overlapping_condition,../data/formatted/buggy_codes/Circle and Rectangle Overlapping_condition.java,../data/formatted/correct_codes/Circle and Rectangle Overlapping.java,../data/formatted/debugged_desc_codes_0_n/Circle and Rectangle Overlapping_condition.java,condition,0.9284974949131741,0.4502002987497558,-0.4782971961634183,0.9132533885139843,0.41166409711527985,-0.5015892913987045,0.9205239019124216,0.42363424572387615,-0.49688965618854547,False,True,True,False
Circular Array Loop_character,../data/formatted/buggy_codes/Circular Array Loop_character.java,../data/formatted/correct_codes/Circular Array Loop.java,../data/formatted/debugged_desc_codes_0_n/Circular Array Loop_character.java,character,0.917178253960703,0.8814676599190296,-0.035710594041673316,0.9134696581555426,0.8643623572052752,-0.049107300950267385,0.9153006883369108,0.8713353714786534,-0.04396531685825744,False,False,False,False
Circular Permutation in Binary Representation_character,../data/formatted/buggy_codes/Circular Permutation in Binary Representation_character.java,../data/formatted/correct_codes/Circular Permutation in Binary Representation.java,../data/formatted/debugged_desc_codes_0_n/Circular Permutation in Binary Representation_character.java,character,0.8904939859455345,0.7271939194647596,-0.16330006648077489,0.8883575541614266,0.6993021492777463,-0.18905540488368033,0.8894211457422595,0.71074074230752,-0.17868040343473945,False,True,False,True
Climbing Stairs_character,../data/formatted/buggy_codes/Climbing Stairs_character.java,../data/formatted/correct_codes/Climbing Stairs.java,../data/formatted/debugged_desc_codes_0_n/Climbing Stairs_character.java,character,0.8980607840889752,0.9170677736733224,0.01900698958434721,0.8976588443593715,0.9170677736733224,0.019408929313950884,0.8978524638680265,0.9170677736733224,0.019215309805295844,False,False,False,False
Clone Graph_condition,../data/formatted/buggy_codes/Clone Graph_condition.java,../data/formatted/correct_codes/Clone Graph.java,../data/formatted/debugged_desc_codes_0_n/Clone Graph_condition.java,condition,0.8736957911137444,0.8912762257099489,0.01758043459620451,0.8687775095636557,0.8912762257099489,0.022498716146293174,0.8711882524971082,0.8912762257099489,0.020087973212840726,False,False,False,False
Closest Dessert Cost_index,../data/formatted/buggy_codes/Closest Dessert Cost_index.java,../data/formatted/correct_codes/Closest Dessert Cost.java,../data/formatted/debugged_desc_codes_0_n/Closest Dessert Cost_index.java,index,0.9257371927825193,0.9504105854224125,0.02467339263989321,0.9195454632367961,0.9504105854224125,0.030865122185616434,0.9225976538110803,0.9504105854224125,0.027812931611332248,False,False,False,False
Closest Divisors_index,../data/formatted/buggy_codes/Closest Divisors_index.java,../data/formatted/correct_codes/Closest Divisors.java,../data/formatted/debugged_desc_codes_0_n/Closest Divisors_index.java,index,0.9359351836089005,0.8874553196368473,-0.04847986397205317,0.9350154434245513,0.8851850328155497,-0.04983041060900162,0.9354727023158631,0.8860708506330449,-0.04940185168281819,False,False,False,False
Closest Room_index,../data/formatted/buggy_codes/Closest Room_index.java,../data/formatted/correct_codes/Closest Room.java,../data/formatted/debugged_desc_codes_0_n/Closest Room_index.java,index,0.9348027048227319,0.945761855140383,0.010959150317651156,0.9301725183139246,0.945761855140383,0.015589336826458466,0.9324532523183712,0.945761855140383,0.01330860282201185,False,False,False,False
Closest Subsequence Sum_value,../data/formatted/buggy_codes/Closest Subsequence Sum_value.java,../data/formatted/correct_codes/Closest Subsequence Sum.java,../data/formatted/debugged_desc_codes_0_n/Closest Subsequence Sum_value.java,value,0.9230143767502668,0.7084658532972272,-0.21454852345303954,0.9206340715620827,0.6750363075676551,-0.24559776399442756,0.9218038780078778,0.688228990762076,-0.23357488724580178,False,True,True,False
Coin Change_index,../data/formatted/buggy_codes/Coin Change_index.java,../data/formatted/correct_codes/Coin Change.java,../data/formatted/debugged_desc_codes_0_n/Coin Change_index.java,index,0.9358480985597475,0.9437827839593073,0.007934685399559771,0.9354251942278984,0.9437827839593073,0.008357589731408877,0.935635766661195,0.9437827839593073,0.008147017298112291,False,False,False,False
Coloring A Border_character,../data/formatted/buggy_codes/Coloring A Border_character.java,../data/formatted/correct_codes/Coloring A Border.java,../data/formatted/debugged_desc_codes_0_n/Coloring A Border_character.java,character,0.927742103834966,0.9214660650139348,-0.006276038821031227,0.9256175323397957,0.9174729341524819,-0.008144598187313834,0.9266701842557152,0.9192625771997897,-0.00740760705592558,False,False,False,False
Combination Sum III_condition,../data/formatted/buggy_codes/Combination Sum III_condition.java,../data/formatted/correct_codes/Combination Sum III.java,../data/formatted/debugged_desc_codes_0_n/Combination Sum III_condition.java,condition,0.9157869643045322,0.7291254699327356,-0.18666149437179658,0.9124872554927367,0.698042393408183,-0.2144448620845537,0.9141150355481233,0.7108135274176721,-0.20330150813045123,False,False,False,True
Combination Sum II_index,../data/formatted/buggy_codes/Combination Sum II_index.java,../data/formatted/correct_codes/Combination Sum II.java,../data/formatted/debugged_desc_codes_0_n/Combination Sum II_index.java,index,0.8874251599516387,0.887817004483733,0.0003918445320942876,0.885586477009755,0.8826887231052043,-0.002897753904550715,0.8864961765167794,0.8851540420868764,-0.0013421344299029414,False,False,False,False
Combination Sum IV_index,../data/formatted/buggy_codes/Combination Sum IV_index.java,../data/formatted/correct_codes/Combination Sum IV.java,../data/formatted/debugged_desc_codes_0_n/Combination Sum IV_index.java,index,0.9214028840858555,0.9528092599020276,0.031406375816172116,0.911403992543366,0.9528092599020276,0.04140526735866157,0.9163049131269843,0.9528092599020276,0.03650434677504333,False,False,False,False
Combination Sum_character,../data/formatted/buggy_codes/Combination Sum_character.java,../data/formatted/correct_codes/Combination Sum.java,../data/formatted/debugged_desc_codes_0_n/Combination Sum_character.java,character,0.9025968144319454,0.9112701725686264,0.00867335813668102,0.9005342018080291,0.9112701725686264,0.010735970760597291,0.9015526816557736,0.9112701725686264,0.009717490912852789,False,False,False,False
Combinations_character,../data/formatted/buggy_codes/Combinations_character.java,../data/formatted/correct_codes/Combinations.java,../data/formatted/debugged_desc_codes_0_n/Combinations_character.java,character,0.8945992865258751,0.48213600931905987,-0.4124632772068152,0.8850776674442776,0.4551226580912304,-0.4299550093530472,0.889769037355008,0.46447524049061384,-0.42529379686439417,False,True,True,False
Compare Strings by Frequency of the Smallest Character_condition,../data/formatted/buggy_codes/Compare Strings by Frequency of the Smallest Character_condition.java,../data/formatted/correct_codes/Compare Strings by Frequency of the Smallest Character.java,../data/formatted/debugged_desc_codes_0_n/Compare Strings by Frequency of the Smallest Character_condition.java,condition,0.9277974690787741,0.9277974690787741,0.0,0.9255396038114446,0.9255396038114446,0.0,0.9266585776921019,0.9266585776921019,0.0,False,False,False,False
Compare Version Numbers_condition,../data/formatted/buggy_codes/Compare Version Numbers_condition.java,../data/formatted/correct_codes/Compare Version Numbers.java,../data/formatted/debugged_desc_codes_0_n/Compare Version Numbers_condition.java,condition,0.8972409797198253,0.8685947657521769,-0.028646213967648437,0.8910874209268662,0.8662574621642568,-0.024829958762609405,0.8941180611897523,0.8670906015862783,-0.02702745960347408,False,False,False,False
Complement of Base 10 Integer_value,../data/formatted/buggy_codes/Complement of Base 10 Integer_value.java,../data/formatted/correct_codes/Complement of Base 10 Integer.java,../data/formatted/debugged_desc_codes_0_n/Complement of Base 10 Integer_value.java,value,0.8736861602970485,0.706664795825581,-0.16702136447146754,0.8736861602970485,0.7129582823193705,-0.16072787797767796,0.8736861602970485,0.7089032470433458,-0.16478291325370265,False,False,False,False
Complete Binary Tree Inserter_value,../data/formatted/buggy_codes/Complete Binary Tree Inserter_value.java,../data/formatted/correct_codes/Complete Binary Tree Inserter.java,../data/formatted/debugged_desc_codes_0_n/Complete Binary Tree Inserter_value.java,value,0.9292157999786981,0.9310656990847256,0.0018498991060275083,0.9288304649007999,0.9310656990847256,0.002235234183925683,0.9290225637040187,0.9310656990847256,0.002043135380706884,False,False,False,False
Complex Number Multiplication_nobug,../data/formatted/buggy_codes/Complex Number Multiplication_nobug.java,../data/formatted/correct_codes/Complex Number Multiplication.java,../data/formatted/debugged_desc_codes_0_n/Complex Number Multiplication_nobug.java,nobug,0.9760832871086593,0.9507818262316525,-0.0253014608770068,0.9760832871086593,0.9352787213571091,-0.040804565751550226,0.9760832871086593,0.9426841254814097,-0.03339916162724965,False,False,False,False
Concatenated Words_nobug,../data/formatted/buggy_codes/Concatenated Words_nobug.java,../data/formatted/correct_codes/Concatenated Words.java,../data/formatted/debugged_desc_codes_0_n/Concatenated Words_nobug.java,nobug,0.9085489418068866,0.43737551976415845,-0.47117342204272816,0.9085489418068866,0.39895794324044553,-0.5095909985664411,0.9085489418068866,0.41146644438919466,-0.49708249741769195,False,True,True,False
Concatenation of Array_operation,../data/formatted/buggy_codes/Concatenation of Array_operation.java,../data/formatted/correct_codes/Concatenation of Array.java,../data/formatted/debugged_desc_codes_0_n/Concatenation of Array_operation.java,operation,0.9068405834392652,0.9280948860280015,0.021254302588736285,0.8954538172218516,0.9280948860280015,0.03264106880614992,0.9009004874395298,0.9280948860280015,0.027194398588471724,False,False,False,False
Concatenation of Consecutive Binary Numbers_nobug,../data/formatted/buggy_codes/Concatenation of Consecutive Binary Numbers_nobug.java,../data/formatted/correct_codes/Concatenation of Consecutive Binary Numbers.java,../data/formatted/debugged_desc_codes_0_n/Concatenation of Consecutive Binary Numbers_nobug.java,nobug,0.9363730430496402,0.9363730430496402,0.0,0.9363730430496402,0.9363730430496402,0.0,0.9363730430496402,0.9363730430496402,0.0,False,False,False,False
Consecutive Characters_nobug,../data/formatted/buggy_codes/Consecutive Characters_nobug.java,../data/formatted/correct_codes/Consecutive Characters.java,../data/formatted/debugged_desc_codes_0_n/Consecutive Characters_nobug.java,nobug,0.9045531764207766,0.9045531764207766,0.0,0.9045531764207766,0.9045531764207766,0.0,0.9045531764207766,0.9045531764207766,0.0,False,False,False,False
Consecutive Numbers Sum_operation,../data/formatted/buggy_codes/Consecutive Numbers Sum_operation.java,../data/formatted/correct_codes/Consecutive Numbers Sum.java,../data/formatted/debugged_desc_codes_0_n/Consecutive Numbers Sum_operation.java,operation,0.9417944116718351,0.8942871932630458,-0.04750721840878924,0.9417944116718351,0.8755478187451022,-0.06624659292673285,0.9417944116718351,0.8838839095305091,-0.05791050214132598,False,False,False,False
Constrained Subsequence Sum_operation,../data/formatted/buggy_codes/Constrained Subsequence Sum_operation.java,../data/formatted/correct_codes/Constrained Subsequence Sum.java,../data/formatted/debugged_desc_codes_0_n/Constrained Subsequence Sum_operation.java,operation,0.9309071556180519,0.9309071556180519,0.0,0.9309071556180519,0.9309071556180519,0.0,0.9309071556180519,0.9309071556180519,0.0,False,False,False,False
Construct Binary Search Tree from Preorder Traversal_value,../data/formatted/buggy_codes/Construct Binary Search Tree from Preorder Traversal_value.java,../data/formatted/correct_codes/Construct Binary Search Tree from Preorder Traversal.java,../data/formatted/debugged_desc_codes_0_n/Construct Binary Search Tree from Preorder Traversal_value.java,value,0.942456475927685,0.942456475927685,0.0,0.942456475927685,0.942456475927685,0.0,0.942456475927685,0.942456475927685,0.0,False,False,False,False
Construct Binary Tree from Inorder and Postorder Traversal_character,../data/formatted/buggy_codes/Construct Binary Tree from Inorder and Postorder Traversal_character.java,../data/formatted/correct_codes/Construct Binary Tree from Inorder and Postorder Traversal.java,../data/formatted/debugged_desc_codes_0_n/Construct Binary Tree from Inorder and Postorder Traversal_character.java,character,0.9193415896189907,0.9360455730699279,0.016703983450937154,0.9136913742071783,0.9360455730699279,0.022354198862749586,0.916460728141542,0.9360455730699279,0.01958484492838586,False,False,False,False
Construct Binary Tree from Preorder and Inorder Traversal_condition,../data/formatted/buggy_codes/Construct Binary Tree from Preorder and Inorder Traversal_condition.java,../data/formatted/correct_codes/Construct Binary Tree from Preorder and Inorder Traversal.java,../data/formatted/debugged_desc_codes_0_n/Construct Binary Tree from Preorder and Inorder Traversal_condition.java,condition,0.9203869157970883,0.8492779906270163,-0.07110892517007206,0.9136728135028717,0.8382027594271715,-0.07547005407570018,0.9169556413597245,0.8425555138421295,-0.07440012751759506,False,False,False,False
Construct Binary Tree from Preorder and Postorder Traversal_condition,../data/formatted/buggy_codes/Construct Binary Tree from Preorder and Postorder Traversal_condition.java,../data/formatted/correct_codes/Construct Binary Tree from Preorder and Postorder Traversal.java,../data/formatted/debugged_desc_codes_0_n/Construct Binary Tree from Preorder and Postorder Traversal_condition.java,condition,0.9391575557966143,0.9497444364527737,0.010586880656159425,0.9358491326550905,0.9497444364527737,0.013895303797683223,0.9374785446631732,0.9497444364527737,0.01226589178960058,False,False,False,False
Construct K Palindrome Strings_operation,../data/formatted/buggy_codes/Construct K Palindrome Strings_operation.java,../data/formatted/correct_codes/Construct K Palindrome Strings.java,../data/formatted/debugged_desc_codes_0_n/Construct K Palindrome Strings_operation.java,operation,0.9018357702809876,0.1651083269110341,-0.7367274433699535,0.8996396483040235,0.1347453754160744,-0.7648942728879491,0.900726598093026,0.1434346915303083,-0.7572919065627177,False,False,False,True
Construct Quad Tree_value,../data/formatted/buggy_codes/Construct Quad Tree_value.java,../data/formatted/correct_codes/Construct Quad Tree.java,../data/formatted/debugged_desc_codes_0_n/Construct Quad Tree_value.java,value,0.9351383968225095,0.5768673047984095,-0.3582710920241,0.9323144148208286,0.5411762578236534,-0.39113815699717513,0.9337176036447606,0.5542575185944987,-0.37946008505026196,False,True,True,False
Construct String With Repeat Limit_operation,../data/formatted/buggy_codes/Construct String With Repeat Limit_operation.java,../data/formatted/correct_codes/Construct String With Repeat Limit.java,../data/formatted/debugged_desc_codes_0_n/Construct String With Repeat Limit_operation.java,operation,0.8864337787081974,0.16194080010595713,-0.7244929786022403,0.8864337787081974,0.14256638513693629,-0.7438673935712611,0.8864337787081974,0.14835797403453116,-0.7380758046736662,False,True,True,False
Construct Target Array With Multiple Sums_character,../data/formatted/buggy_codes/Construct Target Array With Multiple Sums_character.java,../data/formatted/correct_codes/Construct Target Array With Multiple Sums.java,../data/formatted/debugged_desc_codes_0_n/Construct Target Array With Multiple Sums_character.java,character,0.9205623618309442,0.8765729994420444,-0.04398936238889983,0.9183905471591295,0.8620029968950145,-0.056387550264115016,0.9194715849554139,0.8687845791127968,-0.050687005842617094,False,False,False,False
Construct the Lexicographically Largest Valid Sequence_nobug,../data/formatted/buggy_codes/Construct the Lexicographically Largest Valid Sequence_nobug.java,../data/formatted/correct_codes/Construct the Lexicographically Largest Valid Sequence.java,../data/formatted/debugged_desc_codes_0_n/Construct the Lexicographically Largest Valid Sequence_nobug.java,nobug,0.9343957443790333,0.9074484810999098,-0.026947263279123446,0.9343957443790333,0.9060931469965593,-0.028302597382473982,0.9343957443790333,0.9067450898493845,-0.027650654529648766,False,True,True,False
Construct the Rectangle_value,../data/formatted/buggy_codes/Construct the Rectangle_value.java,../data/formatted/correct_codes/Construct the Rectangle.java,../data/formatted/debugged_desc_codes_0_n/Construct the Rectangle_value.java,value,0.9176462921577607,0.9227735730730112,0.005127280915250498,0.9166407489249812,0.9227735730730112,0.006132824148030069,0.9171392684624267,0.9227735730730112,0.005634304610584562,False,False,False,False
Contain Virus_value,../data/formatted/buggy_codes/Contain Virus_value.java,../data/formatted/correct_codes/Contain Virus.java,../data/formatted/debugged_desc_codes_0_n/Contain Virus_value.java,value,0.9314603344910903,0.9166187624967899,-0.014841571994300473,0.9314603344910903,0.9219016307118394,-0.009558703779250943,0.9314603344910903,0.9192203880462273,-0.012239946444863037,False,False,False,False
Contains Duplicate II_condition,../data/formatted/buggy_codes/Contains Duplicate II_condition.java,../data/formatted/correct_codes/Contains Duplicate II.java,../data/formatted/debugged_desc_codes_0_n/Contains Duplicate II_condition.java,condition,0.8855868780101327,0.9091898233582282,0.023602945348095483,0.872995659575303,0.9091898233582282,0.03619416378292517,0.8790268321849997,0.9091898233582281,0.030162991173228404,False,False,False,False
Contains Duplicate_character,../data/formatted/buggy_codes/Contains Duplicate_character.java,../data/formatted/correct_codes/Contains Duplicate.java,../data/formatted/debugged_desc_codes_0_n/Contains Duplicate_character.java,character,0.8485628664645322,0.6970349850172393,-0.1515278814472929,0.8191218472622128,0.6758683613446086,-0.14325348591760423,0.833206437354888,0.6826856491498406,-0.15052078820504733,False,False,False,False
Continuous Subarray Sum_value,../data/formatted/buggy_codes/Continuous Subarray Sum_value.java,../data/formatted/correct_codes/Continuous Subarray Sum.java,../data/formatted/debugged_desc_codes_0_n/Continuous Subarray Sum_value.java,value,0.9385995314433555,0.11175257260615402,-0.8268469588372015,0.9394601950782493,0.07156649025277083,-0.8678937048254785,0.9390278519353685,0.07601613789516952,-0.863011714040199,False,False,False,True
Convert 1D Array Into 2D Array_operation,../data/formatted/buggy_codes/Convert 1D Array Into 2D Array_operation.java,../data/formatted/correct_codes/Convert 1D Array Into 2D Array.java,../data/formatted/debugged_desc_codes_0_n/Convert 1D Array Into 2D Array_operation.java,operation,0.9010441183074864,0.9171912442977163,0.016147125990229827,0.8919770438538428,0.9171912442977163,0.025214200443873458,0.8963776018669811,0.9171912442977163,0.020813642430735135,False,False,False,False
Convert a Number to Hexadecimal_condition,../data/formatted/buggy_codes/Convert a Number to Hexadecimal_condition.java,../data/formatted/correct_codes/Convert a Number to Hexadecimal.java,../data/formatted/debugged_desc_codes_0_n/Convert a Number to Hexadecimal_condition.java,condition,0.9136885376806302,0.8433814244001138,-0.07030711328051642,0.9081798979368769,0.8219816292570749,-0.08619826867980207,0.9108829716351465,0.8320993508921238,-0.0787836207430227,False,False,False,True
Convert Binary Number in a Linked List to Integer_character,../data/formatted/buggy_codes/Convert Binary Number in a Linked List to Integer_character.java,../data/formatted/correct_codes/Convert Binary Number in a Linked List to Integer.java,../data/formatted/debugged_desc_codes_0_n/Convert Binary Number in a Linked List to Integer_character.java,character,0.8765867517041792,0.8950077783909887,0.01842102668680945,0.8676249620182604,0.8950077783909887,0.027382816372728214,0.8720464118154712,0.8950077783909886,0.022961366575517395,False,False,False,False
Convert BST to Greater Tree_nobug,../data/formatted/buggy_codes/Convert BST to Greater Tree_nobug.java,../data/formatted/correct_codes/Convert BST to Greater Tree.java,../data/formatted/debugged_desc_codes_0_n/Convert BST to Greater Tree_nobug.java,nobug,0.8660587500999322,0.2759729437345557,-0.5900858063653764,0.8660587500999322,0.23894033996246355,-0.6271184101374686,0.8660587500999322,0.25181438343222545,-0.6142443666677067,False,False,False,True
Convert Integer to the Sum of Two No-Zero Integers_operation,../data/formatted/buggy_codes/Convert Integer to the Sum of Two No-Zero Integers_operation.java,../data/formatted/correct_codes/Convert Integer to the Sum of Two No-Zero Integers.java,../data/formatted/debugged_desc_codes_0_n/Convert Integer to the Sum of Two No-Zero Integers_operation.java,operation,0.9071435315393668,0.7118399276703433,-0.19530360386902346,0.8907119432059707,0.6794070483125473,-0.2113048948934234,0.898602199202561,0.6886100327493428,-0.20999216645321817,False,True,True,False
Convert Sorted Array to Binary Search Tree_condition,../data/formatted/buggy_codes/Convert Sorted Array to Binary Search Tree_condition.java,../data/formatted/correct_codes/Convert Sorted Array to Binary Search Tree.java,../data/formatted/debugged_desc_codes_0_n/Convert Sorted Array to Binary Search Tree_condition.java,condition,0.9115906240760125,0.9389315533683126,0.02734092929230003,0.8998571797364587,0.9389315533683126,0.03907437363185384,0.9054854865445294,0.9389315533683126,0.03344606682378315,False,False,False,False
Convert Sorted List to Binary Search Tree_operation,../data/formatted/buggy_codes/Convert Sorted List to Binary Search Tree_operation.java,../data/formatted/correct_codes/Convert Sorted List to Binary Search Tree.java,../data/formatted/debugged_desc_codes_0_n/Convert Sorted List to Binary Search Tree_operation.java,operation,0.9145921678780342,0.9379894407605556,0.02339727288252136,0.9095775509361321,0.9379894407605556,0.028411889824423442,0.9120371823290658,0.9379894407605556,0.02595225843148974,False,False,False,False
Coordinate With Maximum Network Quality_index,../data/formatted/buggy_codes/Coordinate With Maximum Network Quality_index.java,../data/formatted/correct_codes/Coordinate With Maximum Network Quality.java,../data/formatted/debugged_desc_codes_0_n/Coordinate With Maximum Network Quality_index.java,index,0.9495193906633688,0.9313501911172138,-0.018169199546154924,0.9487307241217944,0.9292576623167916,-0.019473061805002745,0.9491221407334305,0.9302334770464717,-0.01888866368695874,False,False,False,False
Copy List with Random Pointer_condition,../data/formatted/buggy_codes/Copy List with Random Pointer_condition.java,../data/formatted/correct_codes/Copy List with Random Pointer.java,../data/formatted/debugged_desc_codes_0_n/Copy List with Random Pointer_condition.java,condition,0.8537309621021569,0.8733344700676232,0.019603507965466282,0.8491199586517815,0.8733344700676232,0.024214511415841744,0.8513812262923437,0.8733344700676232,0.02195324377527952,False,False,False,False
Corporate Flight Bookings_condition,../data/formatted/buggy_codes/Corporate Flight Bookings_condition.java,../data/formatted/correct_codes/Corporate Flight Bookings.java,../data/formatted/debugged_desc_codes_0_n/Corporate Flight Bookings_condition.java,condition,0.9227588561908081,0.8989535449104205,-0.023805311280387653,0.9175838237950391,0.897338256057948,-0.020245567737091075,0.9201311412214817,0.8980049502897743,-0.022126190931707312,False,False,False,False
