problem_name,bug_path,correct_path,debugged_path,bug_type,codebleu_bug,codebleu_debugged,codebleu_diff,coderouge_bug,coderouge_debugged,coderouge_diff,codef1_bug,codef1_debugged,codef1_diff,truncated,pad_bug,pad_correct,pad_debugged
Design Circular Queue_operation,../data/formatted/buggy_codes/Design Circular Queue_operation.java,../data/formatted/correct_codes/Design Circular Queue.java,../data/formatted/debugged_desc_codes_0_c/Design Circular Queue_operation.java,operation,0.8966075227525667,0.9003927952251645,0.003785272472597745,0.8933025474550447,0.8988050359482803,0.005502488493235647,0.8949416844741503,0.8995780762476481,0.004636391773497728,False,False,False,False
Design Front Middle Back Queue_nobug,../data/formatted/buggy_codes/Design Front Middle Back Queue_nobug.java,../data/formatted/correct_codes/Design Front Middle Back Queue.java,../data/formatted/debugged_desc_codes_0_c/Design Front Middle Back Queue_nobug.java,nobug,0.8510508246655083,0.12636951987502515,-0.7246813047904832,0.8510508246655083,0.12577862920169838,-0.7252721954638099,0.8510508246655083,0.12599188631045719,-0.7250589383550511,False,False,False,True
Design HashMap_operation,../data/formatted/buggy_codes/Design HashMap_operation.java,../data/formatted/correct_codes/Design HashMap.java,../data/formatted/debugged_desc_codes_0_c/Design HashMap_operation.java,operation,0.9018447749399301,0.6779820827379237,-0.22386269220200639,0.9018447749399301,0.658175284174092,-0.2436694907658381,0.9018447749399301,0.6663362275103675,-0.23550854742956262,False,False,False,True
Design HashSet_value,../data/formatted/buggy_codes/Design HashSet_value.java,../data/formatted/correct_codes/Design HashSet.java,../data/formatted/debugged_desc_codes_0_c/Design HashSet_value.java,value,0.8888513978162684,0.8308204721566685,-0.058030925659599886,0.8829424579792422,0.8204757998275996,-0.06246665815164265,0.885843270003587,0.8250189297471333,-0.06082434025645367,False,False,False,False
Design Linked List_nobug,../data/formatted/buggy_codes/Design Linked List_nobug.java,../data/formatted/correct_codes/Design Linked List.java,../data/formatted/debugged_desc_codes_0_c/Design Linked List_nobug.java,nobug,0.8806081595982649,0.0026381689681565044,-0.8779699906301084,0.8806081595982649,0.0014363267699951852,-0.8791718328282697,0.8806081595982649,0.0017461817584178022,-0.8788619778398471,False,False,False,True
Design Movie Rental System_value,../data/formatted/buggy_codes/Design Movie Rental System_value.java,../data/formatted/correct_codes/Design Movie Rental System.java,../data/formatted/debugged_desc_codes_0_c/Design Movie Rental System_value.java,value,0.8937050783914504,0.04268705220472936,-0.8510180261867211,0.8936146944118226,0.03385889630083039,-0.8597557981109922,0.8936598525374719,0.03555519422714028,-0.8581046583103317,False,False,False,True
Design Parking System_condition,../data/formatted/buggy_codes/Design Parking System_condition.java,../data/formatted/correct_codes/Design Parking System.java,../data/formatted/debugged_desc_codes_0_c/Design Parking System_condition.java,condition,0.842115957962656,0.6031595099885335,-0.23895644797412252,0.8322994665856344,0.6130534887514661,-0.21924597783416822,0.8370223562343666,0.6067993547528708,-0.23022300148149577,False,True,True,False
Design Skiplist_character,../data/formatted/buggy_codes/Design Skiplist_character.java,../data/formatted/correct_codes/Design Skiplist.java,../data/formatted/debugged_desc_codes_0_c/Design Skiplist_character.java,character,0.8472472666910893,0.00030424944131557353,-0.8469430172497737,0.8462900269761304,0.0002678197298013913,-0.846022207246329,0.846767944603497,0.00025947974932380235,-0.8465084648541732,False,False,False,True
Design Underground System_nobug,../data/formatted/buggy_codes/Design Underground System_nobug.java,../data/formatted/correct_codes/Design Underground System.java,../data/formatted/debugged_desc_codes_0_c/Design Underground System_nobug.java,nobug,0.8825092134837543,0.44922354066725656,-0.43328567281649777,0.8825092134837543,0.43361700602296877,-0.44889220746078556,0.8825092134837542,0.43878048972801287,-0.44372872375574135,False,True,True,False
Destination City_condition,../data/formatted/buggy_codes/Destination City_condition.java,../data/formatted/correct_codes/Destination City.java,../data/formatted/debugged_desc_codes_0_c/Destination City_condition.java,condition,0.8933533532518554,0.8395622617419776,-0.05379109150987782,0.8792860970723129,0.8183540426014344,-0.06093205447087846,0.8860040405173928,0.825899167459232,-0.06010487305816081,False,False,False,False
Destroying Asteroids_nobug,../data/formatted/buggy_codes/Destroying Asteroids_nobug.java,../data/formatted/correct_codes/Destroying Asteroids.java,../data/formatted/debugged_desc_codes_0_c/Destroying Asteroids_nobug.java,nobug,0.9246035684184614,0.9170799560082871,-0.007523612410174296,0.9246035684184614,0.914582525131956,-0.010021043286505327,0.9246035684184614,0.9158239811522483,-0.008779587266213085,False,False,False,False
Detect Capital_condition,../data/formatted/buggy_codes/Detect Capital_condition.java,../data/formatted/correct_codes/Detect Capital.java,../data/formatted/debugged_desc_codes_0_c/Detect Capital_condition.java,condition,0.857883105972155,0.5099550014280686,-0.3479281045440864,0.8497380366835383,0.49654243311648205,-0.35319560356705626,0.8537211222193951,0.4985400935693639,-0.3551810286500312,False,True,True,False
Detect Cycles in 2D Grid_condition,../data/formatted/buggy_codes/Detect Cycles in 2D Grid_condition.java,../data/formatted/correct_codes/Detect Cycles in 2D Grid.java,../data/formatted/debugged_desc_codes_0_c/Detect Cycles in 2D Grid_condition.java,condition,0.9401622753062219,0.4408341151076187,-0.49932816019860315,0.9381678245219798,0.381988830734721,-0.5561789937872588,0.9391570550974332,0.3975851572110707,-0.5415718978863625,False,True,True,False
Detect Pattern of Length M Repeated K or More Times_index,../data/formatted/buggy_codes/Detect Pattern of Length M Repeated K or More Times_index.java,../data/formatted/correct_codes/Detect Pattern of Length M Repeated K or More Times.java,../data/formatted/debugged_desc_codes_0_c/Detect Pattern of Length M Repeated K or More Times_index.java,index,0.8187095803535104,0.339895492718149,-0.4788140876353614,0.8119450403282373,0.32844598779472867,-0.48349905253350867,0.8152434919699378,0.3302258706899125,-0.48501762128002535,False,True,True,False
Detect Squares_character,../data/formatted/buggy_codes/Detect Squares_character.java,../data/formatted/correct_codes/Detect Squares.java,../data/formatted/debugged_desc_codes_0_c/Detect Squares_character.java,character,0.9238921074126507,0.7287123265790914,-0.19517978083355936,0.9221973510317435,0.6794295481113584,-0.24276780292038513,0.9230345528675571,0.6983961899350717,-0.2246383629324854,False,False,False,False
Determine Color of a Chessboard Square_operation,../data/formatted/buggy_codes/Determine Color of a Chessboard Square_operation.java,../data/formatted/correct_codes/Determine Color of a Chessboard Square.java,../data/formatted/debugged_desc_codes_0_c/Determine Color of a Chessboard Square_operation.java,operation,0.7586731585103461,0.2760229851472087,-0.4826501733631374,0.7347654974366878,0.25777386543680786,-0.47699163199988,0.7456973207402651,0.2601214705977261,-0.48557585014253896,False,True,True,False
Determine if String Halves Are Alike_operation,../data/formatted/buggy_codes/Determine if String Halves Are Alike_operation.java,../data/formatted/correct_codes/Determine if String Halves Are Alike.java,../data/formatted/debugged_desc_codes_0_c/Determine if String Halves Are Alike_operation.java,operation,0.8371152777843383,0.8502092805263878,0.013094002742049526,0.827530826732889,0.8420511387868324,0.01452031205394333,0.8321672810240104,0.8458475077199622,0.013680226695951814,False,False,False,False
Determine if Two Strings Are Close_character,../data/formatted/buggy_codes/Determine if Two Strings Are Close_character.java,../data/formatted/correct_codes/Determine if Two Strings Are Close.java,../data/formatted/debugged_desc_codes_0_c/Determine if Two Strings Are Close_character.java,character,0.9001530466115696,0.5820810688236062,-0.31807197778796337,0.8986373389713662,0.5432751090436947,-0.3553622299276715,0.8993847813608219,0.559642475410707,-0.3397423059501149,False,False,False,True
Determine Whether Matrix Can Be Obtained By Rotation_operation,../data/formatted/buggy_codes/Determine Whether Matrix Can Be Obtained By Rotation_operation.java,../data/formatted/correct_codes/Determine Whether Matrix Can Be Obtained By Rotation.java,../data/formatted/debugged_desc_codes_0_c/Determine Whether Matrix Can Be Obtained By Rotation_operation.java,operation,0.9194269528225055,0.5335164806111468,-0.38591047221135877,0.9159824045871044,0.4920394265764665,-0.42394297801063796,0.9176912018464136,0.5065489839828252,-0.4111422178635884,False,True,True,False
Detonate the Maximum Bombs_index,../data/formatted/buggy_codes/Detonate the Maximum Bombs_index.java,../data/formatted/correct_codes/Detonate the Maximum Bombs.java,../data/formatted/debugged_desc_codes_0_c/Detonate the Maximum Bombs_index.java,index,0.922420751806151,0.9416914648788445,0.019270713072693457,0.9170554997735111,0.9416914648788445,0.02463596510533339,0.9196949174280972,0.9416914648788445,0.021996547450747306,False,False,False,False
DI String Match_operation,../data/formatted/buggy_codes/DI String Match_operation.java,../data/formatted/correct_codes/DI String Match.java,../data/formatted/debugged_desc_codes_0_c/DI String Match_operation.java,operation,0.8890593350711206,0.9065092916133731,0.017449956542252565,0.8804382525279844,0.9065092916133731,0.02607103908538877,0.884615181644751,0.906509291613373,0.021894109968622066,False,False,False,False
Diagonal Traverse II_index,../data/formatted/buggy_codes/Diagonal Traverse II_index.java,../data/formatted/correct_codes/Diagonal Traverse II.java,../data/formatted/debugged_desc_codes_0_c/Diagonal Traverse II_index.java,index,0.8808132680812748,0.8887060482098055,0.007892780128530674,0.8802024428761368,0.8887060482098055,0.008503605333668673,0.8805064715945101,0.8887060482098055,0.008199576615295356,False,False,False,False
Diagonal Traverse_character,../data/formatted/buggy_codes/Diagonal Traverse_character.java,../data/formatted/correct_codes/Diagonal Traverse.java,../data/formatted/debugged_desc_codes_0_c/Diagonal Traverse_character.java,character,0.8942797627320156,0.9017085004880491,0.007428737756033477,0.8934693677264653,0.9017085004880491,0.008239132761583723,0.893871459852813,0.9017085004880491,0.007837040635236048,False,False,False,False
Diameter of Binary Tree_character,../data/formatted/buggy_codes/Diameter of Binary Tree_character.java,../data/formatted/correct_codes/Diameter of Binary Tree.java,../data/formatted/debugged_desc_codes_0_c/Diameter of Binary Tree_character.java,character,0.8874836957358443,0.9183380878096594,0.03085439207381513,0.8715977947188756,0.9183380878096594,0.04674029309078387,0.8793546829004762,0.9183380878096594,0.03898340490918317,False,False,False,False
Dice Roll Simulation_value,../data/formatted/buggy_codes/Dice Roll Simulation_value.java,../data/formatted/correct_codes/Dice Roll Simulation.java,../data/formatted/debugged_desc_codes_0_c/Dice Roll Simulation_value.java,value,0.9528973987529858,0.5270270828669488,-0.4258703158860371,0.9533359583171974,0.4611612675974521,-0.49217469071974534,0.95311570718263,0.4827000526112043,-0.47041565457142565,False,False,False,True
Different Ways to Add Parentheses_character,../data/formatted/buggy_codes/Different Ways to Add Parentheses_character.java,../data/formatted/correct_codes/Different Ways to Add Parentheses.java,../data/formatted/debugged_desc_codes_0_c/Different Ways to Add Parentheses_character.java,character,0.907308676474574,0.9249082158082571,0.01759953933368308,0.9018445621609058,0.9249082158082571,0.0230636536473513,0.9045291395383384,0.9249082158082571,0.02037907626991875,False,False,False,False
Dinner Plate Stacks_character,../data/formatted/buggy_codes/Dinner Plate Stacks_character.java,../data/formatted/correct_codes/Dinner Plate Stacks.java,../data/formatted/debugged_desc_codes_0_c/Dinner Plate Stacks_character.java,character,0.8791614491020047,0.8817383462403674,0.0025768971383627326,0.8791614491020047,0.8817383462403674,0.0025768971383627326,0.8791614491020047,0.8817383462403674,0.0025768971383627326,False,False,False,False
Display Table of Food Orders in a Restaurant_operation,../data/formatted/buggy_codes/Display Table of Food Orders in a Restaurant_operation.java,../data/formatted/correct_codes/Display Table of Food Orders in a Restaurant.java,../data/formatted/debugged_desc_codes_0_c/Display Table of Food Orders in a Restaurant_operation.java,operation,0.8886433584289424,0.019370353033709552,-0.8692730053952328,0.8881005027143649,0.019084108666715244,-0.8690163940476496,0.8883707094788333,0.0190336705378643,-0.869337038940969,False,False,False,True
Distance Between Bus Stops_character,../data/formatted/buggy_codes/Distance Between Bus Stops_character.java,../data/formatted/correct_codes/Distance Between Bus Stops.java,../data/formatted/debugged_desc_codes_0_c/Distance Between Bus Stops_character.java,character,0.9383156420924386,0.9562792679796193,0.0179636258871807,0.9311992853234465,0.9562792679796193,0.025079982656172728,0.9346818592718394,0.9562792679796193,0.02159740870777982,False,False,False,False
Distant Barcodes_nobug,../data/formatted/buggy_codes/Distant Barcodes_nobug.java,../data/formatted/correct_codes/Distant Barcodes.java,../data/formatted/debugged_desc_codes_0_c/Distant Barcodes_nobug.java,nobug,0.8884012077178801,0.8853096285893498,-0.0030915791285303085,0.8884012077178801,0.8847134097347422,-0.003687797983137897,0.88840120771788,0.8850101016200438,-0.003391106097836216,False,False,False,False
Distinct Echo Substrings_character,../data/formatted/buggy_codes/Distinct Echo Substrings_character.java,../data/formatted/correct_codes/Distinct Echo Substrings.java,../data/formatted/debugged_desc_codes_0_c/Distinct Echo Substrings_character.java,character,0.9571362363411849,0.9639082079419511,0.006771971600766147,0.9557786110325239,0.9639082079419511,0.008129596909427161,0.9564510555062433,0.9639082079419511,0.00745715243570777,False,False,False,False
Distinct Subsequences II_index,../data/formatted/buggy_codes/Distinct Subsequences II_index.java,../data/formatted/correct_codes/Distinct Subsequences II.java,../data/formatted/debugged_desc_codes_0_c/Distinct Subsequences II_index.java,index,0.933025776236031,0.0,-0.933025776236031,0.9239304922872853,0.0,-0.9239304922872853,0.9283989711502133,0.0,-0.9283989711502133,False,False,False,True
Distinct Subsequences_value,../data/formatted/buggy_codes/Distinct Subsequences_value.java,../data/formatted/correct_codes/Distinct Subsequences.java,../data/formatted/debugged_desc_codes_0_c/Distinct Subsequences_value.java,value,0.9104835072924273,0.5680546062660297,-0.34242890102639767,0.9039516181335323,0.5218425008084009,-0.3821091173251314,0.9071691101435697,0.5379265018699659,-0.3692426082736038,False,False,False,True
Distribute Candies to People_index,../data/formatted/buggy_codes/Distribute Candies to People_index.java,../data/formatted/correct_codes/Distribute Candies to People.java,../data/formatted/debugged_desc_codes_0_c/Distribute Candies to People_index.java,index,0.8480275370786715,0.5135430008738284,-0.3344845362048431,0.8446581918423349,0.4902023071382713,-0.35445588470406364,0.8463011767445134,0.4983280376973901,-0.34797313904712335,False,False,False,True
Distribute Candies_operation,../data/formatted/buggy_codes/Distribute Candies_operation.java,../data/formatted/correct_codes/Distribute Candies.java,../data/formatted/debugged_desc_codes_0_c/Distribute Candies_operation.java,operation,0.8907968520280444,0.9309118111397743,0.04011495911172991,0.8758768515094085,0.9309118111397743,0.055034959630365754,0.8829200656158627,0.9309118111397743,0.04799174552391161,False,False,False,False
Distribute Coins in Binary Tree_operation,../data/formatted/buggy_codes/Distribute Coins in Binary Tree_operation.java,../data/formatted/correct_codes/Distribute Coins in Binary Tree.java,../data/formatted/debugged_desc_codes_0_c/Distribute Coins in Binary Tree_operation.java,operation,0.9104670048410903,0.0,-0.9104670048410903,0.9104670048410903,0.0,-0.9104670048410903,0.9104670048410903,0.0,-0.9104670048410903,False,False,False,True
Distribute Repeating Integers_index,../data/formatted/buggy_codes/Distribute Repeating Integers_index.java,../data/formatted/correct_codes/Distribute Repeating Integers.java,../data/formatted/debugged_desc_codes_0_c/Distribute Repeating Integers_index.java,index,0.9295712980871877,0.9372039729669466,0.007632674879758827,0.9252446343727779,0.9372039729669466,0.011959338594168645,0.9273752692218467,0.9372039729669466,0.00982870374509992,False,False,False,False
Divide a String Into Groups of Size k_value,../data/formatted/buggy_codes/Divide a String Into Groups of Size k_value.java,../data/formatted/correct_codes/Divide a String Into Groups of Size k.java,../data/formatted/debugged_desc_codes_0_c/Divide a String Into Groups of Size k_value.java,value,0.910691606524261,0.36959659029039493,-0.541095016233866,0.9121954363878476,0.3257306739684519,-0.5864647624193957,0.9114287237770751,0.3385012074153513,-0.5729275163617238,False,True,True,False
Divide Array in Sets of K Consecutive Numbers_operation,../data/formatted/buggy_codes/Divide Array in Sets of K Consecutive Numbers_operation.java,../data/formatted/correct_codes/Divide Array in Sets of K Consecutive Numbers.java,../data/formatted/debugged_desc_codes_0_c/Divide Array in Sets of K Consecutive Numbers_operation.java,operation,0.9260716911780488,0.40822778103983554,-0.5178439101382133,0.9226234353489097,0.37644585584552753,-0.5461775795033821,0.9243247782980184,0.38541775873800543,-0.538907019560013,False,True,True,False
Divide Array Into Equal Pairs_value,../data/formatted/buggy_codes/Divide Array Into Equal Pairs_value.java,../data/formatted/correct_codes/Divide Array Into Equal Pairs.java,../data/formatted/debugged_desc_codes_0_c/Divide Array Into Equal Pairs_value.java,value,0.9238740729532315,0.35876623420974685,-0.5651078387434847,0.9238740729532315,0.3025945754927939,-0.6212794974604376,0.9238740729532315,0.3184496767318119,-0.6054243962214196,False,True,True,False
Divide Two Integers_nobug,../data/formatted/buggy_codes/Divide Two Integers_nobug.java,../data/formatted/correct_codes/Divide Two Integers.java,../data/formatted/debugged_desc_codes_0_c/Divide Two Integers_nobug.java,nobug,0.9437529819298156,0.9437529819298156,0.0,0.9437529819298156,0.9437529819298156,0.0,0.9437529819298157,0.9437529819298157,0.0,False,False,False,False
Divisor Game_character,../data/formatted/buggy_codes/Divisor Game_character.java,../data/formatted/correct_codes/Divisor Game.java,../data/formatted/debugged_desc_codes_0_c/Divisor Game_character.java,character,0.3836837416354603,0.06423942959408675,-0.3194443120413736,0.37508585803757677,0.11266875120971756,-0.26241710682785924,0.37930663725835595,0.07559299587712283,-0.30371364138123313,False,True,True,False
Domino and Tromino Tiling_condition,../data/formatted/buggy_codes/Domino and Tromino Tiling_condition.java,../data/formatted/correct_codes/Domino and Tromino Tiling.java,../data/formatted/debugged_desc_codes_0_c/Domino and Tromino Tiling_condition.java,condition,0.9194480064440681,0.7984327371471649,-0.1210152692969032,0.9062920336111957,0.7568893897840143,-0.14940264382718138,0.9125991869831025,0.7735534648953888,-0.1390457220877137,False,False,False,False
Dota2 Senate_character,../data/formatted/buggy_codes/Dota2 Senate_character.java,../data/formatted/correct_codes/Dota2 Senate.java,../data/formatted/debugged_desc_codes_0_c/Dota2 Senate_character.java,character,0.8798666984680102,0.9004209092108305,0.020554210742820267,0.872437655462922,0.8971074424077863,0.024669786944864325,0.875999153984019,0.8984815136013928,0.02248235961737388,False,True,False,False
Dungeon Game_condition,../data/formatted/buggy_codes/Dungeon Game_condition.java,../data/formatted/correct_codes/Dungeon Game.java,../data/formatted/debugged_desc_codes_0_c/Dungeon Game_condition.java,condition,0.9523775657755826,0.4931985460200836,-0.459179019755499,0.9451327091555203,0.4101170442942956,-0.5350156648612248,0.9486978577895727,0.43528164504507777,-0.513416212744495,False,False,False,True
Duplicate Zeros_operation,../data/formatted/buggy_codes/Duplicate Zeros_operation.java,../data/formatted/correct_codes/Duplicate Zeros.java,../data/formatted/debugged_desc_codes_0_c/Duplicate Zeros_operation.java,operation,0.8994943015878598,0.06786514247939837,-0.8316291591084615,0.8936762980608997,0.05433625040862015,-0.8393400476522795,0.8965118461887844,0.05801089629044856,-0.8385009498983359,False,False,False,True
Earliest Possible Day of Full Bloom_index,../data/formatted/buggy_codes/Earliest Possible Day of Full Bloom_index.java,../data/formatted/correct_codes/Earliest Possible Day of Full Bloom.java,../data/formatted/debugged_desc_codes_0_c/Earliest Possible Day of Full Bloom_index.java,index,0.8916423633217225,0.7053699039131258,-0.1862724594085967,0.8843097135277547,0.6956417951231102,-0.18866791840464447,0.8879114196690964,0.6993302495221362,-0.1885811701469602,False,True,True,False
Edit Distance_value,../data/formatted/buggy_codes/Edit Distance_value.java,../data/formatted/correct_codes/Edit Distance.java,../data/formatted/debugged_desc_codes_0_c/Edit Distance_value.java,value,0.9497599070214778,0.8165280521423051,-0.13323185487917277,0.9470480630905099,0.7846638071651371,-0.16238425592537287,0.9483904011555573,0.7981064816570109,-0.15028391949854636,False,False,False,False
Egg Drop With 2 Eggs and N Floors_value,../data/formatted/buggy_codes/Egg Drop With 2 Eggs and N Floors_value.java,../data/formatted/correct_codes/Egg Drop With 2 Eggs and N Floors.java,../data/formatted/debugged_desc_codes_0_c/Egg Drop With 2 Eggs and N Floors_value.java,value,0.9467800050143569,0.4875766798166892,-0.4592033251976677,0.9397035583757397,0.42681740618156183,-0.5128861521941779,0.9431672842961303,0.4458389461159176,-0.49732833818021266,False,True,True,False
Element Appearing More Than 25 In Sorted Array_nobug,../data/formatted/buggy_codes/Element Appearing More Than 25 In Sorted Array_nobug.java,../data/formatted/correct_codes/Element Appearing More Than 25 In Sorted Array.java,../data/formatted/debugged_desc_codes_0_c/Element Appearing More Than 25 In Sorted Array_nobug.java,nobug,0.86938329981137,0.7961176172847495,-0.07326568252662047,0.86938329981137,0.7845384051435723,-0.08484489466779765,0.86938329981137,0.7900603438782637,-0.07932295593310623,False,False,False,False
Element Appearing More Than 25% In Sorted Array_value,../data/formatted/buggy_codes/Element Appearing More Than 25% In Sorted Array_value.java,../data/formatted/correct_codes/Element Appearing More Than 25% In Sorted Array.java,../data/formatted/debugged_desc_codes_0_c/Element Appearing More Than 25% In Sorted Array_value.java,value,0.8844499428412056,0.8243749071172204,-0.060075035723985204,0.8806477973183933,0.816322248354491,-0.0643255489639023,0.8825107141623023,0.8198765025667321,-0.06263421159557025,False,False,False,False
Eliminate Maximum Number of Monsters_character,../data/formatted/buggy_codes/Eliminate Maximum Number of Monsters_character.java,../data/formatted/correct_codes/Eliminate Maximum Number of Monsters.java,../data/formatted/debugged_desc_codes_0_c/Eliminate Maximum Number of Monsters_character.java,character,0.9037767658863242,0.869074998230754,-0.034701767655570204,0.9046260767000162,0.8644145633285379,-0.040211513371478214,0.9041899744973362,0.866699022891954,-0.03749095160538218,False,False,False,False
Elimination Game_character,../data/formatted/buggy_codes/Elimination Game_character.java,../data/formatted/correct_codes/Elimination Game.java,../data/formatted/debugged_desc_codes_0_c/Elimination Game_character.java,character,0.8987725000393487,0.8982147919832839,-0.0005577080560648096,0.8957783560258179,0.8978839888147764,0.002105632788958478,0.8971647382740889,0.897975961494716,0.0008112232206270997,False,False,False,False
Employee Importance_character,../data/formatted/buggy_codes/Employee Importance_character.java,../data/formatted/correct_codes/Employee Importance.java,../data/formatted/debugged_desc_codes_0_c/Employee Importance_character.java,character,0.8562524875143284,0.05886337011103724,-0.7973891174032911,0.8551231446945796,0.062059270921183365,-0.7930638737733963,0.8556823240772558,0.06008749911485889,-0.7955948249623969,False,True,True,False
Encode and Decode TinyURL_nobug,../data/formatted/buggy_codes/Encode and Decode TinyURL_nobug.java,../data/formatted/correct_codes/Encode and Decode TinyURL.java,../data/formatted/debugged_desc_codes_0_c/Encode and Decode TinyURL_nobug.java,nobug,0.45419264824865296,0.0519865430797402,-0.40220610516891275,0.45419264824865296,0.060304442281642195,-0.3938882059670108,0.45419264824865296,0.05433125425074431,-0.39986139399790865,False,True,True,False
Encrypt and Decrypt Strings_index,../data/formatted/buggy_codes/Encrypt and Decrypt Strings_index.java,../data/formatted/correct_codes/Encrypt and Decrypt Strings.java,../data/formatted/debugged_desc_codes_0_c/Encrypt and Decrypt Strings_index.java,index,0.8857581814488875,0.7831840191453128,-0.10257416230357475,0.8848503068846435,0.7862401645502792,-0.09861014233436427,0.8852998602730232,0.7845114315988556,-0.1007884286741676,False,True,True,False
Equal Row and Column Pairs_condition,../data/formatted/buggy_codes/Equal Row and Column Pairs_condition.java,../data/formatted/correct_codes/Equal Row and Column Pairs.java,../data/formatted/debugged_desc_codes_0_c/Equal Row and Column Pairs_condition.java,condition,0.9372719902866242,0.9491759763836041,0.011903986096979846,0.9296395997281045,0.9491759763836041,0.019536376655499565,0.9333673366183822,0.9491759763836041,0.015808639765221844,False,False,False,False
Equal Sum Arrays With Minimum Number of Operations_condition,../data/formatted/buggy_codes/Equal Sum Arrays With Minimum Number of Operations_condition.java,../data/formatted/correct_codes/Equal Sum Arrays With Minimum Number of Operations.java,../data/formatted/debugged_desc_codes_0_c/Equal Sum Arrays With Minimum Number of Operations_condition.java,condition,0.972962900933085,0.9662359002828494,-0.006727000650235571,0.9683181259326326,0.965582930794089,-0.002735195138543589,0.9706178898890454,0.9658100138026648,-0.004807876086380558,False,False,False,False
Erect the Fence_nobug,../data/formatted/buggy_codes/Erect the Fence_nobug.java,../data/formatted/correct_codes/Erect the Fence.java,../data/formatted/debugged_desc_codes_0_c/Erect the Fence_nobug.java,nobug,0.9152816349245829,0.015329867681323954,-0.899951767243259,0.9152816349245829,0.007478554779857774,-0.9078030801447251,0.9152816349245829,0.009928750128066613,-0.9053528847965163,False,False,False,True
Escape a Large Maze_index,../data/formatted/buggy_codes/Escape a Large Maze_index.java,../data/formatted/correct_codes/Escape a Large Maze.java,../data/formatted/debugged_desc_codes_0_c/Escape a Large Maze_index.java,index,0.9461890576175922,0.8654880005639296,-0.0807010570536626,0.9450625414806749,0.8419372656226906,-0.10312527585798437,0.9456215315133766,0.8513431629535969,-0.09427836855977967,False,False,False,False
Escape The Ghosts_value,../data/formatted/buggy_codes/Escape The Ghosts_value.java,../data/formatted/correct_codes/Escape The Ghosts.java,../data/formatted/debugged_desc_codes_0_c/Escape The Ghosts_value.java,value,0.880720296538636,0.9110749565264674,0.03035465998783138,0.8646415098298847,0.9110749565264674,0.04643344669658267,0.872260294393558,0.9110749565264674,0.038814662132909405,False,False,False,False
Escape the Spreading Fire_value,../data/formatted/buggy_codes/Escape the Spreading Fire_value.java,../data/formatted/correct_codes/Escape the Spreading Fire.java,../data/formatted/debugged_desc_codes_0_c/Escape the Spreading Fire_value.java,value,0.9615024439936108,0.9179700150284359,-0.04353242896517495,0.9610351331582914,0.9051128681416922,-0.05592226501659914,0.9612681690958423,0.9103736240210168,-0.05089454507482549,False,False,False,False
Evaluate Boolean Binary Tree_character,../data/formatted/buggy_codes/Evaluate Boolean Binary Tree_character.java,../data/formatted/correct_codes/Evaluate Boolean Binary Tree.java,../data/formatted/debugged_desc_codes_0_c/Evaluate Boolean Binary Tree_character.java,character,0.8420829051302561,0.8968012476037714,0.05471834247351537,0.8271518035456599,0.8968012476037714,0.06964944405811158,0.8344339501179276,0.8968012476037714,0.0623672974858438,False,False,False,False
Evaluate Division_condition,../data/formatted/buggy_codes/Evaluate Division_condition.java,../data/formatted/correct_codes/Evaluate Division.java,../data/formatted/debugged_desc_codes_0_c/Evaluate Division_condition.java,condition,0.9142827358608481,0.8950855610478479,-0.019197174813000206,0.9109481252806849,0.8928681614362027,-0.018079963844482183,0.9125986929571961,0.8938201723386017,-0.01877852061859442,False,False,False,False
Evaluate Reverse Polish Notation_character,../data/formatted/buggy_codes/Evaluate Reverse Polish Notation_character.java,../data/formatted/correct_codes/Evaluate Reverse Polish Notation.java,../data/formatted/debugged_desc_codes_0_c/Evaluate Reverse Polish Notation_character.java,character,0.9033869375176975,0.9158157203361244,0.012428782818426853,0.9038929822362372,0.9158157203361244,0.011922738099887198,0.9036377657171311,0.9158157203361244,0.012177954618993292,False,False,False,False
Evaluate the Bracket Pairs of a String_nobug,../data/formatted/buggy_codes/Evaluate the Bracket Pairs of a String_nobug.java,../data/formatted/correct_codes/Evaluate the Bracket Pairs of a String.java,../data/formatted/debugged_desc_codes_0_c/Evaluate the Bracket Pairs of a String_nobug.java,nobug,0.9037413411237678,0.8365399794272756,-0.06720136169649216,0.9037413411237678,0.8412228853710935,-0.06251845575267434,0.9037413411237678,0.8388153957099098,-0.06492594541385799,False,True,True,False
Even Odd Tree_character,../data/formatted/buggy_codes/Even Odd Tree_character.java,../data/formatted/correct_codes/Even Odd Tree.java,../data/formatted/debugged_desc_codes_0_c/Even Odd Tree_character.java,character,0.8810865403526885,0.8845620521187567,0.0034755117660681956,0.8798931423034999,0.8835696128917352,0.003676470588235281,0.8804853169755051,0.8840609284806159,0.003575611505110765,False,False,False,False
Exam Room_condition,../data/formatted/buggy_codes/Exam Room_condition.java,../data/formatted/correct_codes/Exam Room.java,../data/formatted/debugged_desc_codes_0_c/Exam Room_condition.java,condition,0.943364700027937,0.5189240769854907,-0.42444062304244634,0.9405511742534314,0.419379176484645,-0.5211719977687863,0.9419460302086125,0.4334294535191977,-0.5085165766894147,False,False,False,True
