problem_name,bug_path,correct_path,debugged_path,bug_type,ngram_match,weighted_ngram_match,syntax_match,dataflow_match,codebleu_bug,codebleu_debugged,difference
Earliest Possible Day of Full Bloom_index,../data/formatted/buggy_codes/Earliest Possible Day of Full Bloom_index.java,../data/formatted/correct_codes/Earliest Possible Day of Full Bloom.java,../data/formatted/debugged_codes_0_c/Earliest Possible Day of Full Bloom_index.java,index,,,,,0.8907714570728547,0.9409604698203413,0.05018901274748666
Edit Distance_value,../data/formatted/buggy_codes/Edit Distance_value.java,../data/formatted/correct_codes/Edit Distance.java,../data/formatted/debugged_codes_0_c/Edit Distance_value.java,value,,,,,0.9470480630905099,0.8533360682558944,-0.09371199483461556
Egg Drop With 2 Eggs and N Floors_value,../data/formatted/buggy_codes/Egg Drop With 2 Eggs and N Floors_value.java,../data/formatted/correct_codes/Egg Drop With 2 Eggs and N Floors.java,../data/formatted/debugged_codes_0_c/Egg Drop With 2 Eggs and N Floors_value.java,value,,,,,0.9462905741836881,0.8373721097946318,-0.10891846438905628
Element Appearing More Than 25 In Sorted Array_nobug,../data/formatted/buggy_codes/Element Appearing More Than 25 In Sorted Array_nobug.java,../data/formatted/correct_codes/Element Appearing More Than 25 In Sorted Array.java,../data/formatted/debugged_codes_0_c/Element Appearing More Than 25 In Sorted Array_nobug.java,nobug,,,,,0.86938329981137,0.8167564861469535,-0.05262681366441646
Element Appearing More Than 25% In Sorted Array_value,../data/formatted/buggy_codes/Element Appearing More Than 25% In Sorted Array_value.java,../data/formatted/correct_codes/Element Appearing More Than 25% In Sorted Array.java,../data/formatted/debugged_codes_0_c/Element Appearing More Than 25% In Sorted Array_value.java,value,,,,,0.8806477973183933,0.8582118998824958,-0.022435897435897467
Elimination Game_character,../data/formatted/buggy_codes/Elimination Game_character.java,../data/formatted/correct_codes/Elimination Game.java,../data/formatted/debugged_codes_0_c/Elimination Game_character.java,character,,,,,0.8996784089078909,0.8807471720752176,-0.01893123683267328
Employee Importance_character,../data/formatted/buggy_codes/Employee Importance_character.java,../data/formatted/correct_codes/Employee Importance.java,../data/formatted/debugged_codes_0_c/Employee Importance_character.java,character,,,,,0.8938080867957332,0.0,-0.8938080867957332
Encode and Decode TinyURL_nobug,../data/formatted/buggy_codes/Encode and Decode TinyURL_nobug.java,../data/formatted/correct_codes/Encode and Decode TinyURL.java,../data/formatted/debugged_codes_0_c/Encode and Decode TinyURL_nobug.java,nobug,,,,,0.5690143341870899,0.36214567720401025,-0.20686865698307966
Encrypt and Decrypt Strings_index,../data/formatted/buggy_codes/Encrypt and Decrypt Strings_index.java,../data/formatted/correct_codes/Encrypt and Decrypt Strings.java,../data/formatted/debugged_codes_0_c/Encrypt and Decrypt Strings_index.java,index,,,,,0.9079468632023491,0.0,-0.9079468632023491
Equal Row and Column Pairs_condition,../data/formatted/buggy_codes/Equal Row and Column Pairs_condition.java,../data/formatted/correct_codes/Equal Row and Column Pairs.java,../data/formatted/debugged_codes_0_c/Equal Row and Column Pairs_condition.java,condition,,,,,0.9296395997281045,0.9225145254359525,-0.007125074292152034
Equal Sum Arrays With Minimum Number of Operations_condition,../data/formatted/buggy_codes/Equal Sum Arrays With Minimum Number of Operations_condition.java,../data/formatted/correct_codes/Equal Sum Arrays With Minimum Number of Operations.java,../data/formatted/debugged_codes_0_c/Equal Sum Arrays With Minimum Number of Operations_condition.java,condition,,,,,0.9683181259326326,0.7359972073838621,-0.23232091854877046
Erect the Fence_nobug,../data/formatted/buggy_codes/Erect the Fence_nobug.java,../data/formatted/correct_codes/Erect the Fence.java,../data/formatted/debugged_codes_0_c/Erect the Fence_nobug.java,nobug,,,,,0.9152816349245829,0.7879068421787081,-0.12737479274587482
Escape a Large Maze_index,../data/formatted/buggy_codes/Escape a Large Maze_index.java,../data/formatted/correct_codes/Escape a Large Maze.java,../data/formatted/debugged_codes_0_c/Escape a Large Maze_index.java,index,,,,,0.9450625414806749,0.6889188869497032,-0.25614365453097176
Escape The Ghosts_value,../data/formatted/buggy_codes/Escape The Ghosts_value.java,../data/formatted/correct_codes/Escape The Ghosts.java,../data/formatted/debugged_codes_0_c/Escape The Ghosts_value.java,value,,,,,0.8646415098298847,0.9110749565264674,0.04643344669658267
Escape the Spreading Fire_value,../data/formatted/buggy_codes/Escape the Spreading Fire_value.java,../data/formatted/correct_codes/Escape the Spreading Fire.java,../data/formatted/debugged_codes_0_c/Escape the Spreading Fire_value.java,value,,,,,0.9610351331582914,0.00047234178451792473,-0.9605627913737734
Evaluate Boolean Binary Tree_character,../data/formatted/buggy_codes/Evaluate Boolean Binary Tree_character.java,../data/formatted/correct_codes/Evaluate Boolean Binary Tree.java,../data/formatted/debugged_codes_0_c/Evaluate Boolean Binary Tree_character.java,character,,,,,0.8363184702123265,0.8968012476037714,0.06048277739144492
Evaluate Division_condition,../data/formatted/buggy_codes/Evaluate Division_condition.java,../data/formatted/correct_codes/Evaluate Division.java,../data/formatted/debugged_codes_0_c/Evaluate Division_condition.java,condition,,,,,0.9109481252806849,0.0006802574461274913,-0.9102678678345574
Evaluate Reverse Polish Notation_character,../data/formatted/buggy_codes/Evaluate Reverse Polish Notation_character.java,../data/formatted/correct_codes/Evaluate Reverse Polish Notation.java,../data/formatted/debugged_codes_0_c/Evaluate Reverse Polish Notation_character.java,character,,,,,0.9038929822362372,0.0,-0.9038929822362372
Evaluate the Bracket Pairs of a String_nobug,../data/formatted/buggy_codes/Evaluate the Bracket Pairs of a String_nobug.java,../data/formatted/correct_codes/Evaluate the Bracket Pairs of a String.java,../data/formatted/debugged_codes_0_c/Evaluate the Bracket Pairs of a String_nobug.java,nobug,,,,,0.9180029123361987,0.0,-0.9180029123361987
Even Odd Tree_character,../data/formatted/buggy_codes/Even Odd Tree_character.java,../data/formatted/correct_codes/Even Odd Tree.java,../data/formatted/debugged_codes_0_c/Even Odd Tree_character.java,character,,,,,0.8798931423034999,0.8956874431997484,0.015794300896248448
Exam Room_condition,../data/formatted/buggy_codes/Exam Room_condition.java,../data/formatted/correct_codes/Exam Room.java,../data/formatted/debugged_codes_0_c/Exam Room_condition.java,condition,,,,,0.9405511742534314,0.0430122526762679,-0.8975389215771635
Excel Sheet Column Number_nobug,../data/formatted/buggy_codes/Excel Sheet Column Number_nobug.java,../data/formatted/correct_codes/Excel Sheet Column Number.java,../data/formatted/debugged_codes_0_c/Excel Sheet Column Number_nobug.java,nobug,,,,,0.928879918690362,0.0,-0.928879918690362
Excel Sheet Column Title_operation,../data/formatted/buggy_codes/Excel Sheet Column Title_operation.java,../data/formatted/correct_codes/Excel Sheet Column Title.java,../data/formatted/debugged_codes_0_c/Excel Sheet Column Title_operation.java,operation,,,,,0.9052603643791601,0.5873525337716774,-0.31790783060748273
Exclusive Time of Functions_operation,../data/formatted/buggy_codes/Exclusive Time of Functions_operation.java,../data/formatted/correct_codes/Exclusive Time of Functions.java,../data/formatted/debugged_codes_0_c/Exclusive Time of Functions_operation.java,operation,,,,,0.9273319788052469,0.1130004925824382,-0.8143314862228087
Execution of All Suffix Instructions Staying in a Grid_value,../data/formatted/buggy_codes/Execution of All Suffix Instructions Staying in a Grid_value.java,../data/formatted/correct_codes/Execution of All Suffix Instructions Staying in a Grid.java,../data/formatted/debugged_codes_0_c/Execution of All Suffix Instructions Staying in a Grid_value.java,value,,,,,0.893960454159487,0.8881715848438921,-0.005788869315594858
Expression Add Operators_condition,../data/formatted/buggy_codes/Expression Add Operators_condition.java,../data/formatted/correct_codes/Expression Add Operators.java,../data/formatted/debugged_codes_0_c/Expression Add Operators_condition.java,condition,,,,,0.9408957706682011,0.04333647566573318,-0.8975592950024679
Expressive Words_nobug,../data/formatted/buggy_codes/Expressive Words_nobug.java,../data/formatted/correct_codes/Expressive Words.java,../data/formatted/debugged_codes_0_c/Expressive Words_nobug.java,nobug,,,,,0.9012039683922726,0.07154351499751065,-0.8296604533947619
Factorial Trailing Zeroes_value,../data/formatted/buggy_codes/Factorial Trailing Zeroes_value.java,../data/formatted/correct_codes/Factorial Trailing Zeroes.java,../data/formatted/debugged_codes_0_c/Factorial Trailing Zeroes_value.java,value,,,,,0.874104171653727,0.837363662017421,-0.03674050963630604
Fair Distribution of Cookies_character,../data/formatted/buggy_codes/Fair Distribution of Cookies_character.java,../data/formatted/correct_codes/Fair Distribution of Cookies.java,../data/formatted/debugged_codes_0_c/Fair Distribution of Cookies_character.java,character,,,,,0.8798341553723439,0.9145018163969179,0.03466766102457397
Falling Squares_character,../data/formatted/buggy_codes/Falling Squares_character.java,../data/formatted/correct_codes/Falling Squares.java,../data/formatted/debugged_codes_0_c/Falling Squares_character.java,character,,,,,0.9476702021035466,0.0,-0.9476702021035466
Fancy Sequence_value,../data/formatted/buggy_codes/Fancy Sequence_value.java,../data/formatted/correct_codes/Fancy Sequence.java,../data/formatted/debugged_codes_0_c/Fancy Sequence_value.java,value,,,,,0.9423610237923765,0.023480704413458377,-0.9188803193789181
Fibonacci Number_character,../data/formatted/buggy_codes/Fibonacci Number_character.java,../data/formatted/correct_codes/Fibonacci Number.java,../data/formatted/debugged_codes_0_c/Fibonacci Number_character.java,character,,,,,0.8274302847668423,0.0,-0.8274302847668423
Filling Bookcase Shelves_character,../data/formatted/buggy_codes/Filling Bookcase Shelves_character.java,../data/formatted/correct_codes/Filling Bookcase Shelves.java,../data/formatted/debugged_codes_0_c/Filling Bookcase Shelves_character.java,character,,,,,0.9375973336219219,0.0,-0.9375973336219219
"Filter Restaurants by Vegan-Friendly, Price and Distance_character","../data/formatted/buggy_codes/Filter Restaurants by Vegan-Friendly, Price and Distance_character.java","../data/formatted/correct_codes/Filter Restaurants by Vegan-Friendly, Price and Distance.java","../data/formatted/debugged_codes_0_c/Filter Restaurants by Vegan-Friendly, Price and Distance_character.java",character,,,,,0.8989910104726087,0.910824948973901,0.01183393850129233
Final Prices With a Special Discount in a Shop_character,../data/formatted/buggy_codes/Final Prices With a Special Discount in a Shop_character.java,../data/formatted/correct_codes/Final Prices With a Special Discount in a Shop.java,../data/formatted/debugged_codes_0_c/Final Prices With a Special Discount in a Shop_character.java,character,,,,,0.8757708166666027,0.9066951928805366,0.030924376213933846
Final Value of Variable After Performing Operations_index,../data/formatted/buggy_codes/Final Value of Variable After Performing Operations_index.java,../data/formatted/correct_codes/Final Value of Variable After Performing Operations.java,../data/formatted/debugged_codes_0_c/Final Value of Variable After Performing Operations_index.java,index,,,,,0.8303810389782638,0.678612680055047,-0.15176835892321672
Find a Corresponding Node of a Binary Tree in a Clone of That Tree_nobug,../data/formatted/buggy_codes/Find a Corresponding Node of a Binary Tree in a Clone of That Tree_nobug.java,../data/formatted/correct_codes/Find a Corresponding Node of a Binary Tree in a Clone of That Tree.java,../data/formatted/debugged_codes_0_c/Find a Corresponding Node of a Binary Tree in a Clone of That Tree_nobug.java,nobug,,,,,0.8681335755726958,0.3362926333555084,-0.5318409422171874
Find a Value of a Mysterious Function Closest to Target_condition,../data/formatted/buggy_codes/Find a Value of a Mysterious Function Closest to Target_condition.java,../data/formatted/correct_codes/Find a Value of a Mysterious Function Closest to Target.java,../data/formatted/debugged_codes_0_c/Find a Value of a Mysterious Function Closest to Target_condition.java,condition,,,,,0.9261556903733688,0.9392646143690849,0.01310892399571617
Find All Anagrams in a String_condition,../data/formatted/buggy_codes/Find All Anagrams in a String_condition.java,../data/formatted/correct_codes/Find All Anagrams in a String.java,../data/formatted/debugged_codes_0_c/Find All Anagrams in a String_condition.java,condition,,,,,0.8828149206172597,0.5499282870086085,-0.33288663360865123
Find All Duplicates in an Array_value,../data/formatted/buggy_codes/Find All Duplicates in an Array_value.java,../data/formatted/correct_codes/Find All Duplicates in an Array.java,../data/formatted/debugged_codes_0_c/Find All Duplicates in an Array_value.java,value,,,,,0.8294242059146156,0.5381549884204385,-0.2912692174941771
Find All Good Strings_character,../data/formatted/buggy_codes/Find All Good Strings_character.java,../data/formatted/correct_codes/Find All Good Strings.java,../data/formatted/debugged_codes_0_c/Find All Good Strings_character.java,character,,,,,0.9623377059250732,0.0029411764705882353,-0.959396529454485
Find All Groups of Farmland_index,../data/formatted/buggy_codes/Find All Groups of Farmland_index.java,../data/formatted/correct_codes/Find All Groups of Farmland.java,../data/formatted/debugged_codes_0_c/Find All Groups of Farmland_index.java,index,,,,,0.9264630587204116,0.853615388714331,-0.07284767000608061
Find All Lonely Numbers in the Array_value,../data/formatted/buggy_codes/Find All Lonely Numbers in the Array_value.java,../data/formatted/correct_codes/Find All Lonely Numbers in the Array.java,../data/formatted/debugged_codes_0_c/Find All Lonely Numbers in the Array_value.java,value,,,,,0.8912890726999865,0.8741360438993477,-0.017153028800638737
Find All Numbers Disappeared in an Array_condition,../data/formatted/buggy_codes/Find All Numbers Disappeared in an Array_condition.java,../data/formatted/correct_codes/Find All Numbers Disappeared in an Array.java,../data/formatted/debugged_codes_0_c/Find All Numbers Disappeared in an Array_condition.java,condition,,,,,0.903115545366172,0.0019470529968335128,-0.9011684923693385
Find All People With Secret_index,../data/formatted/buggy_codes/Find All People With Secret_index.java,../data/formatted/correct_codes/Find All People With Secret.java,../data/formatted/debugged_codes_0_c/Find All People With Secret_index.java,index,,,,,0.9034912760026871,0.7148886658453402,-0.18860261015734692
Find All Possible Recipes from Given Supplies_index,../data/formatted/buggy_codes/Find All Possible Recipes from Given Supplies_index.java,../data/formatted/correct_codes/Find All Possible Recipes from Given Supplies.java,../data/formatted/debugged_codes_0_c/Find All Possible Recipes from Given Supplies_index.java,index,,,,,0.9102710873669472,0.9117367175214132,0.001465630154465991
Find And Replace in String_operation,../data/formatted/buggy_codes/Find And Replace in String_operation.java,../data/formatted/correct_codes/Find And Replace in String.java,../data/formatted/debugged_codes_0_c/Find And Replace in String_operation.java,operation,,,,,0.9164457335012416,0.9138850766545754,-0.002560656846666176
Find and Replace Pattern_value,../data/formatted/buggy_codes/Find and Replace Pattern_value.java,../data/formatted/correct_codes/Find and Replace Pattern.java,../data/formatted/debugged_codes_0_c/Find and Replace Pattern_value.java,value,,,,,0.9028566000411151,0.9200544217501688,0.017197821709053707
Find Array Given Subset Sums_nobug,../data/formatted/buggy_codes/Find Array Given Subset Sums_nobug.java,../data/formatted/correct_codes/Find Array Given Subset Sums.java,../data/formatted/debugged_codes_0_c/Find Array Given Subset Sums_nobug.java,nobug,,,,,0.9471383986551565,0.0,-0.9471383986551565
Find Bottom Left Tree Value_character,../data/formatted/buggy_codes/Find Bottom Left Tree Value_character.java,../data/formatted/correct_codes/Find Bottom Left Tree Value.java,../data/formatted/debugged_codes_0_c/Find Bottom Left Tree Value_character.java,character,,,,,0.8401827281977867,0.8812877699056765,0.041105041707889756
Find Closest Number to Zero_nobug,../data/formatted/buggy_codes/Find Closest Number to Zero_nobug.java,../data/formatted/correct_codes/Find Closest Number to Zero.java,../data/formatted/debugged_codes_0_c/Find Closest Number to Zero_nobug.java,nobug,,,,,0.9010569749209809,0.26349891946166865,-0.6375580554593123
Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree_value,../data/formatted/buggy_codes/Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree_value.java,../data/formatted/correct_codes/Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree.java,../data/formatted/debugged_codes_0_c/Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree_value.java,value,,,,,0.8943879329573756,0.0004440229892365449,-0.8939439099681391
Find Critical and PseudoCritical Edges in Minimum Spanning Tree_condition,../data/formatted/buggy_codes/Find Critical and PseudoCritical Edges in Minimum Spanning Tree_condition.java,../data/formatted/correct_codes/Find Critical and PseudoCritical Edges in Minimum Spanning Tree.java,../data/formatted/debugged_codes_0_c/Find Critical and PseudoCritical Edges in Minimum Spanning Tree_condition.java,condition,,,,,0.9207188217880686,0.021476202227833443,-0.8992426195602352
Find Duplicate Subtrees_nobug,../data/formatted/buggy_codes/Find Duplicate Subtrees_nobug.java,../data/formatted/correct_codes/Find Duplicate Subtrees.java,../data/formatted/debugged_codes_0_c/Find Duplicate Subtrees_nobug.java,nobug,,,,,0.8868484477060529,0.2148112838389153,-0.6720371638671376
Find Elements in a Contaminated Binary Tree_condition,../data/formatted/buggy_codes/Find Elements in a Contaminated Binary Tree_condition.java,../data/formatted/correct_codes/Find Elements in a Contaminated Binary Tree.java,../data/formatted/debugged_codes_0_c/Find Elements in a Contaminated Binary Tree_condition.java,condition,,,,,0.8855589763729895,0.024532468934622506,-0.8610265074383671
Find Eventual Safe States_condition,../data/formatted/buggy_codes/Find Eventual Safe States_condition.java,../data/formatted/correct_codes/Find Eventual Safe States.java,../data/formatted/debugged_codes_0_c/Find Eventual Safe States_condition.java,condition,,,,,0.9246015708069633,0.8576156950446607,-0.06698587576230253
Find First and Last Position of Element in Sorted Array_condition,../data/formatted/buggy_codes/Find First and Last Position of Element in Sorted Array_condition.java,../data/formatted/correct_codes/Find First and Last Position of Element in Sorted Array.java,../data/formatted/debugged_codes_0_c/Find First and Last Position of Element in Sorted Array_condition.java,condition,,,,,0.9283807856443488,0.0785157294768592,-0.8498650561674896
Find First Palindromic String in the Array_nobug,../data/formatted/buggy_codes/Find First Palindromic String in the Array_nobug.java,../data/formatted/correct_codes/Find First Palindromic String in the Array.java,../data/formatted/debugged_codes_0_c/Find First Palindromic String in the Array_nobug.java,nobug,,,,,0.8454865980759988,0.826454051946662,-0.019032546129336803
Find Good Days to Rob the Bank_operation,../data/formatted/buggy_codes/Find Good Days to Rob the Bank_operation.java,../data/formatted/correct_codes/Find Good Days to Rob the Bank.java,../data/formatted/debugged_codes_0_c/Find Good Days to Rob the Bank_operation.java,operation,,,,,0.9211890980131089,0.9081619942826765,-0.013027103730432366
Find Greatest Common Divisor of Array_operation,../data/formatted/buggy_codes/Find Greatest Common Divisor of Array_operation.java,../data/formatted/correct_codes/Find Greatest Common Divisor of Array.java,../data/formatted/debugged_codes_0_c/Find Greatest Common Divisor of Array_operation.java,operation,,,,,0.8420754341907204,0.8846768157359398,0.04260138154521942
Find in Mountain Array_nobug,../data/formatted/buggy_codes/Find in Mountain Array_nobug.java,../data/formatted/correct_codes/Find in Mountain Array.java,../data/formatted/debugged_codes_0_c/Find in Mountain Array_nobug.java,nobug,,,,,0.9359778580269711,0.01187994814856904,-0.924097909878402
Find K Closest Elements_condition,../data/formatted/buggy_codes/Find K Closest Elements_condition.java,../data/formatted/correct_codes/Find K Closest Elements.java,../data/formatted/debugged_codes_0_c/Find K Closest Elements_condition.java,condition,,,,,0.8877076322012335,0.8329170857439308,-0.05479054645730275
Find K Pairs with Smallest Sums_index,../data/formatted/buggy_codes/Find K Pairs with Smallest Sums_index.java,../data/formatted/correct_codes/Find K Pairs with Smallest Sums.java,../data/formatted/debugged_codes_0_c/Find K Pairs with Smallest Sums_index.java,index,,,,,0.9106963646739693,0.0016114762301117505,-0.9090848884438576
Find K-th Smallest Pair Distance_nobug,../data/formatted/buggy_codes/Find K-th Smallest Pair Distance_nobug.java,../data/formatted/correct_codes/Find K-th Smallest Pair Distance.java,../data/formatted/debugged_codes_0_c/Find K-th Smallest Pair Distance_nobug.java,nobug,,,,,0.9364620370724264,0.1271391525838531,-0.8093228844885733
Find Kth Bit in Nth Binary String_condition,../data/formatted/buggy_codes/Find Kth Bit in Nth Binary String_condition.java,../data/formatted/correct_codes/Find Kth Bit in Nth Binary String.java,../data/formatted/debugged_codes_0_c/Find Kth Bit in Nth Binary String_condition.java,condition,,,,,0.9001023829226945,0.8632125814898568,-0.03688980143283771
Find Kth Largest XOR Coordinate Value_operation,../data/formatted/buggy_codes/Find Kth Largest XOR Coordinate Value_operation.java,../data/formatted/correct_codes/Find Kth Largest XOR Coordinate Value.java,../data/formatted/debugged_codes_0_c/Find Kth Largest XOR Coordinate Value_operation.java,operation,,,,,0.9411239608052376,0.7463196359859579,-0.19480432481927978
Find Largest Value in Each Tree Row_value,../data/formatted/buggy_codes/Find Largest Value in Each Tree Row_value.java,../data/formatted/correct_codes/Find Largest Value in Each Tree Row.java,../data/formatted/debugged_codes_0_c/Find Largest Value in Each Tree Row_value.java,value,,,,,0.917445896014968,0.07389273374058698,-0.8435531622743809
Find Latest Group of Size M_operation,../data/formatted/buggy_codes/Find Latest Group of Size M_operation.java,../data/formatted/correct_codes/Find Latest Group of Size M.java,../data/formatted/debugged_codes_0_c/Find Latest Group of Size M_operation.java,operation,,,,,0.9178818072060045,0.7115717242906677,-0.2063100829153368
Find Longest Awesome Substring_value,../data/formatted/buggy_codes/Find Longest Awesome Substring_value.java,../data/formatted/correct_codes/Find Longest Awesome Substring.java,../data/formatted/debugged_codes_0_c/Find Longest Awesome Substring_value.java,value,,,,,0.9236988571821337,0.1751691190050201,-0.7485297381771137
Find Lucky Integer in an Array_nobug,../data/formatted/buggy_codes/Find Lucky Integer in an Array_nobug.java,../data/formatted/correct_codes/Find Lucky Integer in an Array.java,../data/formatted/debugged_codes_0_c/Find Lucky Integer in an Array_nobug.java,nobug,,,,,0.9070781675116588,0.3928481921878164,-0.5142299753238424
Find Maximum Number of String Pairs_operation,../data/formatted/buggy_codes/Find Maximum Number of String Pairs_operation.java,../data/formatted/correct_codes/Find Maximum Number of String Pairs.java,../data/formatted/debugged_codes_0_c/Find Maximum Number of String Pairs_operation.java,operation,,,,,0.8774251137230507,0.31203197806780053,-0.5653931356552502
Find Median from Data Stream_condition,../data/formatted/buggy_codes/Find Median from Data Stream_condition.java,../data/formatted/correct_codes/Find Median from Data Stream.java,../data/formatted/debugged_codes_0_c/Find Median from Data Stream_condition.java,condition,,,,,0.8720467771087497,0.8566177086862907,-0.015429068422458947
Find Minimum in Rotated Sorted Array II_condition,../data/formatted/buggy_codes/Find Minimum in Rotated Sorted Array II_condition.java,../data/formatted/correct_codes/Find Minimum in Rotated Sorted Array II.java,../data/formatted/debugged_codes_0_c/Find Minimum in Rotated Sorted Array II_condition.java,condition,,,,,0.9126533589783389,0.9265505693749483,0.013897210396609405
Find Minimum in Rotated Sorted Array_value,../data/formatted/buggy_codes/Find Minimum in Rotated Sorted Array_value.java,../data/formatted/correct_codes/Find Minimum in Rotated Sorted Array.java,../data/formatted/debugged_codes_0_c/Find Minimum in Rotated Sorted Array_value.java,value,,,,,0.8466531532624764,0.1931908367908572,-0.6534623164716191
Find Minimum Time to Finish All Jobs_value,../data/formatted/buggy_codes/Find Minimum Time to Finish All Jobs_value.java,../data/formatted/correct_codes/Find Minimum Time to Finish All Jobs.java,../data/formatted/debugged_codes_0_c/Find Minimum Time to Finish All Jobs_value.java,value,,,,,0.8830301949146527,0.8639382264356951,-0.019091968478957666
Find Missing Observations_operation,../data/formatted/buggy_codes/Find Missing Observations_operation.java,../data/formatted/correct_codes/Find Missing Observations.java,../data/formatted/debugged_codes_0_c/Find Missing Observations_operation.java,operation,,,,,0.951447988089039,0.6661135539776776,-0.2853344341113614
Find Mode in Binary Search Tree_index,../data/formatted/buggy_codes/Find Mode in Binary Search Tree_index.java,../data/formatted/correct_codes/Find Mode in Binary Search Tree.java,../data/formatted/debugged_codes_0_c/Find Mode in Binary Search Tree_index.java,index,,,,,0.8822246766949654,0.8966406484190318,0.01441597172406639
Find N Unique Integers Sum up to Zero_condition,../data/formatted/buggy_codes/Find N Unique Integers Sum up to Zero_condition.java,../data/formatted/correct_codes/Find N Unique Integers Sum up to Zero.java,../data/formatted/debugged_codes_0_c/Find N Unique Integers Sum up to Zero_condition.java,condition,,,,,0.8861484797549908,0.8104160917972096,-0.07573238795778114
Find Nearest Point That Has the Same X or Y Coordinate_condition,../data/formatted/buggy_codes/Find Nearest Point That Has the Same X or Y Coordinate_condition.java,../data/formatted/correct_codes/Find Nearest Point That Has the Same X or Y Coordinate.java,../data/formatted/debugged_codes_0_c/Find Nearest Point That Has the Same X or Y Coordinate_condition.java,condition,,,,,0.9140444683526534,0.9140444683526534,0.0
Find Numbers with Even Number of Digits_nobug,../data/formatted/buggy_codes/Find Numbers with Even Number of Digits_nobug.java,../data/formatted/correct_codes/Find Numbers with Even Number of Digits.java,../data/formatted/debugged_codes_0_c/Find Numbers with Even Number of Digits_nobug.java,nobug,,,,,0.9296651794020807,0.8490351715334092,-0.08063000786867147
Find Original Array From Doubled Array_condition,../data/formatted/buggy_codes/Find Original Array From Doubled Array_condition.java,../data/formatted/correct_codes/Find Original Array From Doubled Array.java,../data/formatted/debugged_codes_0_c/Find Original Array From Doubled Array_condition.java,condition,,,,,0.9147896310471288,0.8983822911564637,-0.016407339890665118
Find Palindrome With Fixed Length_condition,../data/formatted/buggy_codes/Find Palindrome With Fixed Length_condition.java,../data/formatted/correct_codes/Find Palindrome With Fixed Length.java,../data/formatted/debugged_codes_0_c/Find Palindrome With Fixed Length_condition.java,condition,,,,,0.9389553377369085,0.8968383396708662,-0.0421169980660423
Find Peak Element_index,../data/formatted/buggy_codes/Find Peak Element_index.java,../data/formatted/correct_codes/Find Peak Element.java,../data/formatted/debugged_codes_0_c/Find Peak Element_index.java,index,,,,,0.9015449351607149,0.9252756643083954,0.023730729147680485
Find Pivot Index_nobug,../data/formatted/buggy_codes/Find Pivot Index_nobug.java,../data/formatted/correct_codes/Find Pivot Index.java,../data/formatted/debugged_codes_0_c/Find Pivot Index_nobug.java,nobug,,,,,0.9541194971366742,0.2598781901910727,-0.6942413069456015
Find Players With Zero or One Losses_character,../data/formatted/buggy_codes/Find Players With Zero or One Losses_character.java,../data/formatted/correct_codes/Find Players With Zero or One Losses.java,../data/formatted/debugged_codes_0_c/Find Players With Zero or One Losses_character.java,character,,,,,0.8712056060515526,0.0,-0.8712056060515526
Find Positive Integer Solution for a Given Equation_nobug,../data/formatted/buggy_codes/Find Positive Integer Solution for a Given Equation_nobug.java,../data/formatted/correct_codes/Find Positive Integer Solution for a Given Equation.java,../data/formatted/debugged_codes_0_c/Find Positive Integer Solution for a Given Equation_nobug.java,nobug,,,,,0.917707278954853,0.6970640075796367,-0.22064327137521633
Find Resultant Array After Removing Anagrams_nobug,../data/formatted/buggy_codes/Find Resultant Array After Removing Anagrams_nobug.java,../data/formatted/correct_codes/Find Resultant Array After Removing Anagrams.java,../data/formatted/debugged_codes_0_c/Find Resultant Array After Removing Anagrams_nobug.java,nobug,,,,,0.8845274174298055,0.0,-0.8845274174298055
Find Right Interval_index,../data/formatted/buggy_codes/Find Right Interval_index.java,../data/formatted/correct_codes/Find Right Interval.java,../data/formatted/debugged_codes_0_c/Find Right Interval_index.java,index,,,,,0.9527853631177383,0.0,-0.9527853631177383
Find Servers That Handled Most Number of Requests_character,../data/formatted/buggy_codes/Find Servers That Handled Most Number of Requests_character.java,../data/formatted/correct_codes/Find Servers That Handled Most Number of Requests.java,../data/formatted/debugged_codes_0_c/Find Servers That Handled Most Number of Requests_character.java,character,,,,,0.9351901257192725,0.8724832835519049,-0.06270684216736766
Find Smallest Letter Greater Than Target_value,../data/formatted/buggy_codes/Find Smallest Letter Greater Than Target_value.java,../data/formatted/correct_codes/Find Smallest Letter Greater Than Target.java,../data/formatted/debugged_codes_0_c/Find Smallest Letter Greater Than Target_value.java,value,,,,,0.9332943096948011,0.9445810211766392,0.01128671148183813
Find Subsequence of Length K With the Largest Sum_operation,../data/formatted/buggy_codes/Find Subsequence of Length K With the Largest Sum_operation.java,../data/formatted/correct_codes/Find Subsequence of Length K With the Largest Sum.java,../data/formatted/debugged_codes_0_c/Find Subsequence of Length K With the Largest Sum_operation.java,operation,,,,,0.9353796330978625,0.9538648405811748,0.018485207483312283
Find Substring With Given Hash Value_value,../data/formatted/buggy_codes/Find Substring With Given Hash Value_value.java,../data/formatted/correct_codes/Find Substring With Given Hash Value.java,../data/formatted/debugged_codes_0_c/Find Substring With Given Hash Value_value.java,value,,,,,0.953320001715659,0.7421308892298719,-0.2111891124857871
