problem_name,bug_path,correct_path,debugged_path,bug_type,ngram_match,weighted_ngram_match,syntax_match,dataflow_match,codebleu_bug,codebleu_debugged,difference
Circle and Rectangle Overlapping_condition,../data/formatted/buggy_codes/Circle and Rectangle Overlapping_condition.java,../data/formatted/correct_codes/Circle and Rectangle Overlapping.java,../data/formatted/debugged_codes_f_c/Circle and Rectangle Overlapping_condition.java,condition,,,,,0.9271036204136174,0.8857111976644566,-0.04139242274916077
Circular Array Loop_character,../data/formatted/buggy_codes/Circular Array Loop_character.java,../data/formatted/correct_codes/Circular Array Loop.java,../data/formatted/debugged_codes_f_c/Circular Array Loop_character.java,character,,,,,0.9134696581555426,0.6733067047966218,-0.2401629533589208
Circular Permutation in Binary Representation_character,../data/formatted/buggy_codes/Circular Permutation in Binary Representation_character.java,../data/formatted/correct_codes/Circular Permutation in Binary Representation.java,../data/formatted/debugged_codes_f_c/Circular Permutation in Binary Representation_character.java,character,,,,,0.8756186256599034,0.5648768087541405,-0.31074181690576297
Circular Sentence_nobug,../data/formatted/buggy_codes/Circular Sentence_nobug.java,../data/formatted/correct_codes/Circular Sentence.java,../data/formatted/debugged_codes_f_c/Circular Sentence_nobug.java,nobug,,,,,0.9157542274705703,0.8256529638082908,-0.09010126366227955
Climbing Stairs_character,../data/formatted/buggy_codes/Climbing Stairs_character.java,../data/formatted/correct_codes/Climbing Stairs.java,../data/formatted/debugged_codes_f_c/Climbing Stairs_character.java,character,,,,,0.8976588443593715,0.9170677736733224,0.019408929313950884
Clone Graph_condition,../data/formatted/buggy_codes/Clone Graph_condition.java,../data/formatted/correct_codes/Clone Graph.java,../data/formatted/debugged_codes_f_c/Clone Graph_condition.java,condition,,,,,0.8068446415884327,0.37305184908334404,-0.4337927925050887
Closest Dessert Cost_index,../data/formatted/buggy_codes/Closest Dessert Cost_index.java,../data/formatted/correct_codes/Closest Dessert Cost.java,../data/formatted/debugged_codes_f_c/Closest Dessert Cost_index.java,index,,,,,0.8948697954809879,0.6991250370967608,-0.1957447583842271
Closest Divisors_index,../data/formatted/buggy_codes/Closest Divisors_index.java,../data/formatted/correct_codes/Closest Divisors.java,../data/formatted/debugged_codes_f_c/Closest Divisors_index.java,index,,,,,0.9350154434245513,0.8825745413365355,-0.052440902088015884
Closest Room_index,../data/formatted/buggy_codes/Closest Room_index.java,../data/formatted/correct_codes/Closest Room.java,../data/formatted/debugged_codes_f_c/Closest Room_index.java,index,,,,,0.9301725183139246,0.0,-0.9301725183139246
Closest Subsequence Sum_value,../data/formatted/buggy_codes/Closest Subsequence Sum_value.java,../data/formatted/correct_codes/Closest Subsequence Sum.java,../data/formatted/debugged_codes_f_c/Closest Subsequence Sum_value.java,value,,,,,0.9233440686475962,0.8233337003731973,-0.10001036827439891
Coin Change 2_value,../data/formatted/buggy_codes/Coin Change 2_value.java,../data/formatted/correct_codes/Coin Change 2.java,../data/formatted/debugged_codes_f_c/Coin Change 2_value.java,value,,,,,0.9125888451369475,0.8986999562480587,-0.01388888888888884
Coin Change_index,../data/formatted/buggy_codes/Coin Change_index.java,../data/formatted/correct_codes/Coin Change.java,../data/formatted/debugged_codes_f_c/Coin Change_index.java,index,,,,,0.9354251942278984,0.7584899136428458,-0.1769352805850526
Coloring A Border_character,../data/formatted/buggy_codes/Coloring A Border_character.java,../data/formatted/correct_codes/Coloring A Border.java,../data/formatted/debugged_codes_f_c/Coloring A Border_character.java,character,,,,,0.9256175323397957,0.8618342496057672,-0.06378328273402856
Combination Sum III_condition,../data/formatted/buggy_codes/Combination Sum III_condition.java,../data/formatted/correct_codes/Combination Sum III.java,../data/formatted/debugged_codes_f_c/Combination Sum III_condition.java,condition,,,,,0.9064535936438674,0.23821201350715132,-0.6682415801367161
Combination Sum II_index,../data/formatted/buggy_codes/Combination Sum II_index.java,../data/formatted/correct_codes/Combination Sum II.java,../data/formatted/debugged_codes_f_c/Combination Sum II_index.java,index,,,,,0.8842574796232023,0.0012551848675242637,-0.883002294755678
Combination Sum IV_index,../data/formatted/buggy_codes/Combination Sum IV_index.java,../data/formatted/correct_codes/Combination Sum IV.java,../data/formatted/debugged_codes_f_c/Combination Sum IV_index.java,index,,,,,0.908912391199581,0.9528092599020276,0.04389686870244658
Combination Sum_character,../data/formatted/buggy_codes/Combination Sum_character.java,../data/formatted/correct_codes/Combination Sum.java,../data/formatted/debugged_codes_f_c/Combination Sum_character.java,character,,,,,0.9005342018080291,0.9112701725686264,0.010735970760597291
Combinations_character,../data/formatted/buggy_codes/Combinations_character.java,../data/formatted/correct_codes/Combinations.java,../data/formatted/debugged_codes_f_c/Combinations_character.java,character,,,,,0.8985145473005857,0.8605385080769343,-0.03797603922365134
Compare Strings by Frequency of the Smallest Character_condition,../data/formatted/buggy_codes/Compare Strings by Frequency of the Smallest Character_condition.java,../data/formatted/correct_codes/Compare Strings by Frequency of the Smallest Character.java,../data/formatted/debugged_codes_f_c/Compare Strings by Frequency of the Smallest Character_condition.java,condition,,,,,0.9255396038114446,0.9037834475838772,-0.021756156227567436
Compare Version Numbers_condition,../data/formatted/buggy_codes/Compare Version Numbers_condition.java,../data/formatted/correct_codes/Compare Version Numbers.java,../data/formatted/debugged_codes_f_c/Compare Version Numbers_condition.java,condition,,,,,0.8910874209268662,0.7640578880220669,-0.12702953290479935
Complement of Base 10 Integer_value,../data/formatted/buggy_codes/Complement of Base 10 Integer_value.java,../data/formatted/correct_codes/Complement of Base 10 Integer.java,../data/formatted/debugged_codes_f_c/Complement of Base 10 Integer_value.java,value,,,,,0.8039464074540579,0.2467757935081673,-0.5571706139458905
Complete Binary Tree Inserter_value,../data/formatted/buggy_codes/Complete Binary Tree Inserter_value.java,../data/formatted/correct_codes/Complete Binary Tree Inserter.java,../data/formatted/debugged_codes_f_c/Complete Binary Tree Inserter_value.java,value,,,,,0.9288304649007999,0.27467346277600985,-0.65415700212479
Complex Number Multiplication_nobug,../data/formatted/buggy_codes/Complex Number Multiplication_nobug.java,../data/formatted/correct_codes/Complex Number Multiplication.java,../data/formatted/debugged_codes_f_c/Complex Number Multiplication_nobug.java,nobug,,,,,0.9760832871086593,0.9760832871086593,0.0
Concatenated Words_nobug,../data/formatted/buggy_codes/Concatenated Words_nobug.java,../data/formatted/correct_codes/Concatenated Words.java,../data/formatted/debugged_codes_f_c/Concatenated Words_nobug.java,nobug,,,,,0.9257064076945265,0.6791822483596393,-0.24652415933488725
Concatenation of Array_operation,../data/formatted/buggy_codes/Concatenation of Array_operation.java,../data/formatted/correct_codes/Concatenation of Array.java,../data/formatted/debugged_codes_f_c/Concatenation of Array_operation.java,operation,,,,,0.8954538172218516,0.9280948860280015,0.03264106880614992
Concatenation of Consecutive Binary Numbers_nobug,../data/formatted/buggy_codes/Concatenation of Consecutive Binary Numbers_nobug.java,../data/formatted/correct_codes/Concatenation of Consecutive Binary Numbers.java,../data/formatted/debugged_codes_f_c/Concatenation of Consecutive Binary Numbers_nobug.java,nobug,,,,,0.90481465405562,0.21375938436604547,-0.6910552696895745
Consecutive Characters_nobug,../data/formatted/buggy_codes/Consecutive Characters_nobug.java,../data/formatted/correct_codes/Consecutive Characters.java,../data/formatted/debugged_codes_f_c/Consecutive Characters_nobug.java,nobug,,,,,0.9045531764207766,0.7259368013996879,-0.17861637502108874
Consecutive Numbers Sum_operation,../data/formatted/buggy_codes/Consecutive Numbers Sum_operation.java,../data/formatted/correct_codes/Consecutive Numbers Sum.java,../data/formatted/debugged_codes_f_c/Consecutive Numbers Sum_operation.java,operation,,,,,0.9417944116718351,0.9163060530664852,-0.025488358605349926
Constrained Subsequence Sum_operation,../data/formatted/buggy_codes/Constrained Subsequence Sum_operation.java,../data/formatted/correct_codes/Constrained Subsequence Sum.java,../data/formatted/debugged_codes_f_c/Constrained Subsequence Sum_operation.java,operation,,,,,0.9309071556180519,0.9106553793249327,-0.02025177629311925
Construct Binary Search Tree from Preorder Traversal_value,../data/formatted/buggy_codes/Construct Binary Search Tree from Preorder Traversal_value.java,../data/formatted/correct_codes/Construct Binary Search Tree from Preorder Traversal.java,../data/formatted/debugged_codes_f_c/Construct Binary Search Tree from Preorder Traversal_value.java,value,,,,,0.942456475927685,0.9082075706681868,-0.0342489052594982
Construct Binary Tree from Inorder and Postorder Traversal_character,../data/formatted/buggy_codes/Construct Binary Tree from Inorder and Postorder Traversal_character.java,../data/formatted/correct_codes/Construct Binary Tree from Inorder and Postorder Traversal.java,../data/formatted/debugged_codes_f_c/Construct Binary Tree from Inorder and Postorder Traversal_character.java,character,,,,,0.9136913742071783,0.9360455730699279,0.022354198862749586
Construct Binary Tree from Preorder and Inorder Traversal_condition,../data/formatted/buggy_codes/Construct Binary Tree from Preorder and Inorder Traversal_condition.java,../data/formatted/correct_codes/Construct Binary Tree from Preorder and Inorder Traversal.java,../data/formatted/debugged_codes_f_c/Construct Binary Tree from Preorder and Inorder Traversal_condition.java,condition,,,,,0.8910961156410185,0.12425361399827413,-0.7668425016427444
Construct Binary Tree from Preorder and Postorder Traversal_condition,../data/formatted/buggy_codes/Construct Binary Tree from Preorder and Postorder Traversal_condition.java,../data/formatted/correct_codes/Construct Binary Tree from Preorder and Postorder Traversal.java,../data/formatted/debugged_codes_f_c/Construct Binary Tree from Preorder and Postorder Traversal_condition.java,condition,,,,,0.9358491326550905,0.8815584510541076,-0.05429068160098294
Construct K Palindrome Strings_operation,../data/formatted/buggy_codes/Construct K Palindrome Strings_operation.java,../data/formatted/correct_codes/Construct K Palindrome Strings.java,../data/formatted/debugged_codes_f_c/Construct K Palindrome Strings_operation.java,operation,,,,,0.8996396483040235,0.8987502677902138,-0.0008893805138097122
Construct Quad Tree_value,../data/formatted/buggy_codes/Construct Quad Tree_value.java,../data/formatted/correct_codes/Construct Quad Tree.java,../data/formatted/debugged_codes_f_c/Construct Quad Tree_value.java,value,,,,,0.947928304418119,0.9224408666026713,-0.02548743781544771
Construct Smallest Number From DI String_condition,../data/formatted/buggy_codes/Construct Smallest Number From DI String_condition.java,../data/formatted/correct_codes/Construct Smallest Number From DI String.java,../data/formatted/debugged_codes_f_c/Construct Smallest Number From DI String_condition.java,condition,,,,,0.873845584046703,0.8689576625811923,-0.004887921465510647
Construct String With Repeat Limit_operation,../data/formatted/buggy_codes/Construct String With Repeat Limit_operation.java,../data/formatted/correct_codes/Construct String With Repeat Limit.java,../data/formatted/debugged_codes_f_c/Construct String With Repeat Limit_operation.java,operation,,,,,0.8910426368481731,0.8438545658095565,-0.04718807103861655
Construct Target Array With Multiple Sums_character,../data/formatted/buggy_codes/Construct Target Array With Multiple Sums_character.java,../data/formatted/correct_codes/Construct Target Array With Multiple Sums.java,../data/formatted/debugged_codes_f_c/Construct Target Array With Multiple Sums_character.java,character,,,,,0.9205623618309442,0.9282274605399383,0.0076650987089941225
Construct the Lexicographically Largest Valid Sequence_nobug,../data/formatted/buggy_codes/Construct the Lexicographically Largest Valid Sequence_nobug.java,../data/formatted/correct_codes/Construct the Lexicographically Largest Valid Sequence.java,../data/formatted/debugged_codes_f_c/Construct the Lexicographically Largest Valid Sequence_nobug.java,nobug,,,,,0.9297391784544757,0.7015329527284926,-0.22820622572598315
Construct the Rectangle_value,../data/formatted/buggy_codes/Construct the Rectangle_value.java,../data/formatted/correct_codes/Construct the Rectangle.java,../data/formatted/debugged_codes_f_c/Construct the Rectangle_value.java,value,,,,,0.9166407489249812,0.9104653475424003,-0.006175401382580881
Contain Virus_value,../data/formatted/buggy_codes/Contain Virus_value.java,../data/formatted/correct_codes/Contain Virus.java,../data/formatted/debugged_codes_f_c/Contain Virus_value.java,value,,,,,0.9314603344910903,0.6468684564388871,-0.2845918780522032
Contains Duplicate II_condition,../data/formatted/buggy_codes/Contains Duplicate II_condition.java,../data/formatted/correct_codes/Contains Duplicate II.java,../data/formatted/debugged_codes_f_c/Contains Duplicate II_condition.java,condition,,,,,0.872995659575303,0.9091898233582282,0.03619416378292517
Contains Duplicate_character,../data/formatted/buggy_codes/Contains Duplicate_character.java,../data/formatted/correct_codes/Contains Duplicate.java,../data/formatted/debugged_codes_f_c/Contains Duplicate_character.java,character,,,,,0.8405679256935854,0.887495739104033,0.046927813410447605
Continuous Subarray Sum_value,../data/formatted/buggy_codes/Continuous Subarray Sum_value.java,../data/formatted/correct_codes/Continuous Subarray Sum.java,../data/formatted/debugged_codes_f_c/Continuous Subarray Sum_value.java,value,,,,,0.9382528155747237,0.09756586218211893,-0.8406869533926048
Convert 1D Array Into 2D Array_operation,../data/formatted/buggy_codes/Convert 1D Array Into 2D Array_operation.java,../data/formatted/correct_codes/Convert 1D Array Into 2D Array.java,../data/formatted/debugged_codes_f_c/Convert 1D Array Into 2D Array_operation.java,operation,,,,,0.8919770438538428,0.9171912442977163,0.025214200443873458
Convert a Number to Hexadecimal_condition,../data/formatted/buggy_codes/Convert a Number to Hexadecimal_condition.java,../data/formatted/correct_codes/Convert a Number to Hexadecimal.java,../data/formatted/debugged_codes_f_c/Convert a Number to Hexadecimal_condition.java,condition,,,,,0.9081798979368769,0.9260211484796839,0.01784125054280694
Convert Binary Number in a Linked List to Integer_character,../data/formatted/buggy_codes/Convert Binary Number in a Linked List to Integer_character.java,../data/formatted/correct_codes/Convert Binary Number in a Linked List to Integer.java,../data/formatted/debugged_codes_f_c/Convert Binary Number in a Linked List to Integer_character.java,character,,,,,0.8722944026100312,0.8950077783909887,0.022713375780957445
Convert BST to Greater Tree_nobug,../data/formatted/buggy_codes/Convert BST to Greater Tree_nobug.java,../data/formatted/correct_codes/Convert BST to Greater Tree.java,../data/formatted/debugged_codes_f_c/Convert BST to Greater Tree_nobug.java,nobug,,,,,0.8660587500999322,0.019565387804095054,-0.8464933622958372
Convert Integer to the Sum of Two No-Zero Integers_operation,../data/formatted/buggy_codes/Convert Integer to the Sum of Two No-Zero Integers_operation.java,../data/formatted/correct_codes/Convert Integer to the Sum of Two No-Zero Integers.java,../data/formatted/debugged_codes_f_c/Convert Integer to the Sum of Two No-Zero Integers_operation.java,operation,,,,,0.9032501524115242,0.7382378070744435,-0.16501234533708065
Convert Sorted Array to Binary Search Tree_condition,../data/formatted/buggy_codes/Convert Sorted Array to Binary Search Tree_condition.java,../data/formatted/correct_codes/Convert Sorted Array to Binary Search Tree.java,../data/formatted/debugged_codes_f_c/Convert Sorted Array to Binary Search Tree_condition.java,condition,,,,,0.8998571797364587,0.9389315533683126,0.03907437363185384
Convert Sorted List to Binary Search Tree_operation,../data/formatted/buggy_codes/Convert Sorted List to Binary Search Tree_operation.java,../data/formatted/correct_codes/Convert Sorted List to Binary Search Tree.java,../data/formatted/debugged_codes_f_c/Convert Sorted List to Binary Search Tree_operation.java,operation,,,,,0.8160481853466894,0.6298173966578546,-0.1862307886888348
Convert to Base -2_condition,../data/formatted/buggy_codes/Convert to Base -2_condition.java,../data/formatted/correct_codes/Convert to Base -2.java,../data/formatted/debugged_codes_f_c/Convert to Base -2_condition.java,condition,,,,,0.8748815865847209,0.8980260225515978,0.023144435966876875
Coordinate With Maximum Network Quality_index,../data/formatted/buggy_codes/Coordinate With Maximum Network Quality_index.java,../data/formatted/correct_codes/Coordinate With Maximum Network Quality.java,../data/formatted/debugged_codes_f_c/Coordinate With Maximum Network Quality_index.java,index,,,,,0.9487307241217944,0.9532675816701603,0.004536857548365969
Copy List with Random Pointer_condition,../data/formatted/buggy_codes/Copy List with Random Pointer_condition.java,../data/formatted/correct_codes/Copy List with Random Pointer.java,../data/formatted/debugged_codes_f_c/Copy List with Random Pointer_condition.java,condition,,,,,0.8491199586517815,0.8467596596456751,-0.002360299006106348
Corporate Flight Bookings_condition,../data/formatted/buggy_codes/Corporate Flight Bookings_condition.java,../data/formatted/correct_codes/Corporate Flight Bookings.java,../data/formatted/debugged_codes_f_c/Corporate Flight Bookings_condition.java,condition,,,,,0.9175838237950391,0.9315101376670283,0.013926313871989171
Count All Possible Routes_condition,../data/formatted/buggy_codes/Count All Possible Routes_condition.java,../data/formatted/correct_codes/Count All Possible Routes.java,../data/formatted/debugged_codes_f_c/Count All Possible Routes_condition.java,condition,,,,,0.9166069339022627,0.9017017978155687,-0.01490513608669397
Count All Valid Pickup and Delivery Options_operation,../data/formatted/buggy_codes/Count All Valid Pickup and Delivery Options_operation.java,../data/formatted/correct_codes/Count All Valid Pickup and Delivery Options.java,../data/formatted/debugged_codes_f_c/Count All Valid Pickup and Delivery Options_operation.java,operation,,,,,0.9442406158480227,0.8430047620362446,-0.10123585381177802
Count and Say_condition,../data/formatted/buggy_codes/Count and Say_condition.java,../data/formatted/correct_codes/Count and Say.java,../data/formatted/debugged_codes_f_c/Count and Say_condition.java,condition,,,,,0.9292890402732539,0.3460097033115348,-0.5832793369617191
Count Array Pairs Divisible by K_operation,../data/formatted/buggy_codes/Count Array Pairs Divisible by K_operation.java,../data/formatted/correct_codes/Count Array Pairs Divisible by K.java,../data/formatted/debugged_codes_f_c/Count Array Pairs Divisible by K_operation.java,operation,,,,,0.9042673747795189,0.9042673747795189,0.0
Count Artifacts That Can Be Extracted_value,../data/formatted/buggy_codes/Count Artifacts That Can Be Extracted_value.java,../data/formatted/correct_codes/Count Artifacts That Can Be Extracted.java,../data/formatted/debugged_codes_f_c/Count Artifacts That Can Be Extracted_value.java,value,,,,,0.8819914447350834,0.23865846015083858,-0.6433329845842448
Count Asterisks_condition,../data/formatted/buggy_codes/Count Asterisks_condition.java,../data/formatted/correct_codes/Count Asterisks.java,../data/formatted/debugged_codes_f_c/Count Asterisks_condition.java,condition,,,,,0.8682876255339146,0.8014245561621842,-0.06686306937173037
Count Binary Substrings_operation,../data/formatted/buggy_codes/Count Binary Substrings_operation.java,../data/formatted/correct_codes/Count Binary Substrings.java,../data/formatted/debugged_codes_f_c/Count Binary Substrings_operation.java,operation,,,,,0.8926917017403334,0.702979526672613,-0.18971217506772042
Count Collisions on a Road_operation,../data/formatted/buggy_codes/Count Collisions on a Road_operation.java,../data/formatted/correct_codes/Count Collisions on a Road.java,../data/formatted/debugged_codes_f_c/Count Collisions on a Road_operation.java,operation,,,,,0.8850376029701273,0.8788750128470051,-0.006162590123122258
Count Common Words With One Occurrence_character,../data/formatted/buggy_codes/Count Common Words With One Occurrence_character.java,../data/formatted/correct_codes/Count Common Words With One Occurrence.java,../data/formatted/debugged_codes_f_c/Count Common Words With One Occurrence_character.java,character,,,,,0.9306191371785995,0.868107987537157,-0.06251114964144244
Count Complete Tree Nodes_operation,../data/formatted/buggy_codes/Count Complete Tree Nodes_operation.java,../data/formatted/correct_codes/Count Complete Tree Nodes.java,../data/formatted/debugged_codes_f_c/Count Complete Tree Nodes_operation.java,operation,,,,,0.8020537905268099,0.8020537905268099,0.0
Count Different Palindromic Subsequences_operation,../data/formatted/buggy_codes/Count Different Palindromic Subsequences_operation.java,../data/formatted/correct_codes/Count Different Palindromic Subsequences.java,../data/formatted/debugged_codes_f_c/Count Different Palindromic Subsequences_operation.java,operation,,,,,0.9570952652980351,0.9194006841735394,-0.03769458112449575
Count Elements With Strictly Smaller and Greater Elements_character,../data/formatted/buggy_codes/Count Elements With Strictly Smaller and Greater Elements_character.java,../data/formatted/correct_codes/Count Elements With Strictly Smaller and Greater Elements.java,../data/formatted/debugged_codes_f_c/Count Elements With Strictly Smaller and Greater Elements_character.java,character,,,,,0.909444571167646,0.8562109251595662,-0.05323364600807978
Count Equal and Divisible Pairs in an Array_character,../data/formatted/buggy_codes/Count Equal and Divisible Pairs in an Array_character.java,../data/formatted/correct_codes/Count Equal and Divisible Pairs in an Array.java,../data/formatted/debugged_codes_f_c/Count Equal and Divisible Pairs in an Array_character.java,character,,,,,0.8971511330393909,0.8015125787769132,-0.09563855426247769
Count Fertile Pyramids in a Land_condition,../data/formatted/buggy_codes/Count Fertile Pyramids in a Land_condition.java,../data/formatted/correct_codes/Count Fertile Pyramids in a Land.java,../data/formatted/debugged_codes_f_c/Count Fertile Pyramids in a Land_condition.java,condition,,,,,0.9566099602662259,0.9277219612010567,-0.028887999065169256
Count Good Meals_condition,../data/formatted/buggy_codes/Count Good Meals_condition.java,../data/formatted/correct_codes/Count Good Meals.java,../data/formatted/debugged_codes_f_c/Count Good Meals_condition.java,condition,,,,,0.8991964777082277,0.8991964777082277,0.0
Count Good Nodes in Binary Tree_character,../data/formatted/buggy_codes/Count Good Nodes in Binary Tree_character.java,../data/formatted/correct_codes/Count Good Nodes in Binary Tree.java,../data/formatted/debugged_codes_f_c/Count Good Nodes in Binary Tree_character.java,character,,,,,0.8588287023566971,0.8975098578035451,0.038681155446848026
Count Good Numbers_condition,../data/formatted/buggy_codes/Count Good Numbers_condition.java,../data/formatted/correct_codes/Count Good Numbers.java,../data/formatted/debugged_codes_f_c/Count Good Numbers_condition.java,condition,,,,,0.9654287091454969,0.9654287091454969,0.0
Count Good Triplets in an Array_index,../data/formatted/buggy_codes/Count Good Triplets in an Array_index.java,../data/formatted/correct_codes/Count Good Triplets in an Array.java,../data/formatted/debugged_codes_f_c/Count Good Triplets in an Array_index.java,index,,,,,0.9335560970387771,0.6809461574801611,-0.252609939558616
Count Good Triplets_operation,../data/formatted/buggy_codes/Count Good Triplets_operation.java,../data/formatted/correct_codes/Count Good Triplets.java,../data/formatted/debugged_codes_f_c/Count Good Triplets_operation.java,operation,,,,,0.9268210493497822,0.94537856804871,0.018557518698927855
Count Hills and Valleys in an Array_character,../data/formatted/buggy_codes/Count Hills and Valleys in an Array_character.java,../data/formatted/correct_codes/Count Hills and Valleys in an Array.java,../data/formatted/debugged_codes_f_c/Count Hills and Valleys in an Array_character.java,character,,,,,0.9032324515219115,0.9230467820239834,0.01981433050207193
Count Integers in Intervals_character,../data/formatted/buggy_codes/Count Integers in Intervals_character.java,../data/formatted/correct_codes/Count Integers in Intervals.java,../data/formatted/debugged_codes_f_c/Count Integers in Intervals_character.java,character,,,,,0.8993474124660171,0.7461207355992704,-0.15322667686674674
Count Integers With Even Digit Sum_nobug,../data/formatted/buggy_codes/Count Integers With Even Digit Sum_nobug.java,../data/formatted/correct_codes/Count Integers With Even Digit Sum.java,../data/formatted/debugged_codes_f_c/Count Integers With Even Digit Sum_nobug.java,nobug,,,,,0.8974063542209015,0.40958482417584324,-0.4878215300450583
Count Items Matching a Rule_condition,../data/formatted/buggy_codes/Count Items Matching a Rule_condition.java,../data/formatted/correct_codes/Count Items Matching a Rule.java,../data/formatted/debugged_codes_f_c/Count Items Matching a Rule_condition.java,condition,,,,,0.896452406999271,0.940010626633341,0.04355821963407003
Count Largest Group_nobug,../data/formatted/buggy_codes/Count Largest Group_nobug.java,../data/formatted/correct_codes/Count Largest Group.java,../data/formatted/debugged_codes_f_c/Count Largest Group_nobug.java,nobug,,,,,0.9256441387150546,0.9201024229364412,-0.005541715778613399
Count Lattice Points Inside a Circle_value,../data/formatted/buggy_codes/Count Lattice Points Inside a Circle_value.java,../data/formatted/correct_codes/Count Lattice Points Inside a Circle.java,../data/formatted/debugged_codes_f_c/Count Lattice Points Inside a Circle_value.java,value,,,,,0.9640672990575938,0.9709924121232173,0.006925113065623489
Count Negative Numbers in a Sorted Matrix_index,../data/formatted/buggy_codes/Count Negative Numbers in a Sorted Matrix_index.java,../data/formatted/correct_codes/Count Negative Numbers in a Sorted Matrix.java,../data/formatted/debugged_codes_f_c/Count Negative Numbers in a Sorted Matrix_index.java,index,,,,,0.8937755622533192,0.9062970182947487,0.012521456041429513
Count Nodes Equal to Average of Subtree_index,../data/formatted/buggy_codes/Count Nodes Equal to Average of Subtree_index.java,../data/formatted/correct_codes/Count Nodes Equal to Average of Subtree.java,../data/formatted/debugged_codes_f_c/Count Nodes Equal to Average of Subtree_index.java,index,,,,,0.8646135263769487,0.9192609048949567,0.05464737851800805
Count Nodes With the Highest Score_operation,../data/formatted/buggy_codes/Count Nodes With the Highest Score_operation.java,../data/formatted/correct_codes/Count Nodes With the Highest Score.java,../data/formatted/debugged_codes_f_c/Count Nodes With the Highest Score_operation.java,operation,,,,,0.925029998129264,0.9360150247306694,0.010985026601405434
Count Number of Bad Pairs_index,../data/formatted/buggy_codes/Count Number of Bad Pairs_index.java,../data/formatted/correct_codes/Count Number of Bad Pairs.java,../data/formatted/debugged_codes_f_c/Count Number of Bad Pairs_index.java,index,,,,,0.8879345138539492,0.8707416851170867,-0.017192828736862453
Count Number of Homogenous Substrings_condition,../data/formatted/buggy_codes/Count Number of Homogenous Substrings_condition.java,../data/formatted/correct_codes/Count Number of Homogenous Substrings.java,../data/formatted/debugged_codes_f_c/Count Number of Homogenous Substrings_condition.java,condition,,,,,0.9038527668588502,0.9444282287335574,0.040575461874707175
Count Number of Maximum Bitwise-OR Subsets_nobug,../data/formatted/buggy_codes/Count Number of Maximum Bitwise-OR Subsets_nobug.java,../data/formatted/correct_codes/Count Number of Maximum Bitwise-OR Subsets.java,../data/formatted/debugged_codes_f_c/Count Number of Maximum Bitwise-OR Subsets_nobug.java,nobug,,,,,0.9046971612771422,0.7218084434413534,-0.18288871783578875
Count Number of Maximum BitwiseOR Subsets_value,../data/formatted/buggy_codes/Count Number of Maximum BitwiseOR Subsets_value.java,../data/formatted/correct_codes/Count Number of Maximum BitwiseOR Subsets.java,../data/formatted/debugged_codes_f_c/Count Number of Maximum BitwiseOR Subsets_value.java,value,,,,,0.8946296563617362,0.9046971612771422,0.010067504915405978
Count Number of Nice Subarrays_value,../data/formatted/buggy_codes/Count Number of Nice Subarrays_value.java,../data/formatted/correct_codes/Count Number of Nice Subarrays.java,../data/formatted/debugged_codes_f_c/Count Number of Nice Subarrays_value.java,value,,,,,0.8505096076303006,0.676362310221905,-0.17414729740839563
Count Number of Pairs With Absolute Difference K_value,../data/formatted/buggy_codes/Count Number of Pairs With Absolute Difference K_value.java,../data/formatted/correct_codes/Count Number of Pairs With Absolute Difference K.java,../data/formatted/debugged_codes_f_c/Count Number of Pairs With Absolute Difference K_value.java,value,,,,,0.9195495384052917,0.9306994107627986,0.011149872357506863
Count Number of Rectangles Containing Each Point_condition,../data/formatted/buggy_codes/Count Number of Rectangles Containing Each Point_condition.java,../data/formatted/correct_codes/Count Number of Rectangles Containing Each Point.java,../data/formatted/debugged_codes_f_c/Count Number of Rectangles Containing Each Point_condition.java,condition,,,,,0.9130076761075339,0.8936476429618885,-0.019360033145645383
Count Number of Special Subsequences_condition,../data/formatted/buggy_codes/Count Number of Special Subsequences_condition.java,../data/formatted/correct_codes/Count Number of Special Subsequences.java,../data/formatted/debugged_codes_f_c/Count Number of Special Subsequences_condition.java,condition,,,,,0.9488954563617413,0.9488954563617413,0.0
Count Number of Teams_operation,../data/formatted/buggy_codes/Count Number of Teams_operation.java,../data/formatted/correct_codes/Count Number of Teams.java,../data/formatted/debugged_codes_f_c/Count Number of Teams_operation.java,operation,,,,,0.9401991905413486,0.9053214352228306,-0.034877755318518
Count Number of Texts_index,../data/formatted/buggy_codes/Count Number of Texts_index.java,../data/formatted/correct_codes/Count Number of Texts.java,../data/formatted/debugged_codes_f_c/Count Number of Texts_index.java,index,,,,,0.9416670586896574,0.9563125057528653,0.014645447063207917
Count Number of Ways to Place Houses_character,../data/formatted/buggy_codes/Count Number of Ways to Place Houses_character.java,../data/formatted/correct_codes/Count Number of Ways to Place Houses.java,../data/formatted/debugged_codes_f_c/Count Number of Ways to Place Houses_character.java,character,,,,,0.9363680074139076,0.9614781366032447,0.025110129189337083
Count Numbers with Unique Digits_nobug,../data/formatted/buggy_codes/Count Numbers with Unique Digits_nobug.java,../data/formatted/correct_codes/Count Numbers with Unique Digits.java,../data/formatted/debugged_codes_f_c/Count Numbers with Unique Digits_nobug.java,nobug,,,,,0.8730040041946457,0.7466677471350861,-0.12633625705955964
