problem_name,bug_path,correct_path,debugged_path,bug_type,codebleu_bug,codebleu_debugged,codebleu_diff,coderouge_bug,coderouge_debugged,coderouge_diff,codef1_bug,codef1_debugged,codef1_diff,truncated,pad_bug,pad_correct,pad_debugged
Check if Matrix Is X-Matrix_index,../data/formatted/buggy_codes/Check if Matrix Is X-Matrix_index.java,../data/formatted/correct_codes/Check if Matrix Is X-Matrix.java,../data/formatted/debugged_desc_codes_f_c/Check if Matrix Is X-Matrix_index.java,index,0.9221480961209618,0.9517510827384562,0.029602986617494387,0.9156211328046976,0.9517510827384562,0.03612994993375862,0.9188085279839582,0.9517510827384563,0.03294255475449814,False,False,False,False
Check if Move is Legal_value,../data/formatted/buggy_codes/Check if Move is Legal_value.java,../data/formatted/correct_codes/Check if Move is Legal.java,../data/formatted/debugged_desc_codes_f_c/Check if Move is Legal_value.java,value,0.9573573931359847,0.10263075487273601,-0.8547266382632487,0.9573573931359847,0.0590586248418354,-0.8982987682941492,0.9573573931359847,0.06689867731292581,-0.8904587158230588,False,False,False,True
Check If N and Its Double Exist_index,../data/formatted/buggy_codes/Check If N and Its Double Exist_index.java,../data/formatted/correct_codes/Check If N and Its Double Exist.java,../data/formatted/debugged_desc_codes_f_c/Check If N and Its Double Exist_index.java,index,0.8278848756415332,0.04752144968048547,-0.7803634259610478,0.8252321360616343,0.061630953234823496,-0.7636011828268108,0.8265421020191941,0.05211768626914064,-0.7744244157500535,False,True,True,False
Check if Number Has Equal Digit Count and Digit Value_condition,../data/formatted/buggy_codes/Check if Number Has Equal Digit Count and Digit Value_condition.java,../data/formatted/correct_codes/Check if Number Has Equal Digit Count and Digit Value.java,../data/formatted/debugged_desc_codes_f_c/Check if Number Has Equal Digit Count and Digit Value_condition.java,condition,0.8996615296530454,0.8723499209593569,-0.027311608693688427,0.8892097150210805,0.8670114523693019,-0.0221982626517786,0.8942637171062767,0.8695929719937047,-0.024670745112572057,False,False,False,False
Check if Number is a Sum of Powers of Three_character,../data/formatted/buggy_codes/Check if Number is a Sum of Powers of Three_character.java,../data/formatted/correct_codes/Check if Number is a Sum of Powers of Three.java,../data/formatted/debugged_desc_codes_f_c/Check if Number is a Sum of Powers of Three_character.java,character,0.9199974587064214,0.9375350119127044,0.01753755320628303,0.9105925236200941,0.9375350119127044,0.026942488292610256,0.9152101131612592,0.9375350119127044,0.022324898751445166,False,False,False,False
Check if Numbers Are Ascending in a Sentence_condition,../data/formatted/buggy_codes/Check if Numbers Are Ascending in a Sentence_condition.java,../data/formatted/correct_codes/Check if Numbers Are Ascending in a Sentence.java,../data/formatted/debugged_desc_codes_f_c/Check if Numbers Are Ascending in a Sentence_condition.java,condition,0.8545605280392459,0.6623685028527677,-0.19219202518647815,0.8505662644729568,0.6727087359179406,-0.17785752855501624,0.8525172967960246,0.6660869051229386,-0.18643039167308606,False,False,False,False
Check if One String Swap Can Make Strings Equal_character,../data/formatted/buggy_codes/Check if One String Swap Can Make Strings Equal_character.java,../data/formatted/correct_codes/Check if One String Swap Can Make Strings Equal.java,../data/formatted/debugged_desc_codes_f_c/Check if One String Swap Can Make Strings Equal_character.java,character,0.9027817770045651,0.9226298431086193,0.019848066104054207,0.8990879879839101,0.9226298431086193,0.023541855124709188,0.9009011178758346,0.9226298431086193,0.021728725232784685,False,False,False,False
Check If String Is a Prefix of Array_nobug,../data/formatted/buggy_codes/Check If String Is a Prefix of Array_nobug.java,../data/formatted/correct_codes/Check If String Is a Prefix of Array.java,../data/formatted/debugged_desc_codes_f_c/Check If String Is a Prefix of Array_nobug.java,nobug,0.8663636017595566,0.7999104234362238,-0.06645317832333286,0.8663636017595566,0.7977158225927554,-0.0686477791668012,0.8663636017595566,0.7979985495375727,-0.06836505222198397,False,False,False,False
Check If String Is Transformable With Substring Sort Operations_character,../data/formatted/buggy_codes/Check If String Is Transformable With Substring Sort Operations_character.java,../data/formatted/correct_codes/Check If String Is Transformable With Substring Sort Operations.java,../data/formatted/debugged_desc_codes_f_c/Check If String Is Transformable With Substring Sort Operations_character.java,character,0.9315600616210977,0.9327602250787772,0.0012001634576794817,0.9295188388630183,0.9311740249269942,0.0016551860639758553,0.9305274614826633,0.9319383087569196,0.0014108472742563327,False,False,False,False
Check if the Sentence Is Pangram_value,../data/formatted/buggy_codes/Check if the Sentence Is Pangram_value.java,../data/formatted/correct_codes/Check if the Sentence Is Pangram.java,../data/formatted/debugged_desc_codes_f_c/Check if the Sentence Is Pangram_value.java,value,0.9176385844487356,0.9432450532939549,0.025606468845219332,0.901663780989526,0.9432450532939549,0.04158127230442887,0.9092521529870246,0.9432450532939549,0.03399290030693036,False,False,False,False
Check if There Is a Valid Parentheses String Path_index,../data/formatted/buggy_codes/Check if There Is a Valid Parentheses String Path_index.java,../data/formatted/correct_codes/Check if There Is a Valid Parentheses String Path.java,../data/formatted/debugged_desc_codes_f_c/Check if There Is a Valid Parentheses String Path_index.java,index,0.9234819421413982,0.1776467798560337,-0.7458351622853645,0.9225975648657556,0.15834347873114693,-0.7642540861346087,0.9230371853342338,0.1605804213573171,-0.7624567639769168,False,True,True,False
Check if There is a Valid Partition For The Array_index,../data/formatted/buggy_codes/Check if There is a Valid Partition For The Array_index.java,../data/formatted/correct_codes/Check if There is a Valid Partition For The Array.java,../data/formatted/debugged_desc_codes_f_c/Check if There is a Valid Partition For The Array_index.java,index,0.9497907253936408,0.9304238286397961,-0.01936689675384473,0.9493413834916343,0.9284127203799137,-0.02092866311172059,0.9495481043780012,0.9293976800160259,-0.02015042436197534,False,False,False,False
Check if There is a Valid Path in a Grid_value,../data/formatted/buggy_codes/Check if There is a Valid Path in a Grid_value.java,../data/formatted/correct_codes/Check if There is a Valid Path in a Grid.java,../data/formatted/debugged_desc_codes_f_c/Check if There is a Valid Path in a Grid_value.java,value,0.9890037127571432,0.9902808241878803,0.0012771114307371656,0.9884297663667737,0.9902808241878803,0.0018510578211066164,0.9887157442169561,0.9902808241878803,0.0015650799709242547,False,False,False,False
Check If Two String Arrays are Equivalent_nobug,../data/formatted/buggy_codes/Check If Two String Arrays are Equivalent_nobug.java,../data/formatted/correct_codes/Check If Two String Arrays are Equivalent.java,../data/formatted/debugged_desc_codes_f_c/Check If Two String Arrays are Equivalent_nobug.java,nobug,0.8923105697693836,0.8923105697693836,0.0,0.8923105697693836,0.8923105697693836,0.0,0.8923105697693836,0.8923105697693836,0.0,False,False,False,False
Check if Word Can Be Placed In Crossword_operation,../data/formatted/buggy_codes/Check if Word Can Be Placed In Crossword_operation.java,../data/formatted/correct_codes/Check if Word Can Be Placed In Crossword.java,../data/formatted/debugged_desc_codes_f_c/Check if Word Can Be Placed In Crossword_operation.java,operation,0.8931055543691797,0.08685420115451711,-0.8062513532146626,0.8931055543691797,0.08483712709660282,-0.8082684272725769,0.8931055543691797,0.08520721317033046,-0.8078983411988493,False,False,False,True
Check if Word Equals Summation of Two Words_nobug,../data/formatted/buggy_codes/Check if Word Equals Summation of Two Words_nobug.java,../data/formatted/correct_codes/Check if Word Equals Summation of Two Words.java,../data/formatted/debugged_desc_codes_f_c/Check if Word Equals Summation of Two Words_nobug.java,nobug,0.9353438407902416,0.4073853489385348,-0.5279584918517068,0.9353438407902416,0.36251519817923983,-0.5728286426110017,0.9353438407902416,0.37994266979916747,-0.5554011709910741,False,False,False,True
Check If Word Is Valid After Substitutions_nobug,../data/formatted/buggy_codes/Check If Word Is Valid After Substitutions_nobug.java,../data/formatted/correct_codes/Check If Word Is Valid After Substitutions.java,../data/formatted/debugged_desc_codes_f_c/Check If Word Is Valid After Substitutions_nobug.java,nobug,0.9150325027075553,0.9150325027075553,0.0,0.9150325027075553,0.9150325027075553,0.0,0.9150325027075554,0.9150325027075554,0.0,False,False,False,False
Check Whether Two Strings are Almost Equivalent_operation,../data/formatted/buggy_codes/Check Whether Two Strings are Almost Equivalent_operation.java,../data/formatted/correct_codes/Check Whether Two Strings are Almost Equivalent.java,../data/formatted/debugged_desc_codes_f_c/Check Whether Two Strings are Almost Equivalent_operation.java,operation,0.8718657917995991,0.4543551423090447,-0.4175106494905544,0.8629301446258609,0.42817319110063146,-0.4347569535252295,0.8672619329521636,0.435264828534071,-0.4319971044180926,False,True,True,False
Checking Existence of Edge Length Limited Paths_character,../data/formatted/buggy_codes/Checking Existence of Edge Length Limited Paths_character.java,../data/formatted/correct_codes/Checking Existence of Edge Length Limited Paths.java,../data/formatted/debugged_desc_codes_f_c/Checking Existence of Edge Length Limited Paths_character.java,character,0.917276908495206,0.7861452711144907,-0.13113163738071532,0.9134092912208321,0.7886747728109464,-0.1247345184098857,0.9153200551489435,0.7871522080106577,-0.12816784713828588,False,True,True,False
Cherry Pickup_condition,../data/formatted/buggy_codes/Cherry Pickup_condition.java,../data/formatted/correct_codes/Cherry Pickup.java,../data/formatted/debugged_desc_codes_f_c/Cherry Pickup_condition.java,condition,0.976880455520052,0.8225834225720265,-0.15429703294802544,0.973789838593159,0.7979580445950872,-0.1758317939980718,0.9753252025825883,0.8081609473915861,-0.1671642551910022,False,False,False,False
Cinema Seat Allocation_index,../data/formatted/buggy_codes/Cinema Seat Allocation_index.java,../data/formatted/correct_codes/Cinema Seat Allocation.java,../data/formatted/debugged_desc_codes_f_c/Cinema Seat Allocation_index.java,index,0.9103427498095623,0.9052550386084277,-0.005087711201134604,0.9098087822108789,0.9035281620961865,-0.006280620114692437,0.9100746586033932,0.9043890382650572,-0.005685620338335973,False,False,False,False
Circle and Rectangle Overlapping_condition,../data/formatted/buggy_codes/Circle and Rectangle Overlapping_condition.java,../data/formatted/correct_codes/Circle and Rectangle Overlapping.java,../data/formatted/debugged_desc_codes_f_c/Circle and Rectangle Overlapping_condition.java,condition,0.8675132507177683,0.28822104769225515,-0.5792922030255132,0.8559381642145072,0.2801765237908367,-0.5757616404236705,0.8614997376690601,0.2778499234516591,-0.5836498142174009,False,True,True,False
Circular Array Loop_character,../data/formatted/buggy_codes/Circular Array Loop_character.java,../data/formatted/correct_codes/Circular Array Loop.java,../data/formatted/debugged_desc_codes_f_c/Circular Array Loop_character.java,character,0.8868043404241963,0.3152641383312943,-0.571540202092902,0.8835288397162255,0.28535945208764535,-0.5981693876285802,0.8851477368513376,0.2928127337122528,-0.5923350031390848,False,True,True,False
Circular Permutation in Binary Representation_character,../data/formatted/buggy_codes/Circular Permutation in Binary Representation_character.java,../data/formatted/correct_codes/Circular Permutation in Binary Representation.java,../data/formatted/debugged_desc_codes_f_c/Circular Permutation in Binary Representation_character.java,character,0.8904939859455345,0.22955789264049287,-0.6609360933050417,0.8883575541614266,0.19537842743426526,-0.6929791267271613,0.8894211457422595,0.20628286187864764,-0.6831382838636119,False,True,False,True
Climbing Stairs_character,../data/formatted/buggy_codes/Climbing Stairs_character.java,../data/formatted/correct_codes/Climbing Stairs.java,../data/formatted/debugged_desc_codes_f_c/Climbing Stairs_character.java,character,0.8980607840889752,0.9170677736733224,0.01900698958434721,0.8976588443593715,0.9170677736733224,0.019408929313950884,0.8978524638680265,0.9170677736733224,0.019215309805295844,False,False,False,False
Clone Graph_condition,../data/formatted/buggy_codes/Clone Graph_condition.java,../data/formatted/correct_codes/Clone Graph.java,../data/formatted/debugged_desc_codes_f_c/Clone Graph_condition.java,condition,0.8736957911137444,0.8736957911137444,0.0,0.8687775095636557,0.8687775095636557,0.0,0.8711882524971082,0.8711882524971082,0.0,False,False,False,False
Closest Dessert Cost_index,../data/formatted/buggy_codes/Closest Dessert Cost_index.java,../data/formatted/correct_codes/Closest Dessert Cost.java,../data/formatted/debugged_desc_codes_f_c/Closest Dessert Cost_index.java,index,0.9257371927825193,0.9221326347353739,-0.003604558047145434,0.9195454632367961,0.9194348545297077,-0.00011060870708834436,0.9225976538110803,0.9203077165366351,-0.002289937274445153,False,False,False,False
Closest Divisors_index,../data/formatted/buggy_codes/Closest Divisors_index.java,../data/formatted/correct_codes/Closest Divisors.java,../data/formatted/debugged_desc_codes_f_c/Closest Divisors_index.java,index,0.9327556912013811,0.6516931109129369,-0.2810625802884442,0.9318444644769557,0.6300469240917073,-0.3017975403852484,0.9322975220200332,0.6386141630135775,-0.2936833590064557,False,True,True,False
Closest Room_index,../data/formatted/buggy_codes/Closest Room_index.java,../data/formatted/correct_codes/Closest Room.java,../data/formatted/debugged_desc_codes_f_c/Closest Room_index.java,index,0.9348027048227319,0.945761855140383,0.010959150317651156,0.9301725183139246,0.945761855140383,0.015589336826458466,0.9324532523183712,0.945761855140383,0.01330860282201185,False,False,False,False
Closest Subsequence Sum_value,../data/formatted/buggy_codes/Closest Subsequence Sum_value.java,../data/formatted/correct_codes/Closest Subsequence Sum.java,../data/formatted/debugged_desc_codes_f_c/Closest Subsequence Sum_value.java,value,0.9050307940156003,0.520416686909286,-0.3846141071063143,0.9028638135774134,0.4919756198101294,-0.410888193767284,0.903929220149038,0.5016663490385509,-0.4022628711104871,False,True,True,False
Coin Change_index,../data/formatted/buggy_codes/Coin Change_index.java,../data/formatted/correct_codes/Coin Change.java,../data/formatted/debugged_desc_codes_f_c/Coin Change_index.java,index,0.9358480985597475,0.9177237306246826,-0.01812436793506489,0.9354251942278984,0.9111302765131373,-0.02429491771476111,0.935635766661195,0.9143067978851632,-0.021328968776031743,False,False,False,False
Coloring A Border_character,../data/formatted/buggy_codes/Coloring A Border_character.java,../data/formatted/correct_codes/Coloring A Border.java,../data/formatted/debugged_desc_codes_f_c/Coloring A Border_character.java,character,0.9115801998696571,0.37476039761626256,-0.5368198022533945,0.9095673972768733,0.35390292947328206,-0.5556644678035912,0.9105651352447353,0.35607746706237636,-0.554487668182359,False,True,True,False
Combination Sum III_condition,../data/formatted/buggy_codes/Combination Sum III_condition.java,../data/formatted/correct_codes/Combination Sum III.java,../data/formatted/debugged_desc_codes_f_c/Combination Sum III_condition.java,condition,0.9157869643045322,0.0,-0.9157869643045322,0.9124872554927367,0.0,-0.9124872554927367,0.9141150355481233,0.0,-0.9141150355481233,False,False,False,True
Combination Sum II_index,../data/formatted/buggy_codes/Combination Sum II_index.java,../data/formatted/correct_codes/Combination Sum II.java,../data/formatted/debugged_desc_codes_f_c/Combination Sum II_index.java,index,0.8874251599516387,0.6286540535589594,-0.2587711063926793,0.885586477009755,0.5928472299602471,-0.29273924704950793,0.8864961765167794,0.6070865554045076,-0.27940962111227174,False,False,False,True
Combination Sum IV_index,../data/formatted/buggy_codes/Combination Sum IV_index.java,../data/formatted/correct_codes/Combination Sum IV.java,../data/formatted/debugged_desc_codes_f_c/Combination Sum IV_index.java,index,0.9214028840858555,0.9528092599020276,0.031406375816172116,0.911403992543366,0.9528092599020276,0.04140526735866157,0.9163049131269843,0.9528092599020276,0.03650434677504333,False,False,False,False
Combination Sum_character,../data/formatted/buggy_codes/Combination Sum_character.java,../data/formatted/correct_codes/Combination Sum.java,../data/formatted/debugged_desc_codes_f_c/Combination Sum_character.java,character,0.9025968144319454,0.9112701725686264,0.00867335813668102,0.9005342018080291,0.9112701725686264,0.010735970760597291,0.9015526816557736,0.9112701725686264,0.009717490912852789,False,False,False,False
Combinations_character,../data/formatted/buggy_codes/Combinations_character.java,../data/formatted/correct_codes/Combinations.java,../data/formatted/debugged_desc_codes_f_c/Combinations_character.java,character,0.9033475822064585,0.8682014922492715,-0.03514608995718704,0.8936165881169122,0.8691923542307805,-0.024424233886131796,0.8984093194330722,0.8685034913541966,-0.02990582807887565,False,False,False,False
Compare Strings by Frequency of the Smallest Character_condition,../data/formatted/buggy_codes/Compare Strings by Frequency of the Smallest Character_condition.java,../data/formatted/correct_codes/Compare Strings by Frequency of the Smallest Character.java,../data/formatted/debugged_desc_codes_f_c/Compare Strings by Frequency of the Smallest Character_condition.java,condition,0.9277974690787741,0.9277974690787741,0.0,0.9255396038114446,0.9255396038114446,0.0,0.9266585776921019,0.9266585776921019,0.0,False,False,False,False
Compare Version Numbers_condition,../data/formatted/buggy_codes/Compare Version Numbers_condition.java,../data/formatted/correct_codes/Compare Version Numbers.java,../data/formatted/debugged_desc_codes_f_c/Compare Version Numbers_condition.java,condition,0.8972409797198253,0.8641793942219596,-0.03306158549786575,0.8910874209268662,0.8596509815366613,-0.03143643939020491,0.8941180611897523,0.861552282444643,-0.03256577874510935,False,False,False,False
Complement of Base 10 Integer_value,../data/formatted/buggy_codes/Complement of Base 10 Integer_value.java,../data/formatted/correct_codes/Complement of Base 10 Integer.java,../data/formatted/debugged_desc_codes_f_c/Complement of Base 10 Integer_value.java,value,0.8736861602970485,0.23705505362837312,-0.6366311066686754,0.8736861602970485,0.2091778904402126,-0.6645082698568359,0.8736861602970485,0.22009147769548237,-0.6535946826015662,False,False,False,True
Complete Binary Tree Inserter_value,../data/formatted/buggy_codes/Complete Binary Tree Inserter_value.java,../data/formatted/correct_codes/Complete Binary Tree Inserter.java,../data/formatted/debugged_desc_codes_f_c/Complete Binary Tree Inserter_value.java,value,0.9292157999786981,0.7458334507528076,-0.18338234922589047,0.9288304649007999,0.7194216487572944,-0.20940881614350548,0.9290225637040187,0.7286588588624036,-0.20036370484161514,False,False,False,True
Complex Number Multiplication_nobug,../data/formatted/buggy_codes/Complex Number Multiplication_nobug.java,../data/formatted/correct_codes/Complex Number Multiplication.java,../data/formatted/debugged_desc_codes_f_c/Complex Number Multiplication_nobug.java,nobug,0.9543347198456562,0.7353136143538076,-0.2190211054918486,0.9543347198456562,0.688105126400901,-0.26622959344475516,0.9543347198456562,0.7051575881715706,-0.24917713167408562,False,True,True,False
Concatenated Words_nobug,../data/formatted/buggy_codes/Concatenated Words_nobug.java,../data/formatted/correct_codes/Concatenated Words.java,../data/formatted/debugged_desc_codes_f_c/Concatenated Words_nobug.java,nobug,0.9085489418068866,0.7654814159714318,-0.1430675258354548,0.9085489418068866,0.7559937225351678,-0.15255521927171878,0.9085489418068866,0.7598621377750996,-0.14868680403178702,False,True,True,False
Concatenation of Array_operation,../data/formatted/buggy_codes/Concatenation of Array_operation.java,../data/formatted/correct_codes/Concatenation of Array.java,../data/formatted/debugged_desc_codes_f_c/Concatenation of Array_operation.java,operation,0.8904390694983635,0.6510109248757951,-0.23942814462256834,0.8797859256912434,0.6493780300081222,-0.23040789568312114,0.8848930083284374,0.6487963014830265,-0.23609670684541095,False,True,True,False
Concatenation of Consecutive Binary Numbers_nobug,../data/formatted/buggy_codes/Concatenation of Consecutive Binary Numbers_nobug.java,../data/formatted/correct_codes/Concatenation of Consecutive Binary Numbers.java,../data/formatted/debugged_desc_codes_f_c/Concatenation of Consecutive Binary Numbers_nobug.java,nobug,0.8654792873388936,0.25367097905617053,-0.611808308282723,0.8654792873388936,0.24032878834567267,-0.6251504989932208,0.8654792873388936,0.2419698369652723,-0.6235094503736213,False,True,True,False
Consecutive Characters_nobug,../data/formatted/buggy_codes/Consecutive Characters_nobug.java,../data/formatted/correct_codes/Consecutive Characters.java,../data/formatted/debugged_desc_codes_f_c/Consecutive Characters_nobug.java,nobug,0.8604400670246214,0.5975377292952272,-0.2629023377293942,0.8604400670246214,0.6243333453302633,-0.2361067216943581,0.8604400670246214,0.6047135339896101,-0.25572653303501125,False,True,True,False
Consecutive Numbers Sum_operation,../data/formatted/buggy_codes/Consecutive Numbers Sum_operation.java,../data/formatted/correct_codes/Consecutive Numbers Sum.java,../data/formatted/debugged_desc_codes_f_c/Consecutive Numbers Sum_operation.java,operation,0.9417944116718351,0.9417944116718351,0.0,0.9417944116718351,0.9417944116718351,0.0,0.9417944116718351,0.9417944116718351,0.0,False,False,False,False
Constrained Subsequence Sum_operation,../data/formatted/buggy_codes/Constrained Subsequence Sum_operation.java,../data/formatted/correct_codes/Constrained Subsequence Sum.java,../data/formatted/debugged_desc_codes_f_c/Constrained Subsequence Sum_operation.java,operation,0.9309071556180519,0.5760587405280202,-0.35484841509003173,0.9309071556180519,0.5364710864588148,-0.3944360691592371,0.9309071556180519,0.5504815412925217,-0.38042561432553024,False,False,False,True
Construct Binary Search Tree from Preorder Traversal_value,../data/formatted/buggy_codes/Construct Binary Search Tree from Preorder Traversal_value.java,../data/formatted/correct_codes/Construct Binary Search Tree from Preorder Traversal.java,../data/formatted/debugged_desc_codes_f_c/Construct Binary Search Tree from Preorder Traversal_value.java,value,0.942456475927685,0.9265411587508995,-0.015915317176785515,0.942456475927685,0.9191055389140419,-0.023350937013643103,0.942456475927685,0.9227298952799022,-0.019726580647782765,False,False,False,False
Construct Binary Tree from Inorder and Postorder Traversal_character,../data/formatted/buggy_codes/Construct Binary Tree from Inorder and Postorder Traversal_character.java,../data/formatted/correct_codes/Construct Binary Tree from Inorder and Postorder Traversal.java,../data/formatted/debugged_desc_codes_f_c/Construct Binary Tree from Inorder and Postorder Traversal_character.java,character,0.9193415896189907,0.9360455730699279,0.016703983450937154,0.9136913742071783,0.9360455730699279,0.022354198862749586,0.916460728141542,0.9360455730699279,0.01958484492838586,False,False,False,False
Construct Binary Tree from Preorder and Inorder Traversal_condition,../data/formatted/buggy_codes/Construct Binary Tree from Preorder and Inorder Traversal_condition.java,../data/formatted/correct_codes/Construct Binary Tree from Preorder and Inorder Traversal.java,../data/formatted/debugged_desc_codes_f_c/Construct Binary Tree from Preorder and Inorder Traversal_condition.java,condition,0.9203869157970883,0.9354247524962813,0.015037836699193008,0.9136728135028717,0.9354247524962813,0.02175193899340966,0.9169556413597245,0.9354247524962813,0.018469111136556804,False,False,False,False
Construct Binary Tree from Preorder and Postorder Traversal_condition,../data/formatted/buggy_codes/Construct Binary Tree from Preorder and Postorder Traversal_condition.java,../data/formatted/correct_codes/Construct Binary Tree from Preorder and Postorder Traversal.java,../data/formatted/debugged_desc_codes_f_c/Construct Binary Tree from Preorder and Postorder Traversal_condition.java,condition,0.93232572237208,0.580081736621711,-0.35224398575036897,0.9290831817317022,0.5417493684053893,-0.3873338133263129,0.9306807087671157,0.5552590699042487,-0.37542163886286706,False,True,True,False
Construct K Palindrome Strings_operation,../data/formatted/buggy_codes/Construct K Palindrome Strings_operation.java,../data/formatted/correct_codes/Construct K Palindrome Strings.java,../data/formatted/debugged_desc_codes_f_c/Construct K Palindrome Strings_operation.java,operation,0.9018357702809876,0.9112789403772226,0.009443170096234965,0.8996396483040235,0.9112789403772226,0.011639292073199026,0.900726598093026,0.9112789403772226,0.010552342284196548,False,False,False,False
Construct Quad Tree_value,../data/formatted/buggy_codes/Construct Quad Tree_value.java,../data/formatted/correct_codes/Construct Quad Tree.java,../data/formatted/debugged_desc_codes_f_c/Construct Quad Tree_value.java,value,0.937581817087561,0.5698713920761687,-0.3677104250113924,0.9347300650978635,0.5346065890005425,-0.400123476097321,0.9361470072083806,0.5472915047301227,-0.38885550247825795,False,True,True,False
Construct String With Repeat Limit_operation,../data/formatted/buggy_codes/Construct String With Repeat Limit_operation.java,../data/formatted/correct_codes/Construct String With Repeat Limit.java,../data/formatted/debugged_desc_codes_f_c/Construct String With Repeat Limit_operation.java,operation,0.8910426368481731,0.8910426368481731,0.0,0.8910426368481731,0.8910426368481731,0.0,0.8910426368481731,0.8910426368481731,0.0,False,False,False,False
Construct Target Array With Multiple Sums_character,../data/formatted/buggy_codes/Construct Target Array With Multiple Sums_character.java,../data/formatted/correct_codes/Construct Target Array With Multiple Sums.java,../data/formatted/debugged_desc_codes_f_c/Construct Target Array With Multiple Sums_character.java,character,0.9134840674329916,0.7021939114480562,-0.2112901559849354,0.9113309384822963,0.669170284201288,-0.2421606542810083,0.9124027182266423,0.681296158955237,-0.23110655927140533,False,True,True,False
Construct the Lexicographically Largest Valid Sequence_nobug,../data/formatted/buggy_codes/Construct the Lexicographically Largest Valid Sequence_nobug.java,../data/formatted/correct_codes/Construct the Lexicographically Largest Valid Sequence.java,../data/formatted/debugged_desc_codes_f_c/Construct the Lexicographically Largest Valid Sequence_nobug.java,nobug,0.9391597307451984,0.9300183117963715,-0.009141418948826918,0.9391597307451984,0.9274989375476972,-0.01166079319750124,0.9391597307451984,0.928737330221246,-0.01042240052395238,False,False,False,False
Construct the Rectangle_value,../data/formatted/buggy_codes/Construct the Rectangle_value.java,../data/formatted/correct_codes/Construct the Rectangle.java,../data/formatted/debugged_desc_codes_f_c/Construct the Rectangle_value.java,value,0.9176462921577607,0.9227735730730112,0.005127280915250498,0.9166407489249812,0.9227735730730112,0.006132824148030069,0.9171392684624267,0.9227735730730112,0.005634304610584562,False,False,False,False
Contain Virus_value,../data/formatted/buggy_codes/Contain Virus_value.java,../data/formatted/correct_codes/Contain Virus.java,../data/formatted/debugged_desc_codes_f_c/Contain Virus_value.java,value,0.9314603344910903,0.0489591635581071,-0.8825011709329832,0.9314603344910903,0.042887445171022366,-0.888572889320068,0.9314603344910903,0.04446821828686431,-0.886992116204226,False,False,False,True
Contains Duplicate II_condition,../data/formatted/buggy_codes/Contains Duplicate II_condition.java,../data/formatted/correct_codes/Contains Duplicate II.java,../data/formatted/debugged_desc_codes_f_c/Contains Duplicate II_condition.java,condition,0.8855868780101327,0.9091898233582282,0.023602945348095483,0.872995659575303,0.9091898233582282,0.03619416378292517,0.8790268321849997,0.9091898233582281,0.030162991173228404,False,False,False,False
Contains Duplicate_character,../data/formatted/buggy_codes/Contains Duplicate_character.java,../data/formatted/correct_codes/Contains Duplicate.java,../data/formatted/debugged_desc_codes_f_c/Contains Duplicate_character.java,character,0.8485628664645322,0.7478005998358509,-0.10076226662868126,0.8191218472622128,0.7254521808474814,-0.0936696664147314,0.833206437354888,0.7331130820546042,-0.10009335530028374,False,False,False,False
Continuous Subarray Sum_value,../data/formatted/buggy_codes/Continuous Subarray Sum_value.java,../data/formatted/correct_codes/Continuous Subarray Sum.java,../data/formatted/debugged_desc_codes_f_c/Continuous Subarray Sum_value.java,value,0.9385995314433555,0.1176813132278921,-0.8209182182154634,0.9394601950782493,0.08178266148027878,-0.8576775335979705,0.9390278519353685,0.08331677277994567,-0.8557110791554229,False,False,False,True
Convert 1D Array Into 2D Array_operation,../data/formatted/buggy_codes/Convert 1D Array Into 2D Array_operation.java,../data/formatted/correct_codes/Convert 1D Array Into 2D Array.java,../data/formatted/debugged_desc_codes_f_c/Convert 1D Array Into 2D Array_operation.java,operation,0.9010441183074864,0.9171912442977163,0.016147125990229827,0.8919770438538428,0.9171912442977163,0.025214200443873458,0.8963776018669811,0.9171912442977163,0.020813642430735135,False,False,False,False
Convert a Number to Hexadecimal_condition,../data/formatted/buggy_codes/Convert a Number to Hexadecimal_condition.java,../data/formatted/correct_codes/Convert a Number to Hexadecimal.java,../data/formatted/debugged_desc_codes_f_c/Convert a Number to Hexadecimal_condition.java,condition,0.9136885376806302,0.9260211484796839,0.012332610799053678,0.9081798979368769,0.9260211484796839,0.01784125054280694,0.9108829716351465,0.9260211484796839,0.015138176844537332,False,False,False,False
Convert Binary Number in a Linked List to Integer_character,../data/formatted/buggy_codes/Convert Binary Number in a Linked List to Integer_character.java,../data/formatted/correct_codes/Convert Binary Number in a Linked List to Integer.java,../data/formatted/debugged_desc_codes_f_c/Convert Binary Number in a Linked List to Integer_character.java,character,0.8765867517041792,0.31336093294799916,-0.56322581875618,0.8676249620182604,0.28184486862178426,-0.5857800933964762,0.8720464118154712,0.2925213966582303,-0.5795250151572409,False,False,False,True
Convert BST to Greater Tree_nobug,../data/formatted/buggy_codes/Convert BST to Greater Tree_nobug.java,../data/formatted/correct_codes/Convert BST to Greater Tree.java,../data/formatted/debugged_desc_codes_f_c/Convert BST to Greater Tree_nobug.java,nobug,0.8660587500999322,0.25811808466843644,-0.6079406654314957,0.8660587500999322,0.2212816269103281,-0.644777123189604,0.8660587500999322,0.23399686388472818,-0.632061886215204,False,False,False,True
